,nuFnu_Band_3,nuFnu_Band_4,nuFnu_Band_5,nuFnu_Band_6,nuFnu_Band_7,Sqrt_TS_Band_2,Sqrt_TS_Band_3,Sqrt_TS_Band_4,Sqrt_TS_Band_5,Flux_History_0,Flux_History_1,Flux_History_2,Flux_History_3,Flux_History_4,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1
6682,1.5221051415797993e-12,2.7267681927505005e-13,3.6227534779562434e-14,1.1071838968801877e-17,1.3828786951815795e-16,34.68439865112305,18.23323631286621,6.178027153015137,1.3243889808654783,4.253852026181448e-08,6.16434689959533e-08,1.1417614587116989e-07,9.842076309496407e-08,2.3387455883039365e-07,9.346910445628964e-08,1.0178461451459953e-07,2.3338140309192568e-08,9.163199424743652,13.794902801513672,22.90314483642578,21.17247200012207,42.82100296020508,18.45403480529785,20.30181312561035,5.491876125335693,2
6690,1.1822888588280957e-12,4.893749251319579e-13,2.0286619335351671e-13,1.013078404091337e-15,6.625961552011066e-17,14.674359321594238,13.254600524902344,8.206225395202637,3.5477397441864014,6.9959589232837516e-09,4.0837580428387816e-08,2.1838030050957968e-08,2.1433930186276484e-08,2.6472866565541157e-08,3.0303425546662766e-08,2.2015276712750165e-08,1.736947830011104e-08,2.9298245906829834,12.973078727722168,7.1116943359375,7.093562126159668,8.167802810668945,9.48240566253662,7.056929111480713,6.286090850830078,2
6693,5.339677810155263e-13,7.82867585862046e-13,1.155808088126875e-12,1.2506891139060785e-12,5.078749920617298e-13,2.04972505569458,7.268335342407227,10.74223804473877,11.092936515808104,1.147912320753619e-09,7.753768183071941e-10,1.935322790913574e-09,8.218217772970603e-10,7.158297843368189e-10,1.530676696503974e-09,9.485547902698952e-10,8.423411412827874e-10,6.248281478881836,4.548058986663818,8.281044006347656,4.477399349212647,3.527526617050171,6.5535101890563965,5.756839275360107,5.099005699157715,1
6698,4.598004919517673e-13,5.654882486751113e-13,6.110120547540844e-13,5.0886376981848344e-18,3.7940845712618906e-17,3.908137083053589,6.198911666870117,7.929587841033935,7.491371154785156,4.970019951144877e-09,9.549502300032484e-10,3.871789111542512e-09,5.0815738283915834e-09,3.319586161509846e-09,4.499797867651978e-09,3.412546245584735e-09,3.226726885685593e-09,4.402708530426025,0.6151400208473206,4.1172943115234375,3.2393271923065186,3.317890882492065,3.953536033630371,2.4874508380889893,2.322456359863281,1
6701,4.273500824047982e-12,2.3431380533761592e-12,4.3713437817421995e-13,1.0732795809867067e-13,9.23536317849431e-18,30.02541732788086,36.06277084350586,25.337627410888672,5.229518413543701,3.580417740067787e-08,4.0675718793181665e-08,1.1444351599720905e-07,1.462764913640058e-07,3.500948864143538e-08,9.218943830546776e-09,1.887207012885028e-08,8.222409420000076e-09,16.215036392211914,17.671560287475586,41.87224960327149,49.17691421508789,16.272254943847656,4.588809013366699,8.59378719329834,4.47255277633667,2
6703,1.678824830889103e-12,1.0551456626831102e-12,1.074258086999902e-12,6.506029439148908e-13,1.1815372389476552e-18,13.896896362304688,18.443872451782227,13.930967330932615,9.838760375976562,1.4107176760091988e-08,1.187940057434389e-08,1.7749625769170052e-08,1.2575486429966531e-08,5.299364502775461e-09,1.4675559434351726e-08,1.4065406617191913e-08,1.3745729887659765e-08,10.185632705688477,9.361082077026367,11.26323413848877,8.592385292053223,4.379654407501221,10.41983413696289,8.403541564941406,8.83512020111084,2
6705,2.918196587153865e-11,3.472806070492496e-11,3.9183531419517686e-11,3.5788805946568296e-11,2.105477597824645e-11,97.6225814819336,141.8452911376953,135.62503051757812,97.06824493408205,1.7347046821214462e-07,1.0649314674537893e-07,1.5095422156718996e-07,8.619203129001107e-08,9.631823871814049e-08,1.1711724567931014e-07,7.281155944838248e-08,1.4029690476036194e-07,100.3579559326172,73.57172393798828,88.08793640136719,61.79713439941406,63.072872161865234,72.94407653808594,52.59798431396485,86.28116607666016,1
6706,6.490499327230226e-13,7.67660891451416e-13,8.434636452822608e-13,6.400768044929894e-13,2.2097129175812945e-18,4.1661376953125,9.00517749786377,10.807642936706545,9.097311973571776,1.227031920514321e-09,1.6898864529935052e-09,2.29692842523832e-09,2.051091296806362e-09,1.4145461468828555e-09,7.561689052693055e-10,2.17928430856773e-09,2.9556401770491902e-09,4.100224494934082,4.261621475219727,5.268902778625488,6.331847667694092,3.227677345275879,1.88724148273468,6.142569065093994,6.59087610244751,1
6710,5.062049954554504e-13,7.976482430289977e-13,7.49039231248e-13,1.1264783322719601e-13,5.442927426347421e-18,5.735499858856201,6.113112449645996,10.850695610046388,9.009902000427246,8.991314359718671e-10,1.4364855971393806e-09,1.9720307609105703e-09,2.82271273022161e-09,2.6770528016584194e-09,2.2700501478567503e-09,2.7165156790687206e-09,3.244928326040508e-09,2.8112733364105225,3.075878381729126,3.0240719318389893,5.328237533569336,5.110278129577637,2.8797316551208496,3.2339296340942383,3.757096290588379,1
6711,2.9798884713938545e-13,3.396449245983424e-13,7.807001708515575e-14,4.809826546556485e-18,1.8763448097775665e-13,3.653842926025391,4.025031089782715,5.865721225738525,1.4256266355514526,6.338159330709914e-09,4.638238682019846e-09,5.189554563855836e-09,6.313934708401803e-09,5.5616831140525855e-09,2.574402691024602e-09,6.7695831162950534e-09,3.0976112785907613e-09,3.623725414276123,2.345896005630493,2.3255507946014404,2.2601897716522217,2.3107948303222656,0.8398123383522034,2.93848204612732,1.631067395210266,1
6717,3.2818710856558075e-12,1.5819211175369108e-12,2.948820658141283e-13,7.842867794007753e-14,1.4886752940504588e-17,25.322540283203125,30.36875915527344,20.58524513244629,4.954798698425293,2.8252006956108744e-08,9.091288433182855e-08,3.8425650217277514e-08,1.5682173781783604e-08,1.6546399805861256e-08,4.902297234821162e-08,8.782831173448359e-08,2.2123076703906008e-08,7.241955757141113,25.18549346923828,12.561458587646484,5.6945576667785645,5.739974021911621,13.616133689880373,21.69500160217285,8.087947845458984,2
6719,4.08524386194542e-12,1.162995914849585e-12,2.2544857961829398e-13,3.7539441431126523e-17,1.2977374579526394e-16,33.35420608520508,28.565343856811523,12.842411994934082,2.9174492359161377,9.282431712165362e-09,8.510104620995662e-09,7.236415910938376e-08,3.002092512360832e-07,4.138594817959529e-07,1.4441256723785045e-07,2.313702118783567e-08,1.084555165675738e-07,1.7117048501968384,1.8026572465896609,13.79482364654541,47.58196640014648,62.2185173034668,22.06466293334961,4.2854204177856445,19.857999801635746,2
6721,7.265438944914493e-11,6.005308056389325e-11,4.215265636542398e-11,1.991637584020101e-11,7.039473604725233e-12,148.17723083496094,214.5214080810547,186.32167053222656,105.96334075927734,9.526311117724617e-08,1.7012052921927537e-07,2.141070893912911e-07,3.846583354061295e-07,1.599810843799787e-07,2.021332221602279e-07,3.158926915602933e-07,4.393808126224031e-07,32.83003616333008,52.586307525634766,63.14495468139648,94.04280090332033,49.31953430175781,52.487060546875,75.2066879272461,107.80818176269533,1
6723,1.8609771926594854e-13,2.5945411150204906e-15,6.42995178585723e-14,2.137929423017779e-16,4.795756022357223e-16,4.525258541107178,3.223675012588501,0.0380271188914775,1.8558228015899656,1.4506016559386744e-13,5.6450497609716885e-09,5.027435800997182e-09,6.212458325549618e-10,2.5750901411214504e-09,2.3994468634214164e-09,3.220208766308019e-09,9.948273316240375e-10,0.0043169851414859,3.176735639572144,2.9981472492218018,0.4605241119861603,1.7416119575500488,1.6176228523254397,1.8052103519439695,0.6744279861450195,2
6725,3.657108036542178e-12,2.193439440495437e-12,1.2844925860802658e-12,4.245685021001672e-13,2.3040748901267765e-19,34.01889419555664,33.75725173950195,24.68780517578125,12.656929969787598,9.259132838224104e-08,1.347668501239241e-07,7.186686445947998e-08,4.079311821669762e-08,3.1220409368870605e-08,1.6208911546300442e-08,3.125256142766375e-08,2.9955678826354415e-08,35.85599136352539,45.616458892822266,25.897260665893555,16.14836311340332,12.334980964660645,7.437292098999023,12.675544738769531,13.014202117919922,2
6727,7.832163737009347e-13,3.76074957850539e-13,1.785772864217744e-13,5.1485993067664985e-14,9.879801395760897e-18,7.848530292510986,9.848639488220217,6.207489967346191,2.9035584926605225,7.771804533263094e-09,7.658422340739435e-09,6.442582467514057e-09,5.397237656801224e-10,9.3768637299263e-09,2.0975667869294053e-09,9.977651593828796e-09,8.496615855335676e-09,5.191711902618408,4.635425567626953,4.366715431213379,0.303356409072876,5.434111595153809,1.3453916311264038,4.902514457702637,4.302881240844727,1
6733,1.7548393294042341e-12,1.3815814811635185e-12,1.83286762503454e-13,8.690183446978529e-13,6.180299799024648e-17,11.9735746383667,17.409975051879883,16.018001556396484,3.069838762283325,9.075903584232492e-09,1.4754705901509624e-08,3.1911737696788123e-09,5.972997652037293e-09,9.585130023026522e-09,6.785803918774036e-09,1.6342417197279246e-08,2.4435760082042183e-08,5.811062335968018,8.754924774169922,3.189482450485229,4.462710857391357,6.36798906326294,4.211517333984375,9.169907569885254,13.424962997436523,1
6739,1.3010362101897877e-12,7.455672906310495e-13,2.657369766942419e-13,3.525746860265355e-13,3.588677956587089e-16,20.413551330566406,18.52104949951172,12.896029472351074,3.5724096298217773,3.674672299780468e-08,1.4990204633136273e-08,1.813776151493585e-08,1.7079534231356774e-08,1.1174045688733258e-08,9.684607782389776e-09,5.3901549890156275e-09,9.188381611124896e-09,15.36915397644043,7.978200435638428,9.096821784973145,8.626956939697266,6.302201271057129,4.88121223449707,3.0560848712921143,5.379604816436768,2
6756,7.157427862197753e-13,3.6939486300520413e-13,8.242333952943742e-14,1.194671667365324e-13,2.9189638987153765e-13,15.650403022766112,9.29510498046875,6.416504383087158,1.7155715227127075,6.709510280700215e-09,6.5657319581191595e-09,8.851491983818962e-09,1.068222754696535e-08,7.738864660211675e-09,7.513942357206815e-09,1.2405842575446968e-08,1.9353505464891896e-08,2.20582127571106,1.994339227676392,2.956049919128418,3.31168270111084,2.5862374305725098,2.600010871887207,3.674862146377564,5.773008823394775,2
6760,2.257396092969488e-12,1.5296080374538334e-12,1.027967099463678e-12,4.077265055527773e-13,1.078544839430793e-15,19.011436462402344,22.943681716918945,18.55987930297852,10.747607231140137,1.55143720093065e-08,1.6138114844466145e-08,1.807672234122037e-08,1.3220820882509088e-08,1.7916130801154395e-08,1.4595693542673873e-08,1.2520628089873752e-08,1.898700929814368e-08,10.2246675491333,10.403280258178713,9.62649154663086,7.998297691345215,10.081647872924805,7.055679798126221,7.060429573059082,9.647192001342772,2
6763,9.35965606234379e-13,5.00522962919997e-13,5.692170909968319e-13,4.381842111378376e-13,2.24914345932884e-17,6.859007835388184,11.408125877380373,7.936753749847412,6.685999870300293,7.348481378954831e-09,7.304917115646958e-09,6.895932713746333e-09,6.325547197150172e-09,4.9971848881114064e-09,9.567370895524618e-09,9.358885222354731e-09,1.1529722065972692e-08,6.2545084953308105,4.980415344238281,4.854800701141357,4.351268768310547,3.386871099472046,5.096961498260498,4.000359058380127,6.977632522583008,1
6764,1.0118020787527882e-12,4.751897660082438e-13,2.1336120262054062e-13,1.3709026626036541e-18,2.7613973875288408e-17,5.242837905883789,7.984966278076172,7.031528949737549,3.765139818191528,1.7057869783343452e-08,1.1328022075929312e-08,6.132234275924021e-09,4.922870999735096e-09,7.882093200350937e-09,7.860175621487997e-09,1.7665499285612896e-08,1.6576688466329873e-08,6.548633575439453,3.625458240509033,1.80750572681427,2.004348993301392,2.273155689239502,2.5790412425994877,4.346301078796387,5.218392372131348,2
6765,9.912338961790002e-13,7.327956600897134e-13,3.5829883981639e-13,4.359164279972029e-20,7.71278820314408e-17,11.318456649780272,13.64161777496338,11.483152389526367,4.850220680236816,7.869722651321354e-09,1.0185457810507614e-08,4.467012537645587e-09,6.277771191776082e-09,5.23429566356981e-09,1.983814890138546e-09,3.5798846109713622e-09,2.5184727636684556e-09,7.05678129196167,8.531105041503906,4.613966941833496,6.162272930145264,5.480071544647217,1.8175206184387207,3.206843614578247,2.3957087993621826,2
6774,1.12874510085903e-12,8.470343567171247e-13,7.756178511952871e-13,2.9295088490449706e-13,5.6299562715681115e-18,10.597593307495115,12.819238662719728,11.704893112182615,9.513797760009766,2.0670061218197592e-08,1.477479649736324e-08,1.6597798691009302e-08,1.7575658262103392e-08,4.973429224008896e-09,6.577026478993275e-09,4.874065151483364e-09,8.100442094871596e-09,10.30702018737793,7.351428985595703,8.869585037231445,8.662705421447754,2.298341989517212,3.0289864540100098,2.513906717300415,4.852414608001709,1
6782,2.296029902662533e-12,1.5584843528551606e-12,6.358968256472974e-13,1.0811501433699577e-13,1.1370657344701199e-20,20.22882080078125,24.426271438598636,18.97135734558105,8.82055377960205,6.2356217966907934e-09,7.567130921870557e-09,6.8276349018958635e-09,2.003010646234316e-09,4.958073063221491e-09,3.1919988430217934e-08,7.139059476912736e-08,4.636837758198453e-08,5.20403528213501,4.706732273101807,4.586121559143066,1.5583441257476809,3.0796358585357666,14.124869346618652,28.65610885620117,21.732051849365234,2
6787,4.628030814482488e-13,4.876320701396876e-13,3.8637547480034617e-13,5.714095781825594e-14,2.9348618262210746e-13,3.808701992034912,6.474442005157471,7.312872886657715,5.233314037322998,2.521056918780573e-09,1.568283058972497e-09,4.1194039290815e-09,4.8802100138800605e-09,3.684964555716874e-09,6.690398013375898e-09,2.833248968769908e-09,4.673317288705903e-09,1.991593360900879,1.1252886056900024,3.203234910964966,4.937429428100586,2.243040084838867,6.0144243240356445,1.433250069618225,4.052685737609863,1
6790,1.3060201791564865e-12,1.7293437732171513e-12,2.2673291195929317e-12,1.6962795100841645e-12,5.826712268057477e-13,7.840672969818115,18.73849296569824,22.699146270751957,18.95517349243164,2.442647417666421e-09,1.3384366948088202e-09,3.344406973582181e-09,3.1021993862623276e-09,1.2990148956504301e-09,3.909782275712814e-09,3.813701354715704e-09,2.7316218176309803e-09,7.217445850372314,5.248896598815918,11.259843826293944,11.095906257629396,6.625853538513184,12.779441833496094,10.542584419250488,10.809121131896973,1
6804,4.975026467179955e-13,3.154647224869189e-13,3.200864052976815e-13,3.1645706774792296e-17,9.043745028032568e-14,1.8325356245040891,5.579929351806641,5.370508670806885,4.389275074005127,2.69245115092076e-09,1.5659148977498203e-10,5.0489759040317495e-09,2.1197268385009242e-09,2.9307605231565503e-09,1.0012831452854698e-08,5.9163478560719795e-09,5.953585957563233e-10,1.895113706588745,0.1080232858657836,3.408029794692993,1.2394825220108032,1.4322588443756104,5.1491804122924805,2.5448145866394043,0.4226243197917938,1
6810,1.6687560621536648e-12,9.882477865555406e-13,2.591237771229493e-13,1.675543533883415e-16,3.982043332927213e-18,18.3751163482666,17.560312271118164,12.091511726379396,3.744663953781128,5.580201190014122e-08,3.85211578191047e-08,3.1457055627015507e-08,2.5371727829792693e-08,7.1007599800054785e-09,3.7614027448285015e-09,1.3193159453805949e-08,2.2196134707996865e-08,21.345434188842773,13.933182716369627,12.809286117553713,9.465683937072754,2.5937700271606445,1.417652249336243,4.910553932189941,8.794539451599121,2
6818,1.509483293568592e-12,1.5817062286663244e-12,1.15177442236436e-12,1.0421880372590842e-12,2.355119788001214e-16,4.835959911346436,12.768962860107422,15.59765625,9.809825897216797,1.8616949093441802e-09,2.058649473113405e-09,4.781831819400395e-09,5.092933630379548e-09,4.027018274399552e-09,4.201407666215573e-09,5.041804307381881e-09,3.0751963198127892e-09,3.534139633178711,3.538245677947998,6.588863849639893,6.578325271606445,5.994487762451172,6.440631866455078,6.212942600250244,5.025521755218506,1
6824,1.669035190002971e-13,2.0004066762432937e-13,2.815666265681277e-13,4.031248533771514e-13,7.477390467912721e-17,1.458647608757019,2.6468212604522705,4.125925540924072,4.366884231567383,1.986159237077345e-09,1.4157878203135963e-09,1.882288547250255e-09,4.76933270654456e-10,1.5928984797852763e-09,1.1411124267723947e-09,1.2638141921872403e-10,6.617044134848982e-10,3.99321174621582,3.231802701950073,2.07263731956482,0.773756742477417,2.6592226028442383,2.063171625137329,0.2675318717956543,2.0722343921661377,1
6829,4.333940758355359e-12,1.468181587589712e-12,2.553595627053512e-13,1.9773902838488705e-13,1.2471089421190453e-17,46.78194046020508,36.86656188964844,18.61251640319824,4.366508960723877,1.6679197756275246e-07,1.24866090800424e-07,1.1498460850134506e-07,8.377533333714383e-08,2.4622005767582777e-08,1.2729606169159524e-07,7.024955550605227e-08,1.4489680211227096e-07,41.02387619018555,29.74510383605957,28.36762809753418,20.86902618408203,6.808277606964111,26.9993839263916,16.62395477294922,32.603309631347656,2
6831,6.547817843483017e-13,4.226874113309048e-13,3.53594974480953e-13,5.604082889188065e-18,2.8019045875616854e-17,6.438968181610107,7.781721591949463,8.136165618896484,5.528140068054199,1.6215151887877255e-08,6.172806266135922e-09,1.2837531038201178e-08,1.895006107588415e-08,9.62929647130295e-09,5.342232878291497e-09,4.891393068362504e-09,4.632533912030112e-09,6.067918300628662,2.411492109298706,5.81644868850708,8.244832038879395,4.609036445617676,2.1993613243103027,2.276061534881592,2.4602839946746826,2
6832,9.676234423092178e-13,4.84746791318269e-13,3.16332924481591e-13,1.0217043546921142e-13,1.6523140819978133e-13,18.69525718688965,14.534381866455078,8.884117126464844,4.928205490112305,7.637096288704015e-09,7.377046529200015e-09,5.709714034907165e-09,5.807089475950988e-09,3.023185257688965e-09,2.0112285170625913e-08,1.0027110697308217e-08,1.0535047501036844e-08,3.9866650104522714,4.419861316680908,3.733356475830078,3.210815906524658,1.9821659326553345,9.740894317626951,4.785214424133301,5.877803325653076,2
6836,6.65586891157588e-11,3.9818957159321045e-11,1.4538919547446572e-11,2.2483026725084176e-12,8.702676234803023e-19,200.54345703125,210.6952972412109,147.60108947753906,58.0181999206543,1.0402570893575105e-07,4.6682931298391856e-08,1.6006701741844156e-07,2.393265674527356e-07,6.826779213042755e-07,2.893718260565948e-07,4.527469741333334e-07,1.1977590474998578e-06,34.980567932128906,16.844518661499023,44.02378082275391,56.873905181884766,123.57593536376952,58.428367614746094,83.13201141357422,183.24436950683597,2
6841,1.88387196467521e-12,1.6465087756753485e-12,1.5395645912644196e-12,1.0097115201238016e-12,2.063106223403402e-13,16.47293472290039,22.67684364318848,19.71335220336914,13.015321731567385,1.657649684183582e-09,5.142919867751061e-09,7.392016776464061e-09,4.388329255533563e-09,9.303988690589904e-09,1.198262378210302e-08,3.462260922404425e-09,2.4943970444724076e-08,2.22043251991272,7.3835368156433105,7.442280292510986,4.70292329788208,8.625009536743164,10.496075630187988,3.209145784378052,20.653493881225582,1
6847,1.173885858310464e-12,6.191346805899113e-13,4.117026814950964e-13,2.8183559002206704e-13,3.713427996604496e-20,20.572547912597656,17.1404972076416,10.73545742034912,6.8040056228637695,1.7627892034965953e-08,1.3414795496657916e-08,2.3645505109470832e-08,2.5285226357141252e-08,1.7143483077575183e-08,1.4288420224772837e-08,6.2262142108693305e-09,3.1476641737526734e-08,8.446675300598145,6.979362964630127,11.377805709838867,12.03431797027588,8.768445014953613,6.532291412353516,3.681138277053833,14.685667037963867,2
6848,1.889028430207551e-12,1.381948917279774e-12,6.601554155757916e-13,6.329663388643042e-18,3.6965573300639284e-17,19.528717041015625,23.83375358581543,20.14371109008789,8.129497528076172,1.2869417531646832e-08,6.132031771244328e-09,1.1244376985075633e-08,1.1563564328298526e-08,1.4398139569493653e-08,8.403255868927317e-09,1.4965932493282708e-08,8.677770502174553e-09,9.857561111450195,5.625096321105957,9.420747756958008,9.668465614318848,10.615057945251465,7.227153301239014,10.521397590637209,7.493889808654785,1
6849,6.89243367241188e-13,3.7764813520281553e-13,5.040384884642812e-13,3.1640477998057253e-13,3.2341107589598276e-16,7.546412467956543,9.065176010131836,6.213058948516846,6.402205467224121,5.782740952753329e-09,4.094572236823524e-09,9.260021194279489e-09,6.40611386160117e-09,8.984761379338124e-09,6.243876971012696e-09,8.397646134028491e-09,7.788708344946826e-09,4.294590950012207,4.17748498916626,5.529874801635742,4.281693458557129,4.123464107513428,3.22781753540039,4.4508466720581055,4.979329586029053,1
6850,1.0520562719606996e-11,6.402635800012435e-12,3.2029071235506468e-12,2.1266614771281445e-12,1.963983531063024e-16,63.25796508789063,74.74966430664062,50.263790130615234,23.201026916503903,6.983823652717548e-08,7.538324808820107e-08,9.405821543850834e-08,2.3925375458588863e-08,8.400431283916988e-08,2.790571862476554e-08,7.055830053559475e-08,4.0310659699116513e-08,32.860008239746094,33.691795349121094,37.33586502075195,12.53444766998291,34.183406829833984,13.114808082580566,27.45707130432129,19.473392486572266,2
6852,1.0296380067997823e-11,7.475172390802864e-12,4.0152009321559046e-12,1.5540518091133881e-12,5.173534127142498e-13,61.87945938110352,70.24398803710938,53.298622131347656,25.476131439208984,4.513947615691905e-08,5.783549283933098e-08,2.698239320864104e-08,2.0878009365787878e-07,1.1613646933028576e-07,4.5160764017282424e-08,4.1633843039790015e-08,8.090231062851673e-08,26.1138916015625,27.73689079284668,16.098432540893555,74.66793060302734,49.31624221801758,20.52220916748047,20.57114791870117,36.74365997314453,1
6861,2.2121306251631642e-13,1.1888579042659136e-13,1.0425264574146983e-14,2.841840205791256e-18,6.163202968379912e-17,2.4149911403656006,4.2474141120910645,3.000377655029297,0.1926852315664291,6.281827946708063e-09,3.857418384711764e-09,3.630075351424011e-09,9.009735180143251e-10,2.028373025098062e-09,2.3139401506000468e-09,1.0663183530601471e-10,2.64255883841713e-09,2.841692447662353,2.558877468109131,2.3505327701568604,0.8507368564605713,1.1757827997207642,1.2821491956710815,0.0708712339401245,1.8598496913909912,2
6871,9.013066985461005e-13,7.665885070826106e-13,5.074172961146152e-13,3.262153188635792e-13,3.2079926144982715e-14,4.7586541175842285,7.996013164520264,10.436368942260742,6.247695446014404,6.210509884141402e-09,6.536515773092333e-09,9.834003833475435e-09,7.677664726202238e-09,4.407904263814544e-09,7.796744583288273e-09,1.9562236275305626e-08,1.5853355961326088e-08,3.2309606075286865,2.500810146331787,5.324862957000732,3.2260000705718994,1.7344952821731567,3.2075066566467285,5.3035993576049805,4.862548828125,1
6877,3.281235309501862e-12,2.418423317510077e-12,1.199671546998904e-12,9.051195123260802e-13,2.909893734390906e-13,18.149621963500977,30.225141525268555,26.21741485595703,12.197842597961426,1.1125691479207944e-08,1.0248448312211169e-08,1.7086099646235198e-08,1.0878879130871157e-08,1.2584782105307113e-08,1.5892666738182015e-08,2.039834967604293e-08,1.5436979694527512e-08,11.813397407531738,11.410447120666504,14.227933883666992,10.632756233215332,10.159383773803713,13.886070251464844,16.026830673217773,13.224919319152832,1
6880,6.044611968077096e-13,4.689900269354286e-13,8.696930437097905e-13,5.731711221097779e-13,3.453927682056657e-13,2.3498306274414062,7.364537239074707,8.246636390686035,8.317150115966797,1.7294596865724543e-09,2.674094501387003e-09,3.986900143360117e-09,2.9565756509697394e-09,4.1420067375952385e-09,5.46759837405375e-09,3.1310982695487155e-09,5.212217324412904e-09,1.847973108291626,4.088139533996582,5.395356178283691,4.956297397613525,5.185093402862549,3.4622530937194824,3.424565315246582,6.020049095153809,1
6882,6.851275189539985e-12,7.686660336014839e-12,9.63222470534708e-12,6.324200711727013e-12,5.782573313413419e-13,30.982208251953125,54.498443603515625,54.53995895385742,42.95541763305664,1.84339761233332e-08,2.3138614579920613e-08,2.1350805567976753e-08,2.1455598187003492e-08,1.4109400758854918e-08,9.19583076353092e-09,3.1492863428184143e-08,2.7697653948166593e-08,26.32297134399414,27.294389724731445,27.327442169189453,27.00310516357422,17.43571662902832,12.42630100250244,30.74269676208496,30.19106674194336,1
6883,9.22558730798162e-12,7.625398576460718e-12,4.3715738494432e-12,1.5389900725332197e-12,9.137750099771567e-14,37.57807159423828,58.25774383544922,54.106224060058594,28.243677139282227,5.244280121274869e-09,4.42985772508564e-08,6.0815050773044285e-09,2.2313497716197613e-09,3.709011098251835e-09,1.71172533924846e-08,1.6951727843661504e-07,2.3800683379704426e-07,4.698007106781006,22.511154174804688,4.964753150939941,1.941983103752136,3.262126922607422,9.452143669128418,50.100547790527344,72.50481414794922,2
6894,7.556325357094273e-13,1.0792685104996091e-12,9.776204368608377e-13,4.2373513010028623e-13,1.355666616105887e-18,5.769528865814209,8.155068397521973,13.33415985107422,9.170550346374512,8.137734930357965e-09,1.2666631299396158e-08,4.568668554583155e-09,4.420189991805046e-09,6.622767667607832e-09,4.9950643621343715e-09,5.448884454750669e-09,6.881319958296217e-09,7.139969825744629,6.890071392059326,3.824599027633667,3.9810900688171382,5.547124862670898,4.734092712402344,5.11558198928833,4.996346473693848,1
6898,5.661852280416936e-13,8.259256451502439e-13,1.669997256800726e-12,1.7898324966222898e-12,1.3833738841950716e-12,3.84357500076294,6.336986064910889,10.537811279296877,14.284605026245115,2.894158690480708e-09,4.3828007889601395e-09,2.71903366488857e-09,2.474473959068746e-09,2.8493958303954514e-09,1.4752249422045336e-09,8.521278127560095e-10,2.730028647590643e-09,4.518386363983154,8.727682113647461,5.57745361328125,6.356490135192871,6.369136333465576,4.285116195678711,2.9749441146850586,5.156465530395508,1
6901,4.153388570571348e-12,2.7994789646157425e-12,1.5684978272798022e-12,3.859108128542732e-13,3.6330407778039416e-17,28.35246467590332,37.91252517700195,27.98577880859375,15.032453536987305,3.3638086760490177e-10,1.373264169046706e-09,3.434148077019472e-09,2.3348181166227278e-09,3.534466053167762e-09,7.861871154091205e-09,1.5820972310010004e-09,6.9324395113312676e-09,0.1935864686965942,1.2827959060668943,2.841041326522827,1.5886964797973633,2.84316086769104,4.343961715698242,1.2881741523742676,4.052376747131348,2
6907,8.057375838581293e-13,1.2661367180394345e-12,1.1643160394148033e-12,2.272152084537016e-12,1.9995971024810988e-12,4.5253005027771,9.432730674743652,15.596346855163574,12.022553443908691,7.792988476751361e-09,4.103927864207435e-09,6.587420386949816e-09,5.0413460073173155e-09,1.563608242882708e-09,2.729734438489117e-09,3.0350197910422594e-09,3.175768314989113e-09,14.00814151763916,7.340024471282959,9.908757209777832,9.1360445022583,3.190169334411621,4.938174247741699,6.601273536682129,7.090200424194336,1
6908,7.065127020748629e-13,4.889874854856202e-13,3.7689971044314884e-13,4.615625915325994e-13,2.8759262224280213e-13,7.491244792938232,11.188857078552246,9.847461700439451,6.366386890411377,5.117881674010505e-09,9.88250370426158e-09,1.2506991886596096e-08,4.4387613584717656e-09,5.6359068523192946e-09,4.096386341245761e-09,2.960405920404696e-09,4.839234346576404e-09,5.680140972137451,8.172847747802734,9.447982788085938,4.283571243286133,5.873831272125244,2.8168046474456787,3.088575601577759,5.322357177734375,1
6912,3.631734886780369e-12,2.662078673817958e-12,1.3859251203271472e-12,6.757124157083516e-13,2.1378317410607197e-13,27.381160736083984,36.064151763916016,27.81317138671875,12.92138957977295,3.3027419021891546e-08,2.8163809062675682e-08,3.618539068384053e-08,7.212845076765008e-08,4.096371597483994e-08,1.1211690242873829e-08,2.050619452020896e-09,5.481267439932935e-09,21.920663833618164,19.527076721191406,23.95281410217285,37.78444290161133,23.549484252929688,8.48917007446289,1.7264344692230225,4.993664264678955,1
6914,6.957946588684316e-13,1.0650815082322018e-12,1.192806920943812e-12,5.418654891106711e-13,4.8651802323776156e-18,7.383664131164551,11.657313346862791,16.007753372192383,12.368413925170898,2.578513624840184e-09,1.3031480339265043e-09,2.8470046320450133e-09,4.1527492555815115e-09,3.756647881658637e-09,7.859002337795573e-09,4.813075715759396e-09,1.5616918869199024e-09,6.723728179931641,2.9646902084350586,7.478997707366943,8.841367721557617,9.51173973083496,14.568775177001951,11.269570350646973,5.920956134796143,1
