,CLASS1,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy
2021,1,0.0,0.0177063105573079,13.654581,2396.0388
2026,2,0.29207584,0.0158285760604252,30.648434,2013.3102
2029,1,0.3553791,0.0087637684529811,26.133951,3626.4182
2034,2,0.674774,0.0252094856015436,19.368418,604.53705
2036,2,1.115916,0.0309807918239354,11.910328,388.74786
2037,1,0.18062872,0.0133066355890628,62.330997,1659.1713
2039,1,0.27671677,0.0183780913889359,10.71027,2449.1992
2046,1,0.50635517,0.0193007818298266,35.12758,1173.8939
2051,2,0.8346359,0.0211846086588637,127.96069,638.7271
2057,2,0.7958577,0.0200913933379175,46.2827,834.84247
2060,1,0.38346556,0.01367886456903,105.44142,1325.8129
2065,1,0.09571378,0.0136596292029766,68.88323,1725.0938
2067,1,0.5508418,0.017499693398327,72.8428,1261.7032
2074,1,0.3713503,0.0173198255801842,11.851293,2282.9924
2079,1,0.40881318,0.0163795891418624,32.128048,1425.1322
2081,1,0.0,0.0082121769210597,9.457214,4643.6143
2083,1,0.3933462,0.0198441292305342,54.69822,960.60803
2085,2,0.0,0.0210328532564511,5.2509675,1660.4757
2089,1,0.2717291,0.0156375752193275,44.93436,1250.847
2090,1,0.5283747,0.0117810530209464,44.322044,2137.5396
2093,1,0.0,0.006697306376323,14.360656,2533.3125
2096,1,0.0,0.0088512266695656,10.344735,4160.2046
2097,1,0.19242166,0.0162487518425235,39.74739,1265.1254
2098,1,0.23783113,0.0179121586688569,123.624344,805.6974
2099,1,0.46947223,0.0218109638430363,10.847583,2194.0493
2102,1,0.0,0.0096100456998925,11.487505,2149.9285
2103,1,0.0,0.0129877794920881,10.357139,5915.091
2107,1,0.30785987,0.0198734062012811,16.016642,1733.3641
2121,1,0.21624064,0.0244122667802183,12.001809,888.4054
2127,2,0.27313384,0.0232290448186903,24.357399,782.50916
2129,1,0.0,0.017828404718479,23.845493,1503.9662
2131,1,0.35440448,0.0155759507295112,102.10135,1146.164
2136,1,0.3497218,-0.0036420766180839,16.54088,4017.0173
2142,1,0.0,0.0129565851989206,6.2785883,4871.977
2147,1,0.19258821,0.0166247671511549,11.9816885,2011.6924
2158,2,1.7242976,0.0286290833083699,41.470356,598.9155
2161,1,0.4866774,0.0219072798069178,78.87547,590.86707
2164,1,0.69299436,0.0203994661078079,20.415203,1220.0295
2169,2,0.37168708,0.0224425929320656,22.861046,706.8989
2171,1,0.33763137,0.0200461878847626,14.421297,1342.1178
2175,1,0.46496135,0.0208086285575736,8.153221,2072.5503
2194,1,0.19769627,0.0121720024508711,20.394627,1757.0621
2195,2,1.0681512,0.0219059777502343,47.70662,611.017
2202,1,0.33282,0.0069155579251851,38.432007,3503.839
2203,2,1.0108045,0.0423998449695335,73.21124,388.3529
2205,1,0.0,0.0079147169922264,9.137579,4496.9375
2213,1,0.30322278,0.0149314283653998,37.773808,1258.8734
2216,1,0.102225326,0.0166997509136634,44.07962,1630.0175
2224,1,0.23009552,0.0156497014669463,38.479702,2714.001
2226,1,0.33736137,0.0130082394981993,20.82915,4666.9316
2228,1,0.3215998,0.0213025088928363,20.041275,1326.2517
2233,1,0.0,0.0118501585300375,16.33451,2406.0278
2237,1,0.31459257,0.0117959915526165,25.395576,2267.128
2240,1,0.22590582,0.0108674947532471,14.502377,2289.5947
2244,1,0.64444256,0.0198588084528981,37.701553,1490.4508
2246,2,0.8329821,0.0226673685817651,53.00068,624.2219
2253,1,0.37209037,0.0191087884180573,26.415112,955.14465
2258,2,0.275591,0.0201321063890911,8.996871,1121.6204
2269,1,0.24224913,0.0082531404051448,17.51718,2268.0046
2271,1,0.51589274,0.020578050003001,108.08605,718.81854
2276,2,0.3002838,0.0251684680176934,13.462445,909.9999
2280,1,0.16433287,0.0162580173629141,62.685207,1057.801
2281,1,0.28178605,0.0174933250883866,16.496159,2525.6794
2285,1,0.0,0.0199525272052322,6.347662,1468.5795
2287,2,0.68894386,0.0250226710420231,17.154495,801.4267
2288,1,0.44335532,0.0117272086179942,12.181055,5489.4756
2308,1,0.0,0.0142142176085545,5.3237705,2339.5806
2311,1,0.39182055,0.0187187360603667,42.528454,1075.4205
2323,2,0.0,0.0192522587406555,11.769186,1605.7522
2326,1,0.30907062,0.0095997042959729,35.320652,2341.6575
2331,1,0.7825707,0.0151779238963047,21.688337,1644.3534
2339,1,0.24871965,0.012757799440259,21.675596,3477.0518
2341,2,1.0277808,0.0266421376110665,42.802067,995.7679
2342,1,0.27870715,0.015987052964066,30.902176,1672.1273
2343,2,0.32429805,0.0216775452608565,60.772793,683.06116
2344,1,0.0,0.0163655122135021,7.1640835,3990.2354
2348,1,0.18387356,0.0137470336549472,44.079483,2207.259
2350,1,0.6117055,0.0134767812481995,16.825396,2328.0774
2364,1,0.49737743,0.0079789284676973,8.358484,6918.5303
2373,1,0.18702859,0.0119501009009277,61.32,1594.3237
2376,2,0.59832084,0.0249983859008323,18.511412,782.5557
2380,1,0.0,0.0088460537676843,8.571514,7355.828
2390,2,0.9703142,0.0250117763588146,69.09253,1211.0056
2393,2,0.9289996,0.0226748196654007,107.42688,605.3166
2395,1,0.53962135,0.0142943192548309,15.470137,2301.237
2397,2,0.5187671,0.01768048875976,24.831177,1484.769
2404,2,0.42126507,0.0209698139555205,31.86828,1033.4694
2408,1,0.22024807,0.0131063694104922,12.358333,3711.9106
2409,1,0.25277823,0.0170426018086614,14.604819,1660.3705
2411,1,0.40807182,0.0155980186299365,9.204538,3023.3767
2413,2,1.0000772,0.0270747334443044,13.585436,789.3817
2420,1,0.4801342,0.0134060099178829,14.127581,2774.27
2424,1,0.4227319,0.0185389561193732,37.131557,1260.5793
2427,1,0.0,0.0258701192662645,7.631705,868.57513
2429,1,0.6525973,0.0168547659314644,40.072815,1510.7345
2432,1,0.73384476,0.0142197700068392,11.394455,1559.5995
2439,3,0.38614786,0.0208528997811807,25.003729,940.68304
2441,2,1.1696975,0.0265515624342368,24.450735,613.45593
2447,1,0.3210833,0.0206892081030116,15.427487,1130.2739
2450,1,0.0,0.0178367778713144,15.407728,4584.958
2454,1,0.4612455,-0.0029136592318837,16.599703,3950.146
2455,1,0.0914069,0.01349330042616,12.376102,2150.897
2465,1,0.5347828,0.009616109195551,14.326554,5752.33
2468,2,0.7117105,0.0250634093480231,26.106943,582.6046
2471,1,0.39397636,0.027304123213659,13.644668,915.2231
2473,1,0.44500613,0.0172783503159564,7.4689765,2826.892
2475,1,0.6977792,0.0183899758047251,27.802893,941.3066
2491,2,0.568162,0.0257454315556481,48.67475,516.68756
2494,1,0.28371525,0.0110199543856783,33.391163,2311.738
2506,1,0.44135174,0.0156820522831128,12.737674,2087.9905
2507,1,0.20691285,0.0172341125617604,21.571068,2211.8384
2518,1,0.5228723,0.0062430953257709,7.8303056,3342.52
2520,1,0.23838598,0.0130882945569494,62.957996,1431.3417
2525,1,0.0,0.000934383243743,16.243816,5783.5776
2529,1,0.54644895,0.0166525488330799,4.1294956,1887.5258
2534,2,0.0,0.0225853031877846,8.956284,1496.1675
2536,2,0.6553747,0.0265458769236804,26.74015,526.1724
2538,2,0.6200512,0.0275629053355329,22.794302,525.61847
2539,2,0.07035547,0.0168778087348504,210.69171,809.3663
2543,2,0.85512716,0.0308902033241163,21.080597,865.77124
2545,2,0.36268443,0.0252711721264305,12.473578,646.40515
2547,3,0.0,0.0148516279383484,6.3284187,2481.7417
2548,2,0.40097106,0.0281177569592802,12.656609,593.81616
2551,1,0.82516885,0.0200934559043239,137.74771,698.45703
2557,1,0.053820014,0.0315433744831475,7.0520597,800.6824
2561,1,0.8785402,0.0216354553914429,33.293285,994.76086
2566,1,0.0,0.0142679393366897,12.609257,4742.5645
2573,1,0.24010059,0.020358582290403,10.118636,1344.2725
2576,1,0.0,0.0112809429993428,10.345217,6240.046
2578,2,0.9485233,0.0232551897491954,66.50545,625.19653
2581,1,0.0,0.0129004363390254,14.274531,4314.1636
2583,2,0.83485645,0.0262011906492281,32.438484,660.6185
2585,1,0.4857745,0.0188006701650849,31.332073,1136.7112
2592,1,0.2170026,0.0199319203853224,12.157741,1892.5978
2596,1,0.46675447,0.012637706788574,26.93348,5920.5435
2605,1,0.44052556,0.0153284431274797,34.563465,1393.8301
2606,1,0.3641759,0.0082752346550897,18.047733,2750.0564
2607,2,0.6936605,0.0229047179992601,59.64281,634.4398
2611,2,0.5127019,0.0243473509858493,20.739805,857.37195
2615,2,0.30031016,0.0297036000886901,13.421348,579.12103
2618,1,0.24773736,0.0132858168773331,177.83748,1051.6537
2635,1,0.41600358,0.0172741175407415,13.989779,2564.6714
2638,2,0.6333591,0.0272778415629374,32.416737,607.44556
2640,2,0.7030746,0.0273205842643933,23.088705,610.844
2644,1,0.3605365,0.0131285233415529,18.810661,2086.91
2648,1,0.5008257,0.0171685630156188,26.326113,1189.0608
2661,1,0.0,0.0213172603662702,12.193177,1533.5089
2662,1,0.20712155,0.0123493820183905,24.810518,2047.6166
2664,2,1.633365,0.0262665479652958,48.510708,518.23755
2665,2,0.35621962,0.0305231344559796,7.0722704,603.2139
2668,1,0.21939443,0.0114257687837654,8.691513,4953.972
2669,1,0.4277097,0.0097864545124502,34.772873,2829.1873
2670,2,1.2914909,0.0251510077764171,20.477503,675.382
2674,1,0.28526494,0.0230499433198823,14.271237,899.662
2678,1,0.5589465,0.0132993563714141,37.30838,1651.4935
2679,1,0.0,0.0102296598125199,39.38044,2446.557
2682,1,0.12860432,0.0143087925052132,23.519194,2907.8708
2697,1,0.27641544,0.0070050683911009,21.419384,3004.5415
2700,1,0.07594041,0.010544008585253,47.201523,2163.9343
2702,2,0.62269676,0.0245218458173565,20.569586,1113.1394
2707,1,0.38281065,0.0164879248148707,13.582955,1747.7549
2708,2,0.51081514,0.0226791080554275,38.705544,583.9268
2709,1,0.22153503,0.0091259905862397,29.776564,2940.9321
2712,2,0.65816116,0.0206851397146568,100.98823,1246.2073
2732,2,0.7685406,0.0204925051637707,23.947119,1336.6062
2733,2,0.68293077,0.0252008736427088,37.874607,750.4781
2734,1,0.2769032,0.011054745182263,79.41844,2382.347
2746,1,0.90141857,0.0195148536083753,22.740902,1924.5521
2747,1,0.0,0.0065838238298381,9.349051,4161.6177
2753,1,0.0,0.0102370169684259,12.557535,2924.5571
2758,1,0.0,0.0133956845468084,6.0618367,4677.7803
2775,1,0.8018389,0.020848703069306,16.755781,2215.7573
2778,1,0.2988105,0.0129400877791631,10.417295,4945.0264
2783,2,1.0434148,0.0225021561285951,190.04185,755.2748
2787,1,0.15858153,0.0196154833798824,19.870935,1431.7568
2789,1,0.9723449,0.0217055531952843,12.270943,947.65704
2793,2,1.4830459,0.0293747305433823,19.295551,540.51935
2801,1,0.28012896,0.0064282236971843,11.142923,2882.9094
2803,1,0.20703888,0.0168631177807677,13.042036,3455.4495
2805,1,0.41379288,0.0141649284790591,21.469519,3069.437
2809,1,0.18917221,0.0185481296902594,43.42405,1470.7095
2811,1,0.3800077,0.0079706502088457,15.366472,3957.0613
2820,2,0.8991984,0.0298212618747936,27.088892,957.25256
2823,2,0.45786315,0.0261315738114217,13.911331,767.8556
2825,1,0.49459955,0.0104725324849288,22.48182,2588.0261
2831,1,0.4079882,0.021133793909581,102.241646,792.84906
2832,2,0.92460024,0.0229470421020593,17.039724,1177.4685
2833,1,1.3247846,0.0178585121382764,36.040447,1111.3962
2834,1,0.91570747,0.0201164643677339,39.804134,1031.6898
2835,1,0.296434,0.0149430817277333,101.08075,1108.5087
2837,1,0.2609811,0.0179500363837444,78.21619,862.7913
2843,1,0.1310058,0.0081290367949124,21.20326,2920.1072
2845,1,0.24126175,0.0121362978490326,17.506063,3819.0325
2858,2,0.9392671,0.0252771519562067,37.857166,556.6979
2860,1,0.18411435,0.0115088188738928,20.787718,6261.03
2861,1,0.64150304,0.0171639441493795,82.22847,1311.156
2864,1,0.60236174,0.0170744686314743,16.022617,1785.4413
2865,1,0.27106196,0.0129915674919106,363.7002,1328.1703
2874,2,0.5764798,0.0228357519470182,29.081606,704.76276
2881,2,0.61833185,0.0325304735197807,31.032867,559.5918
2882,1,0.23439443,0.0149953952576087,22.331364,2728.5947
2883,2,0.0,0.0272537478169093,6.043629,1444.9559
2884,1,0.0,0.0116029206674129,24.965721,1951.4752
2888,1,0.0,0.0131997411949843,17.882582,3335.4128
2893,1,0.25668183,0.010867349101215,21.775673,2311.6055
2896,1,0.6782054,0.0133187000525983,16.916739,2666.1008
2897,1,0.0,0.0113289226140437,7.290803,3208.5967
2908,2,0.6980948,0.0281720026590066,16.786146,479.832
2922,1,0.49377972,0.0134133784288242,49.458336,2152.0422
2926,1,0.30716684,0.0158281606574512,15.104761,1982.1498
2930,1,0.20994478,0.012079397199999,38.53476,1790.6028
2932,2,0.6944949,0.0276389530191706,9.802293,1202.072
2934,2,0.31375253,0.0327563152224164,12.755002,445.40497
2944,1,0.1396945,0.0088432480548876,59.176388,2582.7122
2946,2,0.82921433,0.0247029749683801,42.452316,700.3198
2958,2,0.16438574,0.0233772556019948,16.303097,1297.8593
2967,1,0.0,0.01700469835147,7.2478166,2471.829
2968,1,0.37522364,0.009086070413391,26.583076,2640.3533
2971,1,0.26129133,0.0086981610372712,18.734795,2293.9688
2976,1,0.85774606,0.0144840038600441,18.131557,3993.0896
2977,2,0.6345545,0.0203254946099841,20.578156,1148.3264
2981,2,1.2486922,0.0213272727440852,106.328865,633.77966
2983,2,0.58790624,0.0273875271421972,19.6403,558.2598
2985,2,0.5937584,0.021107596580583,36.4066,803.53687
2987,2,0.7457146,0.0215827886865083,35.778862,794.0129
2990,1,0.5016904,0.0087782815793084,11.250992,3048.6758
2992,1,0.8125625,0.0188689821096202,14.333831,2398.3438
2996,2,1.3671062,0.0299041765004307,37.265625,627.79456
3003,2,0.6813509,0.026509782372523,43.45363,617.6184
3005,1,0.2691905,0.0185065750304386,16.481068,2209.169
3011,1,0.10394934,0.0181871236998312,62.926144,840.2938
3018,1,0.54587007,0.019492066598583,12.437306,1524.9645
3020,2,0.77752554,0.0284538698906859,6.0593762,871.7617
3022,2,0.85312563,0.0260953311358339,25.193707,454.88528
3024,1,0.3174671,0.0129619594203051,30.157938,3961.2974
3025,1,0.26164818,0.0129236051380481,53.82692,2579.5305
3042,1,0.49468604,0.0155982825368319,10.650318,3340.4753
3043,1,0.1821288,0.0205705779739448,20.880785,1162.1898
3045,1,0.669603,0.0150051460315035,22.595457,1383.3735
3048,3,0.0,0.0142922021618544,14.792193,2716.5637
3052,2,0.5714975,0.0336189493456205,5.6845307,385.26105
3053,2,0.894961,0.0361124797662128,12.261848,867.25604
3059,2,0.0,0.0245121174875115,6.414719,1220.5951
3060,2,0.56497073,0.0248501786805467,115.44356,557.2389
3061,1,0.35030994,0.0200219098570001,54.319763,775.72235
3065,2,0.9625273,0.0279932117094352,20.716358,596.42163
3067,2,0.78027546,0.0324043647327362,6.26143,396.9778
3069,3,0.0,0.0149989641527892,11.776125,2667.928
3071,1,0.0,0.0186966055170134,5.5012627,1772.2466
3073,1,0.0,0.0161023792076166,6.6313977,4080.2454
3077,1,0.19772124,0.0191358701999481,40.491962,1056.6067
3078,1,0.25485477,0.0094018687049225,67.82402,1952.1598
3085,1,0.36869445,0.0133385013080068,17.30912,2525.8962
3086,1,0.20725293,0.0113361295193304,39.58166,2157.8865
3091,2,0.78863287,0.0240807959329748,38.79202,628.7818
3097,2,1.5007352,0.0223803588320668,43.25314,671.13324
3103,1,0.39844748,0.0136614665922306,17.227545,4124.1523
3104,2,0.42296943,0.015962229002551,17.253815,2262.4387
3106,1,0.34727186,0.014593218403329,34.976906,1615.489
3111,1,0.45358396,0.0106220409606327,14.490264,4226.384
3114,1,0.3938742,0.0158875766935958,8.611886,2922.9556
3117,1,0.17471595,0.0155578860168753,13.037053,3406.7798
3122,2,0.66817856,0.0257066351696159,21.212458,899.54395
3126,1,0.32377204,0.0059408529176875,13.307058,3483.1316
3129,2,0.34601662,0.0259327004653445,35.388588,874.2371
3130,2,0.9893492,0.020183370010628,241.15784,607.85724
3131,1,0.45530063,0.0072047801634595,14.321377,2803.99
3133,1,0.5848105,0.0238409695054442,11.794817,887.0756
3142,1,0.18679948,0.0218201723530087,10.218987,1601.9933
3145,1,0.2179164,0.0160314244051811,40.037365,1222.1594
3147,1,0.35816926,0.0151493518731071,19.66594,4306.3228
3155,1,0.40599918,0.014202810367273,12.369127,5835.3857
3156,1,0.5652584,0.0098564484990301,25.16733,2336.567
3163,2,0.48779157,0.0242860145091224,20.105742,838.85364
3172,1,0.5188087,0.0177758356484297,13.2828045,2778.0757
3185,2,0.6336336,0.0270741385254527,49.156372,453.43716
3189,1,0.1574427,0.0130052698084419,30.014484,2369.7493
3192,2,0.0,0.0119401966863931,5.331422,2820.8264
3193,2,0.90604067,0.0244104015786927,20.487,893.86127
3205,1,0.0,0.0124432362180583,9.84071,3030.8818
3209,1,0.27075753,0.0144528199803759,16.837374,2108.161
3211,1,0.4075422,0.0083572172410102,14.448824,5515.1465
3215,2,0.0,0.0265884244887335,19.206123,715.1247
3217,1,0.110798456,0.021832919528839,9.2392235,2457.837
3223,2,0.9911865,0.0245523597579466,23.351831,902.414
3224,1,0.31508085,0.0146838112424963,20.27409,3040.7847
3225,1,0.4650473,0.0111330776101627,15.600673,3708.8743
3226,1,0.7340604,0.0214925566464347,14.100859,1194.175
3230,1,0.17078382,0.0161907964974057,7.7341638,4033.5283
3231,1,0.3002559,0.018926829466632,15.123641,2233.3303
3236,2,0.4516601,0.0373192006765011,8.677343,624.07324
3243,1,0.35229808,0.0148475508524444,150.38737,1300.0087
3244,1,0.565193,0.0247958681207776,13.355201,1485.571
3246,1,0.5423511,0.0176219259567139,45.294125,1254.1093
3249,1,0.3715032,0.0167140064780052,14.030116,1534.3861
3251,1,0.32786328,0.0144680420099713,17.006443,3216.9136
3254,2,0.60189843,0.0346720925190812,5.1906567,721.1092
3257,2,0.7654774,0.0232695671331893,77.17368,754.2908
3258,1,0.47609606,0.0156516706284106,21.226305,1485.0393
3264,1,0.2757673,0.0111925679233176,90.58414,2509.471
3266,1,0.37616107,0.018365143397062,85.730865,795.1773
3269,2,0.55584997,0.0334311250983546,31.54034,495.0314
3271,1,0.0,0.0253845565276093,7.099082,551.05347
3273,1,0.0,0.0140933433107614,11.107328,6201.4272
3275,1,0.31316486,0.0208836558543362,42.26156,917.5763
3277,2,0.680231,0.0270664444101541,28.353697,750.48376
3281,1,0.9014628,0.0139890642265795,37.964783,1588.2869
3285,2,1.4092293,0.0239724581425572,205.53326,436.4208
3286,1,0.08967542,0.0217614389423047,23.599022,697.6643
3298,1,0.5484568,0.0125106710925457,19.967072,2641.3855
3300,1,0.7185058,0.0107559570375282,6.9158916,5464.764
3307,2,0.72016776,0.028957406350071,17.616346,888.4828
3309,2,1.0074621,0.0328224684121047,135.40009,370.4004
3314,1,0.8513268,0.0175998604842119,110.65716,806.53516
3316,3,0.12679616,0.0175917028829458,46.983215,1142.0322
3320,1,0.22093618,0.0139532716388426,13.815763,4672.042
3321,1,0.3421369,0.0072657481436326,17.027428,3648.34
3324,1,0.65963006,0.0150563075832604,53.16975,1425.8414
3328,2,0.2288926,0.021081702662355,18.081593,1356.745
3332,1,0.17280786,0.0173909165478433,12.506087,1508.8757
3341,3,0.11683269,0.0226374109043881,7.7947173,1731.3464
3344,1,0.3754975,0.0220449851621322,13.902496,1561.091
3345,1,0.34883785,0.0171503430134743,23.37387,1213.0328
3346,2,0.7497755,0.0289481831022694,20.269619,451.16776
3347,1,0.26253274,0.0180945138646821,12.345967,1231.6323
3348,2,0.8620972,0.0245427432878977,106.846344,534.4775
3358,1,0.3312882,-0.0041732088182176,16.012419,2804.4773
3363,1,0.19964918,0.0089111855750609,12.310832,3572.6338
3367,1,0.09017507,0.0102096487735329,78.55666,1697.539
3374,1,0.3194373,0.0144109117627299,21.628801,1764.6025
3377,1,0.32809278,0.018309775415494,12.347789,1276.735
3379,2,0.5674401,0.0236985370740784,124.39673,690.2838
3380,1,0.27712485,0.0056798452589953,16.277449,3142.15
3381,1,0.18385848,0.0141312661346198,145.04639,1146.8175
3388,1,0.11153602,0.0167835465087043,15.851638,2659.0615
3392,1,0.5810739,0.0143148758791812,8.149824,2480.7297
3397,1,0.2163253,0.016694630165577,101.98539,1170.6356
3400,1,0.16395704,0.0162350187735134,25.450785,2054.1326
3401,1,0.47100154,0.0127006084805335,28.29541,1785.2908
3404,1,0.40283877,0.0119848896272972,22.536194,2253.968
3407,1,0.07757526,0.0247534573940141,10.329673,1202.6986
3408,2,0.6746724,0.0336806614121743,9.8728,498.31003
3411,2,0.8876849,0.0234279319462328,319.28165,980.92523
3412,1,0.16234548,0.0155839849421916,26.823055,2530.7998
3417,1,0.36255088,0.012203675010624,25.64081,1591.5989
3419,2,0.74292475,0.022087138936441,48.383648,753.13806
3420,1,0.25233075,0.0053747883204416,10.52666,2851.5862
3423,2,0.8662479,0.0227118043829796,28.150171,723.6823
3426,2,0.8968133,0.0239147733321536,40.925606,902.6272
3430,1,0.793037,0.0233581617796484,24.284006,880.96344
3431,1,0.37222525,0.0177033473286582,20.795622,2041.68
3434,2,0.39199525,0.0287635513208872,19.57476,399.76562
3447,1,0.55909854,0.0190324658781872,53.966095,872.7882
3449,2,0.8651906,0.0161748697026127,13.270989,1852.9785
3452,1,0.48715195,0.0132089102655906,22.684422,1857.938
3453,1,0.36498377,0.0123406205326768,56.070625,1923.4457
3461,1,0.16762443,0.0189509011880212,18.139769,1658.6356
3466,3,0.18971638,0.0121498331264784,15.015602,1772.683
3469,1,0.18317553,0.0144493819289348,46.387486,2897.2393
3472,2,0.78523743,0.0235438696969084,43.740093,703.0697
3477,1,0.16918282,0.012378319251426,57.85807,1403.2875
3480,1,0.0,0.0177362925694582,19.134396,1507.8235
3483,1,0.27028117,0.0171964350167894,15.775237,2660.3687
3484,2,1.0411584,0.0201514351078069,53.728268,1606.9875
3489,2,0.65121096,0.024429720868635,11.452998,1898.0092
3495,1,0.67677516,0.014281739365016,48.61807,1320.6333
3500,1,0.07234623,0.0113189223843861,22.006552,3993.6094
3501,2,0.7436978,0.0249063832971231,49.87276,843.6533
3506,1,0.2422978,0.0149967664923513,46.23556,1244.4479
3507,1,0.37501478,0.0154433128426124,18.640816,6033.942
3508,1,0.8561637,0.023002755665364,31.434862,1350.1145
3510,1,0.27169064,0.0021581478348224,11.936917,3830.6277
3512,1,0.75521266,0.0102758840623863,19.536144,2084.631
3515,2,0.8709777,0.0219642487433486,58.689003,883.6266
3521,2,0.9732856,0.0241042630863221,18.09879,893.33545
3539,2,0.5892943,0.0228372488955742,57.50342,710.24304
3542,2,1.2694988,0.0204280482791044,10.235977,994.07556
3552,1,0.37775537,0.0083788559375285,20.233543,2580.1733
3556,2,0.8756091,0.0278114461881486,13.004804,687.14667
3561,1,0.0,-0.0028832528576806,6.43094,4090.5767
3570,1,0.6571597,0.0205738231009841,46.341568,1044.0303
3571,2,0.6218688,0.0261756287378286,32.574963,772.1839
3573,1,0.0,0.0126050710470701,4.562377,4780.0884
3575,1,0.22921793,0.0156286512455002,19.904634,5522.844
3578,1,0.82508403,0.0246322185714081,54.115337,913.23663
3584,1,0.40284938,0.0108339247033094,20.73729,2300.0227
3586,1,0.18013245,0.010355074121797,16.878498,1815.3651
3592,1,0.3147567,0.0122181155205798,9.951668,4272.0
3593,1,0.7553701,0.0258218835052824,12.031047,1488.2147
3598,2,1.2215457,0.0310763058474272,55.11693,617.1745
3599,2,0.78440094,0.0273664248205852,7.4884744,877.4663
3600,2,0.78820336,0.0250704179454114,54.645515,1058.6018
3603,2,0.51188785,0.0215987717822119,19.957851,900.3457
3605,2,0.79002714,0.0217264666180115,36.61208,951.94543
3612,1,0.62930804,0.0132109953228638,16.854095,3349.9612
3617,1,0.35425103,0.0051886419747431,9.387276,2501.504
3624,2,0.5902839,0.0237861650453173,54.45285,763.96344
3631,1,0.48820335,0.0157299422016562,16.886013,2987.2012
3638,1,0.25771642,0.0073757746291959,12.710141,6725.7256
3639,1,0.3426789,0.0157469620524718,13.167476,2509.4976
3645,2,1.3709224,0.0294508285873848,9.400273,660.2563
3648,2,0.4336044,0.0153768631366382,12.902141,2793.079
3653,2,0.4908882,0.024682110683113,16.000544,1147.5299
3655,2,0.83119565,0.0186345413043327,44.361946,946.0958
3660,2,0.76957214,0.0227437607680269,170.95378,513.87646
3663,2,0.8996664,0.0245301028608979,23.825872,773.082
3666,3,0.0,0.0200582243349888,24.854147,1740.3789
3670,1,0.2580249,0.0126949085316903,16.374716,3211.696
3672,2,0.46537203,0.021987010207148,19.268732,1012.1407
3678,2,1.3206477,0.0271560262538221,25.732422,608.2786
3681,2,1.0271343,0.0228697445372916,29.236506,785.728
3685,1,0.2246233,0.0122440425660111,30.810917,2005.6353
3693,1,0.35467896,0.0202202443218594,21.324442,1570.7365
3694,1,0.26587245,0.0140501159087177,9.849373,3016.5764
3695,1,0.61671305,0.0183381424279219,17.463886,1537.7689
3699,1,0.37890002,0.0156853276725821,34.061646,4250.803
3705,2,0.5147882,0.0511448785356781,8.458298,500.0995
3706,1,0.0,0.0166677965646836,16.490726,2804.5747
3708,2,0.722741,0.0267347579953382,25.972578,673.9931
3719,1,0.3855183,0.0166835460511465,16.582117,1647.7268
3724,2,0.8021338,0.0213721665059875,18.990015,1015.1207
3730,2,0.42517585,0.0233895508401519,31.092659,774.18243
3735,2,0.5234557,0.0283780786722258,15.508006,482.81207
3739,1,0.0,0.0125622814213373,8.296353,4768.273
3745,2,0.3039906,0.0135208223496794,11.348547,1765.5629
3753,2,0.3095493,0.0321553266885355,9.481206,807.26776
3763,1,0.44870192,0.0145286496175851,25.61365,2211.0605
3764,1,0.46732727,0.0152534963955071,24.696606,2422.4805
3770,1,0.717622,0.0127155634716203,14.341498,2564.096
3780,1,0.69754064,0.0170177935642497,15.368939,2255.6394
3787,2,1.3018806,0.0216998158082746,85.93299,994.9036
3790,1,0.31178275,0.0184691930670499,6.834245,1665.0864
3792,1,0.45520893,0.0190961667676308,19.673021,868.2087
3793,1,0.18388422,0.0176271251618805,14.22145,1718.9324
3795,1,0.4703779,0.0144811976677848,12.743696,2422.2478
3799,1,0.0,0.0125284341264744,8.385197,6876.3228
3802,1,0.6070954,0.0222150194035067,15.295132,1605.2372
3805,1,0.31167,0.01718217959376,13.961295,2552.8955
3817,1,0.80726564,0.0147292246660666,32.123596,1508.9084
3822,1,0.74721116,0.0022709018767311,10.384184,4660.885
3832,1,0.25401044,0.0097840263975733,72.30116,1859.839
3833,2,1.4240853,0.0186083196927502,60.889545,960.4427
3837,1,0.40175456,0.0059621158954417,21.189342,2896.9683
3839,1,0.0,0.0149445612390249,11.500405,3884.0251
3840,2,0.72685987,0.0204140674824519,60.47023,775.4684
3842,2,0.4337952,0.0249453935038081,19.190931,1201.5459
3844,1,0.6297938,0.0216028304257798,49.44118,752.14844
3861,2,1.8495672,0.0219106824084062,130.02838,561.3956
3862,1,0.0,-0.008242985976199,16.095495,4294.949
3864,1,1.4368491,0.0159312817548726,23.15953,1399.6017
3871,1,0.9373388,0.0170859222925031,26.70667,1261.9376
3875,1,0.7344688,0.0165351119150359,12.433289,3192.4927
3880,1,0.0,0.0102764753705744,28.499517,2924.7458
3883,1,0.31316915,0.0188476657688572,21.804195,1288.6122
3885,1,0.31608775,0.0125034233901615,171.1042,1291.459
3887,1,0.6844148,0.023154356028133,41.319557,924.7998
3888,1,0.6457628,0.0168347053447785,16.260546,2969.1897
3890,2,0.722019,0.0209601308316312,305.41434,1550.062
3895,1,0.20436092,0.0105063622501472,35.55487,5031.829
3908,1,0.9698813,0.0150019505781247,18.592617,3086.8035
3925,3,0.0,0.0151491300423187,13.508469,2643.0706
3930,2,0.42501056,0.0213431787685555,13.457529,1020.81805
