5,Signif_Avg,Pivot_Energy,Flux1000,Energy_Flux100,PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,LP_SigCurv,LP_EPeak,PLEC_Flux_Density,PLEC_IndexS,PLEC_ExpfactorS,PLEC_Exp_Index,PLEC_SigCurv,PLEC_EPeak,Npred,Variability_Index,Frac_Variability,Signif_Peak,Flux_Peak,Time_Peak,Peak_Interval,ASSOC_PROB_BAY,ASSOC_PROB_LR,PL,LP,PLEC,Flux_Band_0,Flux_Band_1,Flux_Band_2,Flux_Band_3,Flux_Band_4,Flux_Band_5,Flux_Band_6,Flux_Band_7,nuFnu_Band_0,nuFnu_Band_1,nuFnu_Band_2,nuFnu_Band_3,nuFnu_Band_4,nuFnu_Band_5,nuFnu_Band_6,nuFnu_Band_7,Sqrt_TS_Band_0,Sqrt_TS_Band_1,Sqrt_TS_Band_2,Sqrt_TS_Band_3,Sqrt_TS_Band_4,Sqrt_TS_Band_5,Sqrt_TS_Band_6,Sqrt_TS_Band_7,Flux_History_0,Flux_History_1,Flux_History_2,Flux_History_3,Flux_History_4,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1,HR_01,HR_02,HR_03,HR_04,HR_05,HR_06,HR_07,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_23,HR_24,HR_25,HR_26,HR_27,HR_34,HR_35,HR_36,HR_37,HR_45,HR_46,HR_47,HR_56,HR_57,HR_67
4753,5.4796147,834.3811,1.337467e-10,2.3184345e-12,3.4961674e-13,2.6249998,3.7765236e-13,2.636063,0.052347425,0.45638305,1.9180125,3.4753648e-13,2.62234,-0.0013033822,0.6666667,0.0,,641.4754,21.890041,0.40574622,-inf,-inf,-inf,-inf,0.98018336,0.8977105,1.0,0.0,0.0,3.4225660083819776e-09,6.850030320748601e-09,9.834710823497517e-10,1.0274216893924049e-10,8.81490453547018e-12,4.612764163691718e-12,1.1775330059984879e-12,4.51513559511865e-16,5.349840579219056e-13,1.550049043112789e-12,6.28598843983863e-13,2.324886160323669e-13,5.63416568716453e-14,1.0437925345016183e-13,7.526362074804921e-14,6.38140262605956e-17,0.2859216630458832,2.5386416912078857,4.513561248779297,3.229235887527466,1.2904030084609985,2.184666156768799,1.1080604791641235,,1.1937241417570021e-08,2.7015853998335615e-09,9.528872801922716e-09,8.625189451549886e-09,5.950205217430948e-09,8.026793452131642e-09,1.4004436499348571e-10,8.373461923838477e-09,4.108838081359863,0.8480378985404968,2.7051377296447754,2.694805860519409,1.9819540977478027,3.153838634490967,,2.309567928314209,2,-0.0051086006361500845,0.009052172988136455,0.025038336789408946,0.0418429680814614,0.04617845024708729,0.055191837232108354,0.10397301114787019,0.014160118804649076,0.030143081797945226,0.046941534541502315,0.05127495474914005,0.0602834407679804,0.10902370312554165,0.01598978790838333,0.0328032199619107,0.037141803101658294,0.046162727422253164,0.09501026007621531,0.016822255604662266,0.0211645846189977,0.03019522758426279,0.07914070224052998,0.004343875590652092,0.013379768257458352,0.062401523351545626,0.009036417863852963,0.05807338939248731,0.049062718436980755
4758,122.02408,700.6742,4.0974335e-09,4.2790892e-11,1.2064614e-11,2.3311374,1.3310191e-11,2.2486112,0.09682569,10.722037,194.07318,1.290072e-11,2.2230463,0.10278735,0.6666667,10.49027,,12396.276,2930.4006,0.7218045,81.10522,1.787546e-07,602270016.0,31560000.0,0.9998853,0.98746455,0.0,1.0,0.0,9.273285428434974e-08,5.072825715046747e-08,1.5940615938347946e-08,3.429472261728961e-09,6.763491988692749e-10,6.519502993018733e-11,8.561580264188073e-12,1.7830351995221094e-12,1.4971822392961798e-11,1.2216407573040211e-11,1.0689824893328481e-11,7.908690195790324e-12,4.312627512048639e-12,1.4425884532071054e-12,5.208078434661145e-13,2.0359777232192844e-13,3.0736770629882812,22.874500274658203,70.87637329101562,79.69287872314453,50.587547302246094,18.55669593811035,6.488402366638184,2.6381306648254395,6.348125936028737e-08,8.990238598016731e-08,6.110896322297776e-08,2.315660196927638e-08,8.403667095535639e-08,4.237996265032962e-08,2.1163398145063184e-08,1.7308430244611372e-08,28.988340377807617,40.467529296875,31.318021774291992,14.714096069335938,41.761192321777344,21.657283782958984,12.10821533203125,11.373336791992188,2,0.004621787875518745,0.01337236429690031,0.024751852238369915,0.036493825146032666,0.052924739606521186,0.06673614838878865,0.0771374434434465,0.008751117277456817,0.02013236746161041,0.03187741392931856,0.04831476985803964,0.06213352499769502,0.07254151755478368,0.011383255694209445,0.02313274983287109,0.03958038749365752,0.053411449542390604,0.06383092137991778,0.011752588900960122,0.0282098418472596,0.042053762375360244,0.052485802063646635,0.01646271097166863,0.03031615694942256,0.040758354711473356,0.013860363492924879,0.02431195689301949,0.010455116487459995
4768,11.967763,1590.796,2.376399e-10,2.8577462e-12,1.0603731e-13,2.2871768,1.2468385e-13,2.1990743,0.14765026,1.9571402,810.6597,1.2086606e-13,2.154096,0.18888834,0.6666667,1.5635549,490.05844,680.68304,23.754469,0.33634308,-inf,-inf,-inf,-inf,0.9941425,0.89148855,1.0,0.0,0.0,2.6892338182704645e-12,1.43322997914197e-09,8.310472865424856e-10,2.2449030134819026e-10,4.2095146812748396e-11,6.1540499259049586e-12,1.981448642315864e-12,7.361869864634912e-16,4.259458170594347e-16,3.3487749791054344e-13,5.517769943209905e-13,5.245268195480657e-13,2.7949233097172843e-13,1.437908087953757e-13,1.3155902962077443e-13,1.1710385344001372e-16,,0.7638139724731445,5.069847583770752,8.681297302246094,6.514157295227051,3.6048879623413086,2.209343910217285,,7.127460843747713e-09,5.029813454626719e-09,2.426065792704435e-09,8.056417403860816e-13,3.5331291226015082e-09,4.270270359540973e-09,3.3245290964600827e-09,7.244324251587386e-09,4.530139446258545,2.841459274291992,1.6684880256652832,,2.060021162033081,3.391387701034546,2.4440319538116455,5.1827874183654785,1,-0.04343862742276256,-0.03951892284589982,-0.030224685132745795,-0.018577692755382524,-0.005519534512611709,0.002021103353414964,0.051587345065876346,0.003926444899726814,0.013231313931308183,0.024881013383282195,0.03792818661022361,0.04545574003695715,0.09481350647001166,0.009305352463486138,0.020956615817674266,0.034006806103867394,0.04153670858649218,0.09092090960732306,0.011653535895034097,0.024709272774035933,0.03224381880115056,0.08168466654665477,0.013059497366455907,0.020598022705835006,0.07009785786756892,0.007540553747004487,0.05709062370096898,0.04957141019405514
4774,11.8405075,2588.0151,2.489226e-10,2.7783643e-12,3.7352916e-14,2.116607,4.2467498e-14,2.052227,0.09785637,1.6409483,1981.8594,4.2119723e-14,1.9834757,0.14410241,0.6666667,1.561875,2890.3865,532.73926,30.482054,0.43855995,5.980737,7.1242683e-09,539150016.0,31560000.0,0.998764,0.8328407,1.0,0.0,0.0,1.2316935665834805e-11,6.356666061579919e-12,6.415790121394593e-10,1.93959057148696e-10,5.6809106030453194e-11,1.2527464308964564e-11,2.342698734655868e-12,1.1899648238620445e-15,1.964058705237093e-15,1.5100874796287697e-15,4.344912830130804e-13,4.60768521861471e-13,3.847236385804559e-13,2.9760205801435125e-13,1.5865264559999231e-13,2.0212219148226315e-16,,,3.5347816944122314,6.922274112701416,7.769273281097412,5.116666793823242,2.867279529571533,,6.712814711647835e-14,8.267226347946632e-10,3.3590672465777516e-09,5.279805037616825e-09,5.084431542456969e-09,1.6559901228063723e-09,3.4317801933525516e-09,4.803594855218307e-09,,1.4255932569503784,2.015779495239258,4.505370140075684,4.298116683959961,1.9649690389633179,4.235983371734619,3.513471841812134,1,0.004456388976622359,-0.027485893550304428,-0.01900970084806683,-0.010453374720198024,-0.00011470563915211274,0.011106660773103738,0.05887833158389496,-0.031938370465138,-0.023464102072167807,-0.014909069168211808,-0.004571092279155766,0.00665060097197108,0.05443622584266327,0.00848062381642697,0.017037414025778807,0.027371274206949462,0.03858077651915067,0.0862246856943751,0.008558026740656526,0.018895036409917354,0.030110004366514256,0.0778009529785777,0.01033868147775596,0.0215575326187752,0.0692890604628072,0.011221352116291152,0.05899263880583946,0.04780293113873163
4777,18.455753,3709.2283,3.2385372e-10,3.8344475e-12,2.4784846e-14,1.8608791,2.7657086e-14,1.7901732,0.06930311,1.7126493,16855.174,2.7433562e-14,1.7278254,0.08912936,0.6666667,2.0698607,19619.764,518.8575,14.625203,0.16680387,-inf,-inf,-inf,-inf,0.9986612,0.90962857,1.0,0.0,0.0,1.4169086043347434e-11,1.6025322180368562e-09,5.726466523192641e-10,1.6234173727536216e-10,9.339189144252913e-11,3.8241892291734914e-11,1.2681653470403287e-11,5.4342417817614304e-17,2.2824776601095345e-15,3.904249428095252e-13,3.9969460033373316e-13,3.9551318492016263e-13,6.518545469028081e-13,9.316873444617513e-13,8.851511103941112e-13,1.0245112478405141e-17,,1.2970916032791138,4.42130708694458,6.72649621963501,11.662607192993164,10.743181228637695,7.280885219573975,,1.6638983524330797e-09,1.9679462504029743e-09,2.4704829293398234e-09,2.8060638257443316e-09,3.1210096729239467e-09,4.078954063402307e-09,2.6156536936383645e-09,1.2114849123889826e-09,4.361693382263184,4.1697492599487305,5.802618503570557,4.999537467956543,4.879239559173584,7.798373222351074,5.468481540679932,3.5614216327667236,1,-0.03311996177335716,-0.025726227657147424,-0.016812206901157208,-0.012951105624031763,-0.006777374764831548,0.0007513901868231044,0.07796407816979334,0.007400039332129406,0.016316840409564146,0.020177511093419483,0.026348501361590754,0.033870509058208695,0.11079794112392735,0.008917877868923868,0.012779379906422837,0.018952157320080126,0.02647710602999328,0.10348274824107484,0.00386194216354163,0.01003597566175499,0.017563375218163663,0.09465221984293035,0.006174272802886328,0.013702362468593559,0.09082347742035832,0.007528726611969054,0.08469669989495017,0.07721721147866328
4780,47.303165,949.7344,2.2073257e-09,2.4411166e-11,3.4404027e-12,2.4595056,3.9423105e-12,2.409209,0.13221267,7.1959515,202.07555,3.8460073e-12,2.3539126,0.17554857,0.6666667,7.0154424,,5063.1606,659.5299,0.77359223,27.193874,1.0000052e-07,444470016.0,31560000.0,0.99995047,0.99950415,0.0,1.0,0.0,6.255830922730077e-12,3.3029056822897473e-08,1.008687178227774e-08,1.7725574341653783e-09,3.4054167818986514e-10,2.6213697879029496e-11,4.111108629629816e-14,1.7854697657860165e-18,1.013326478865764e-15,7.968814844105943e-12,6.715372181942403e-12,4.03236818935504e-12,2.119267868833097e-12,5.646236516526626e-13,2.4082285949753816e-15,1.8612511162738437e-19,,6.850320339202881,26.7409725189209,30.12799835205078,22.286895751953125,6.932433128356934,,,2.2494708318276935e-08,8.627033309949184e-08,8.488715508292444e-08,1.7869778545787085e-08,3.60165195445461e-08,3.1133364331026314e-08,1.0000051986480685e-07,7.693759584981308e-08,5.8002028465271,23.247900009155273,23.549314498901367,6.271313190460205,11.776867866516113,10.108538627624512,27.19387435913086,21.557933807373047,2,-0.06098463137859873,-0.05210577302794923,-0.03935537079636063,-0.027541267566451248,-0.009701003063519129,0.032597948891075104,0.09177717296702989,0.00890716220675673,0.02168129727367675,0.03349962959069325,0.05131398629005413,0.09339690965124345,0.15191155581399848,0.012776602469461629,0.024599807637750104,0.04242621549417648,0.08456009310634476,0.14319815515538106,0.01182692239321306,0.02966569369636346,0.07186112873165393,0.1306606074914345,0.017845032301563257,0.060085272570812955,0.11901760453362721,0.042285579867186236,0.1013879072705745,0.05935680465344923
4785,10.886306,2429.4602,3.0497477e-10,3.4687919e-12,5.217056e-14,2.1837132,5.556765e-14,2.1576593,0.04453219,0.785741,413.74594,5.460774e-14,2.1289392,0.04665172,0.6666667,0.0,,589.2618,33.871788,0.6542308,7.2718334,1.47794355e-08,381350016.0,31560000.0,0.99946594,0.8041922,1.0,0.0,0.0,2.143770139184653e-08,5.409537706668743e-09,7.454967199116425e-10,2.330566573061077e-10,6.086256498782916e-11,1.966132638642204e-11,1.477041470902829e-12,5.476385434559119e-20,3.4093919094174696e-12,1.276695437736619e-12,5.009323034502189e-13,5.500328924962217e-13,4.0896255023951944e-13,4.64023513623707e-13,9.924895784775914e-14,9.061013170294725e-21,0.5069416165351868,1.7204029560089111,3.1442697048187256,6.320782661437988,5.937113285064697,6.372126579284668,1.6821626424789429,,4.306008882792867e-09,6.068756164268052e-09,6.6501564255361245e-09,1.0552663777529947e-11,1.4779435453249334e-08,4.962912747430437e-09,5.54628010185354e-10,3.36007843770858e-09,2.4177892208099365,3.482758045196533,4.063041687011719,,7.271833419799805,3.6913185119628906,0.5222200751304626,1.5236724615097046,1,0.010258895816220711,0.02466018416996192,0.032916050422350344,0.04227700693796669,0.05001574632881789,0.06728140323532592,0.1673132607311529,0.014404932603769191,0.022664808111386207,0.032032003895435736,0.039777260476768016,0.05706189341562849,0.15732440428018576,0.008262573114075489,0.01763520850942481,0.025386874266511907,0.042692052514767015,0.1432440982474487,0.009374001301698898,0.017127893914960734,0.03444162855446823,0.13514147382953837,0.007755137754137583,0.02507572309718838,0.12592699890916445,0.017323954257715407,0.11828737838773803,0.1011707437373434
4788,22.093771,3981.3474,9.389945e-10,1.0579808e-11,6.063984e-14,1.967484,6.098537e-14,1.9649378,0.0026630277,0.0,2877749.5,6.246411e-14,1.9285069,0.021682637,0.6666667,0.29994294,22771.014,1100.9858,23.425278,0.23847494,-inf,-inf,-inf,-inf,0.999497,0.92240155,1.0,0.0,0.0,1.5893920624066027e-09,9.676417001003301e-09,2.3322364040012644e-09,5.368749889100854e-10,2.233569856846529e-10,6.59296783833696e-11,3.907786594314899e-11,4.453050775343748e-12,2.549488398173594e-13,2.332695451731648e-12,1.6073894602494643e-12,1.294245418302642e-12,1.539388083150739e-12,1.5893678517384102e-12,2.6932670503521106e-12,8.032124769984106e-13,,2.3083794116973877,6.100679397583008,8.48681354522705,12.086580276489258,10.775327682495117,11.334637641906738,3.263230323791504,6.2672063094737496e-09,1.5760985405677275e-08,5.439886763269897e-09,7.918953492946912e-09,1.2459702602996003e-08,9.473858142428071e-09,1.0532550831499066e-08,4.048791080180081e-09,4.456329822540283,9.364026069641113,3.331059455871582,4.392361164093018,7.200511455535889,8.257438659667969,10.131874084472656,3.4450435638427734,1,-0.013258123605542545,-0.0027855358206133078,0.007800597285008935,0.01401541123055292,0.022533833131238253,0.02614036027385326,0.04083654553716259,0.010472974562124662,0.02105654319583859,0.027268467862448693,0.03578126685627676,0.039384834193613986,0.054065397273285916,0.010585903086194379,0.016800291160574805,0.02531777978521191,0.02892379001130274,0.04361711983797315,0.006215493476612286,0.014735826070797275,0.018343503420393075,0.03304647518852535,0.008521113046599957,0.012129392863479306,0.026836493931817876,0.003608652792536746,0.018319570145870007,0.014711889941194089
4791,9.916338,1843.6339,1.6248924e-10,1.907611e-12,5.142352e-14,2.24923,5.3631074e-14,2.2186837,0.031050617,0.38935566,54.493786,5.3073926e-14,2.2032397,0.032907482,0.6666667,0.0,,555.77563,17.919489,0.31838924,-inf,-inf,-inf,-inf,0.9887638,0.0,1.0,0.0,0.0,2.3597663672278793e-14,2.9661686440363155e-09,4.445345480608154e-10,1.2760893730590084e-10,3.8871759977521236e-11,3.787932207482969e-12,1.0379066313001561e-12,9.964052152811043e-13,3.7432110610744705e-18,6.955998819481446e-13,2.964438861486479e-13,2.9925730947108486e-13,2.592215992639618e-13,8.883126574816061e-14,6.921420630644909e-14,1.6077606910733233e-13,,1.944625735282898,3.549724578857422,6.1168670654296875,6.850888252258301,1.9150193929672241,1.9856817722320557,1.7160577774047852,6.039008182412431e-10,3.68100772085711e-09,5.177447803816904e-09,2.9088254027698213e-09,1.3120535768962327e-09,2.023733625122759e-09,8.454048572303918e-10,4.878700998744989e-09,0.34178006649017334,4.113100051879883,4.219091892242432,2.9283225536346436,1.0933561325073242,1.7172415256500244,0.7724004983901978,3.9878289699554443,1,-0.07904473736727999,-0.0654313629410027,-0.05666534286761188,-0.04844929420163385,-0.032720276385346886,-0.024177415750841785,-0.02391043633382473,0.013684148911489646,0.022480084984135347,0.03071306381091191,0.04644458365789534,0.054972379191684545,0.05523870185739073,0.008798642718425712,0.01703607485739866,0.03278126903269743,0.041319312742414536,0.04158598757025157,0.008238667068502663,0.023989545635090002,0.03253249733930352,0.03279934614067111,0.015753992215220152,0.02430034335610068,0.024567317723835,0.008549624171444553,0.008816737880055438,0.00026713384510544306
4795,13.424913,2795.7996,1.9764067e-10,1.6856569e-12,2.4947028e-14,1.9566517,2.930502e-14,1.6883341,0.17262754,2.359324,6895.2324,2.7785249e-14,1.6844859,0.1621832,0.6666667,2.3081799,9732.668,249.78159,11.260854,0.0,-inf,-inf,-inf,-inf,,0.0,0.0,1.0,0.0,5.794033697270606e-09,1.3869204396055324e-11,1.6010957837320205e-10,1.1623230156132536e-10,6.534924684720167e-11,1.2228816917425611e-11,4.03877972732225e-12,4.186295810410664e-20,9.883220544043558e-13,3.780944588855804e-15,1.2203678009543167e-13,2.9289011537272924e-13,4.5290306878095765e-13,2.848814662902849e-13,2.55604077400301e-13,4.89580052964329e-21,0.38233888149261475,,1.674297571182251,6.416934490203857,10.270271301269531,5.876479625701904,4.286655426025391,,6.124551421571311e-10,3.85689341575457e-10,4.550611276687988e-10,2.439904667195236e-10,5.115000645261603e-10,5.110399325936044e-10,9.41147271227294e-10,4.788504037733787e-10,2.9170620441436768,2.3248751163482666,3.752622127532959,2.3404829502105713,3.3293097019195557,4.24219274520874,5.017518520355225,3.5272035598754883,1,0.042650068524648595,0.02580848950828349,0.028047110846563618,0.03204640416345,0.04350096165426432,0.050925082273517844,0.159222622011983,-0.016860137540404815,-0.014620446820313484,-0.01061817708743793,0.0008524747421980653,0.008293025854780301,0.11736959346475563,0.002240242946125434,0.006243078113321823,0.0177123577056947,0.02514964693240465,0.13396463274875456,0.004002891151678892,0.015472728717203534,0.0229106948050469,0.13176393391475974,0.011470548001358053,0.018909537828503905,0.1278284641845017,0.00744060371463763,0.11652877796444862,0.1091828406267052
4799,6.749749,15757.253,7.0108294e-11,1.0315008e-12,5.257045e-16,1.6251721,4.6787945e-16,1.6553063,-0.04448492,0.49934235,,4.865644e-16,1.6852832,-0.038015313,0.6666667,0.0,,86.12493,12.5508375,0.0,-inf,-inf,-inf,-inf,0.0,0.9551254,1.0,0.0,0.0,1.1389889920110363e-08,6.553350639926236e-10,8.321296429691927e-11,5.293471563860841e-11,1.1826812099102746e-11,9.905340436766608e-12,4.554788404081966e-12,2.6978733917021325e-12,1.8521204535326685e-12,1.6345654213836824e-13,5.974082041776754e-14,1.32032080581157e-13,8.490786334658731e-14,2.470633561017094e-13,3.2700049807689313e-13,5.623277993423159e-13,0.37242913246154785,0.3295060098171234,0.5703195333480835,2.2940664291381836,2.068819761276245,4.310610294342041,3.87502384185791,3.749541759490967,7.055384651077218e-14,1.4157958139193738e-10,2.810964597549305e-15,3.6192743246843406e-10,1.9675159125629588e-14,4.299124667372922e-10,3.383107127774565e-10,5.693332472134216e-10,,0.5728839039802551,,1.1144912242889404,,2.2604589462280273,3.2772772312164307,1.8643487691879272,1,0.020846888731790476,0.035381239628139244,0.03850950032265024,0.0487305157436478,0.049925306072859436,0.05512559838672894,0.058599179811918076,0.014545079183350927,0.017676802585749458,0.02791198222630052,0.029108713320229504,0.03431814797504422,0.037798466086255984,0.0031325288084257975,0.013372331968915277,0.014569802824426948,0.01978294364940077,0.02326617822150683,0.010240232115775544,0.01143779604075353,0.01665144674180143,0.020135116900138188,0.0011977042069052654,0.006412308018673826,0.00989692541429942,0.005214643860485224,0.008699324325611065,0.0034848385509173587
4812,6.430863,2723.5125,1.4054588e-10,1.5794655e-12,1.8847767e-14,2.1471257,1.8989518e-14,2.1386888,0.0070612403,0.0,0.14796813,1.9103698e-14,2.1161172,0.0179482,0.6666667,0.0,,325.50632,14.701875,0.0,-inf,-inf,-inf,-inf,,0.0,1.0,0.0,0.0,5.438809992652782e-12,9.166162972954264e-14,6.901412774595883e-10,6.017130543822802e-11,3.422601785318946e-11,5.1773706849500556e-12,3.884117853736324e-12,1.0837359867271593e-15,8.662255491687803e-16,2.1710228679181067e-17,4.657160074250655e-13,1.4251687124270523e-13,2.3096146306231247e-13,1.2262699265307847e-13,2.6210511625684996e-13,1.8188278919387487e-16,,,4.018111705780029,2.4530587196350098,4.596780300140381,2.236135244369507,3.2198827266693115,,2.1975614661329246e-09,4.272769693614009e-09,2.3522814807108716e-09,1.1478776817952507e-09,5.543075980857237e-12,5.12358655935935e-13,1.6897138133131762e-09,2.965842155200349e-11,2.0216877460479736,3.786128044128418,1.7187349796295166,1.0491588115692139,,,1.7190053462982178,,1,0.026602691669000027,-0.03350349342922285,-0.016351058003420703,-0.0124651033928317,0.0003296178819971545,0.0022482945414479647,0.053954902694667004,-0.06005266117587458,-0.042935073681565954,-0.03905484426839644,-0.02627330417032637,-0.024355853867891394,0.027391527335011653,0.01716183698153763,0.021047179854556716,0.033832737684437904,0.035749095144289804,0.08730058480111177,0.003886746798104343,0.016680585983713168,0.01859866882070859,0.07024399006318968,0.012794668705105124,0.014712985599563754,0.06637536510732209,0.0019186780813410884,0.053626238528549156,0.05171288126253318
4813,7.2899966,603.55457,1.2448527e-10,2.5982404e-12,8.722826e-13,2.749087,9.808018e-13,2.6671607,0.11394183,1.4367005,32.30427,9.859938e-13,2.5772865,0.21177639,0.6666667,1.6140096,,829.03467,38.32647,0.6543399,5.2468524,1.6573065e-08,507590016.0,31560000.0,0.8068778,0.82885253,1.0,0.0,0.0,3.365568587709866e-11,5.224335186682083e-09,8.568677434261929e-10,1.3812134769253248e-10,1.58490408297407e-11,4.2614026406038877e-16,6.931787826875357e-16,1.3903884528959892e-18,5.2355729039004536e-15,1.1687244054481294e-12,5.40322127318138e-13,3.0898818659946814e-13,9.994061107116911e-14,9.533087814828683e-18,4.371034776711502e-17,1.8896753685666386e-19,,2.597108840942383,5.286215305328369,5.337247848510742,2.7799055576324463,,,,4.323867042188567e-09,3.2061233667946e-09,8.618520480618841e-11,1.262753235309333e-09,1.9056973776798714e-09,6.4219798368014835e-09,1.0698316899038218e-08,1.3624255501554217e-08,1.3583534955978394,1.1851500272750854,0.032313793897628784,0.47455471754074097,0.7041290402412415,2.1288421154022217,3.898345947265625,4.624622821807861,2,-0.03585182558864304,-0.022712818596743328,-0.009781556055483961,0.005139964107616078,0.07181055549473461,0.06892597938379111,0.10445973725349723,0.013149714752167625,0.026079415235705245,0.040984237240009325,0.10738591181049455,0.10451952445611666,0.1397880465039565,0.012934136075695778,0.027849531464492178,0.09436945561063682,0.09149556138033725,0.12687154358972766,0.014920769993829314,0.08153483993161288,0.07865450630912159,0.11412468312999988,0.0666952088339902,0.0638086212069062,0.0993731284964896,-0.002898924665771331,0.032895944494019266,0.0357914559840091
4814,8.191173,2200.0103,4.8854865e-10,3.1245473e-12,8.6687236e-14,2.287542,1.1761836e-13,2.2279248,0.28025672,3.177545,1464.9575,1.1830844e-13,2.0704322,0.5715855,0.6666667,3.2847211,1934.5659,504.91342,16.643099,0.119827315,-inf,-inf,-inf,-inf,,0.0,0.0,1.0,0.0,6.0029637510838896e-12,3.589433958395283e-11,1.1836244206975266e-09,3.3946673250184745e-10,1.0737449818165601e-10,1.414507291679079e-12,7.179183916153473e-16,5.199861147811265e-16,1.0286398816400561e-15,9.714210061080152e-15,8.67966939641085e-13,8.082339593602772e-13,6.778042753799451e-13,2.994242833819112e-14,4.0104237343077843e-17,4.817805613463233e-17,,,3.202727794647217,5.499956130981445,6.59873104095459,0.3130324184894562,,,3.472857112996053e-09,4.7988075735361235e-09,2.4520123709237396e-09,2.9093698561410974e-09,2.5684265825276498e-09,1.6753963771876101e-09,4.342563642012465e-09,1.9398525008540446e-09,3.3691859245300293,4.252416133880615,2.2611303329467773,2.433147668838501,2.662163019180298,1.6619293689727783,4.8737006187438965,1.8067766427993774,1,-0.012130846652202612,-0.036714402946293294,-0.02779527947467881,-0.019710159557884212,0.009594676756538136,0.05707430327927056,0.058992443810389476,-0.02459451011810958,-0.015669716341709536,-0.00758112555980099,0.021722995035625536,0.06915726823146057,0.07107242902178043,0.008928234619786167,0.017016557364674497,0.04629277247985491,0.09359258773413953,0.09550000593413385,0.00808955177282623,0.03737998748488929,0.08473515921847162,0.08664564942052867,0.029299295448195498,0.07669818170664927,0.07861119815986324,0.04750564106265766,0.049425742687972715,0.0019246206376350515
4816,12.316129,1477.7046,3.6145417e-10,4.3486477e-12,1.9096359e-13,2.2878358,2.1781672e-13,2.2030125,0.10192512,1.831682,545.8557,2.0790163e-13,2.1851346,0.091748945,0.6666667,1.3509642,,860.22174,35.982895,0.59501463,5.4893017,1.1879255e-08,507590016.0,31560000.0,0.9987886,0.93945146,1.0,0.0,0.0,1.159980200782229e-08,4.151695431886537e-09,1.125208370922337e-09,3.19149873195812e-10,8.267125872762904e-11,5.5384885046250165e-12,1.733378631602056e-12,5.749834594661746e-18,1.8372369597896565e-12,9.69991665114578e-13,7.470297709415152e-13,7.456537015441966e-13,5.488574005008129e-13,1.2939984099426954e-13,1.150796038323909e-13,9.143899543417637e-19,0.741714596748352,2.10613751411438,5.056342601776123,8.455216407775879,7.348931789398193,2.4586122035980225,2.3917572498321533,,1.5752824600312465e-09,2.1345958334251236e-09,6.751855324838019e-11,2.1062569466323566e-09,1.0110409398578213e-08,1.0186226084840655e-08,1.1512633513177661e-08,7.582396044369943e-09,0.7926989793777466,0.8222066164016724,,0.9428049921989441,4.557852745056152,6.196902751922607,6.960855960845947,3.2214248180389404,2,0.007605120368369848,0.01710323377727209,0.02609958733830645,0.0355625682550017,0.053957858674199013,0.061649208984549085,0.13778172964104515,0.009499349009666393,0.01849813867479177,0.02796501123679576,0.04637176723921179,0.054069439054022624,0.13031315747668726,0.009000371212832706,0.018470568922714547,0.03688866774675399,0.04459299409741919,0.12096354805328875,0.009471772316035616,0.02789755884995207,0.03560691384409513,0.11208520589114275,0.018430656638196895,0.026143958854807504,0.10272248844787296,0.007717020665555788,0.08445171942902673,0.07678474058167
4830,63.250866,634.8621,1.7652239e-09,1.8995768e-11,6.6987375e-12,2.3520367,7.2010614e-12,2.254304,0.083931215,5.316781,139.55418,6.9664335e-12,2.2552092,0.06997997,0.6666667,4.963599,,5116.8843,2310.8494,1.25389,58.459423,1.5976939e-07,318230016.0,31560000.0,0.99975413,0.9722353,0.0,1.0,0.0,2.8707537680361384e-08,2.2528880094796477e-08,7.322879636006974e-09,1.3851306768231098e-09,2.9913882482190957e-10,3.4186455749596334e-11,4.974126579376792e-12,1.6084197793209827e-17,4.6198535448571665e-12,5.394327345920047e-12,4.8944984350207665e-12,3.19457524669553e-12,1.913874007192229e-12,7.605945495821331e-13,3.0537963650878464e-13,1.891114171693992e-18,0.9003006815910339,13.538664817810059,39.37344741821289,38.995609283447266,26.410219192504883,10.337647438049316,3.563357353210449,,2.531571396957588e-08,5.12137283692482e-08,1.5976938527728635e-07,6.73009310503403e-08,5.17353697659928e-08,2.643561991533261e-08,1.647281777650278e-08,1.1406418920500982e-08,14.412763595581055,24.80149269104004,58.45942306518555,30.079015731811523,24.536312103271484,15.220086097717285,11.326738357543945,6.99314546585083,2,0.0018290742316307606,0.01022350743895271,0.022405744011747806,0.03335610258820141,0.04844091627702707,0.06145653935773246,0.1387200326045762,0.008394590182414487,0.020577513083005063,0.031528951962765624,0.046615972315253995,0.05963416851785728,0.1369257004264469,0.012185027739715007,0.023140486433769116,0.038236344855151594,0.0512652419414116,0.1286790184296631,0.010958548648281542,0.026063460366305264,0.039104641635429496,0.11667693515489351,0.015109227180715178,0.028158159606599384,0.10585373213329684,0.013054486431425469,0.09088987131216518,0.07792784787692024
