,Flux_Band_1,Flux_Band_2,Flux_Band_3,Flux_Band_4,Flux_Band_5,Flux_Band_6,Flux_Band_7,nuFnu_Band_0,nuFnu_Band_1,nuFnu_Band_2,nuFnu_Band_3,nuFnu_Band_4,nuFnu_Band_5,nuFnu_Band_6,nuFnu_Band_7,Sqrt_TS_Band_0,Sqrt_TS_Band_1,Sqrt_TS_Band_2,Sqrt_TS_Band_3,Sqrt_TS_Band_4,Sqrt_TS_Band_5,Sqrt_TS_Band_6,Sqrt_TS_Band_7,Flux_History_0,Flux_History_1,Flux_History_2,Flux_History_3,Flux_History_4,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1,HR_01,HR_02,HR_03,HR_04,HR_05,HR_06,HR_07,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_23,HR_24,HR_25,HR_26,HR_27,HR_34,HR_35,HR_36,HR_37,HR_45,HR_46,HR_47,HR_56,HR_57,HR_67
4048,6.694175880284092e-09,2.3755377664969046e-09,7.93414889344035e-10,2.701323609244355e-10,7.746159963462063e-11,1.9101491222084377e-11,3.193624618230695e-12,2.5163660218041617e-12,1.6408696233358169e-12,1.6526248685505562e-12,1.9107963909054115e-12,1.840182520251865e-12,1.8332165212936458e-12,1.274533104923814e-12,4.910087093856763e-13,1.2028849124908447,4.95286226272583,13.475322723388672,21.7657470703125,21.019594192504883,15.96237087249756,8.10106086730957,3.6076741218566895,1.970964902398009e-08,1.5604499026267152e-08,6.3303642328094165e-09,6.886057501986897e-09,7.627784626151879e-09,7.256562462032434e-09,7.988281147675025e-09,7.954878533666943e-09,19.54850959777832,14.773698806762695,7.349624156951904,6.811128616333008,8.18532657623291,9.03718090057373,9.276006698608398,8.25782585144043,1,0.0062693389082497,0.0138746492554636,0.0217991497370945,0.0294618510142217,0.0381967300696699,0.0478017241470094,0.0597971336131031,0.0076059719517593,0.0155319335200724,0.0231967967011322,0.0319350385890967,0.0415448356115059,0.0535478691850155,0.0079268980159829,0.015593575989245,0.0243349775305642,0.0339495913522254,0.0459606162380867,0.0076676257584111,0.0164112452583172,0.0260296983171602,0.0380475799111319,0.0087447198942425,0.018365738102684,0.0303888196229725,0.0096225636232917,0.0216498529978064,0.0120297955067806
4076,1.5000738429193914e-09,1.049527575958109e-09,4.83196871403635e-10,3.0757713043172425e-10,8.780274424191603e-11,3.348176250139723e-11,5.348655112563661e-12,1.5286226060992614e-12,3.9972200354364273e-13,7.90194624143703e-13,1.2209684218528194e-12,2.172241770140304e-12,2.1038589707172983e-12,2.220830724181111e-12,7.375738474840743e-13,0.4792874455451965,1.1541948318481443,6.955723762512207,14.91098976135254,22.508020401000977,16.368934631347656,12.140410423278809,5.146016597747803,1.4316995367025243e-09,1.7218182435385643e-09,1.12567288823584e-09,2.2356858586647373e-09,2.960705680621345e-09,2.5311639451075507e-09,3.701895234797803e-09,4.553464716394728e-09,4.551846027374268,5.854244709014893,3.634979009628296,8.747464179992676,9.764854431152344,10.70708179473877,13.236960411071776,13.936647415161133,1,0.013203975913746,0.0157818815705611,0.0213341654817637,0.0245386716936893,0.033323431697523,0.0399723583321846,0.0523724759631904,0.0025784429620009,0.0081324804536633,0.0113383695027092,0.0201283122771984,0.0267825180722988,0.0391956047865623,0.0055541539574775,0.008760182647618,0.0175507801955143,0.0242057466912727,0.0366208628619436,0.003206184688349,0.0119977957799934,0.0186541006366713,0.0310730290936532,0.0087919492928689,0.0154488399201385,0.0278696209405398,0.0066577949250429,0.0190823473626929,0.0124261311323224
4146,1.8124943768071942e-09,1.1930231247347931e-09,4.5546871829671426e-10,2.4196294967637755e-10,1.0290375496158076e-10,3.253664351832164e-11,1.987099720879293e-12,1.686346103989961e-13,4.671488348061137e-13,8.727858930371314e-13,1.134454292658904e-12,1.699087702131119e-12,2.4773800632454934e-12,2.194375757491596e-12,3.01968628053928e-13,0.1048887819051742,1.7357226610183716,11.451849937438965,20.231576919555664,27.13370132446289,23.582347869873047,15.56277561187744,2.2842488288879395,2.2975235047795195e-09,2.804297016822943e-09,4.794137087316129e-09,3.0530902250802683e-09,3.450548291539235e-09,2.538754761971518e-09,4.004833797921492e-09,2.867502235659458e-09,8.80654525756836,10.31808853149414,13.931918144226074,11.510552406311035,11.454703330993652,8.639881134033203,13.308799743652344,10.810953140258787,1,-0.004168212036288,-0.0011422082734926,0.0057561781882329,0.0102362328055638,0.0162280213163934,0.02418353571557,0.0429745389632428,0.0030260181695658,0.0099241521146249,0.0144038302766677,0.0203948538073703,0.028348890124069,0.0471343079727915,0.0068983411068273,0.0113783080449051,0.017369907625096,0.0253250444446143,0.044114581833932,0.004480318604782,0.0104728214088853,0.0184299230599996,0.0372275697255706,0.0059927839949765,0.0139507563960586,0.0327527139909329,0.0079586377739971,0.0267651834645661,0.0188105526091495
4262,2.2496720930575972e-08,1.0273152106776706e-08,3.531653636201781e-09,1.2321874631737726e-09,3.2674776773156106e-10,6.108623329392769e-11,2.4495162842530505e-13,4.829918583137971e-12,5.616969129401683e-12,7.240785662027127e-12,8.534385004255185e-12,8.353975497477073e-12,7.646415618733915e-12,3.9879996006908494e-12,3.3961843618401585e-14,1.5676648616790771,17.290019989013672,61.84870529174805,87.13336944580078,75.24960327148438,48.9111213684082,22.449302673339844,0.1907460391521453,4.608586579024632e-08,5.164843841498624e-08,2.0068167572162565e-08,3.1518101906158336e-08,3.89118817167855e-08,4.481762516661547e-08,4.582834733923846e-08,5.2886047541278465e-08,40.0683479309082,49.25083923339844,24.256242752075195,35.351253509521484,42.13271331787109,43.29187774658203,44.222259521484375,50.00347900390625,1,0.0020557815557747,0.0079256119757835,0.0158114770143976,0.0234662746981059,0.0329477348175262,0.0446659886025507,0.0813043331481305,0.0058699260606331,0.0137561426012515,0.0214115260672091,0.0308940458188321,0.0426141200250883,0.0792617997225259,0.0078868533846271,0.0155435535837282,0.0250286585994313,0.0367533875205284,0.0734260359257303,0.0076576389469781,0.0171451896299873,0.028874904063304,0.0655771582983905,0.0094887964829634,0.0212219575795519,0.0579486191893881,0.0117355242889306,0.0484864836129851,0.0367718830515739
4298,1.0353447876809696e-08,5.615795384272815e-09,1.986198538972417e-09,6.491643889106057e-10,1.695058260420268e-10,4.083675411714616e-11,2.133121804193117e-12,2.1887149211086143e-12,2.584785250420163e-12,3.954707655101641e-12,4.793271682346223e-12,4.390961119010717e-12,3.956673096799923e-12,2.6562545565878004e-12,2.918830812898704e-13,0.6675518155097961,5.756414890289307,26.62380027770996,40.991119384765625,36.706668853759766,25.405384063720703,12.597125053405762,2.144767999649048,7.956151293342373e-09,8.169717347072947e-09,1.240062275087439e-08,1.0791357141215484e-08,1.318654518911444e-08,2.3110292346473216e-08,9.653960297839605e-09,7.245012589862654e-09,9.852917671203612,8.837614059448242,11.483858108520508,10.54688549041748,11.770829200744627,24.139766693115234,11.591948509216309,7.434845447540283,1,0.0019152006823982,0.0064494081337805,0.0140594434722142,0.0221182713118485,0.0316226021569343,0.0414971141636444,0.0613486072676139,0.0045342634582003,0.0121445698024661,0.0202039264865317,0.0297092007715563,0.0395850595157807,0.0594403905276299,0.0076107254416411,0.015671098656513,0.0251783290695336,0.0350570884224391,0.0549209292699027,0.0080613346775965,0.0175709706712906,0.0274536878958273,0.0473299872003316,0.0095109831814264,0.0193966459552413,0.0392836409157205,0.0098874868289877,0.0297837857324534,0.0199021598266101
4301,6.06650452095181e-10,1.3011871580204115e-09,6.273148667190752e-10,2.7711513639339103e-10,1.045291353474198e-10,4.3704654478782246e-11,1.6252058726573537e-11,1.0675715953617493e-12,1.4871007799743124e-13,9.14917555779049e-13,1.5377560336204965e-12,1.948509062432713e-12,2.5623546253544797e-12,3.073051795671189e-12,3.1448300994579848e-12,0.1760761439800262,0.1263811290264129,4.438335418701172,12.06808853149414,16.454906463623047,16.373964309692383,13.341670036315918,8.796211242675781,6.885993109051469e-09,8.093453907065395e-09,3.419519334357801e-09,4.759420413336102e-09,5.401602720667142e-09,7.866091777941621e-09,1.0301030251014254e-08,9.000067358044817e-09,8.99758243560791,8.000160217285156,4.850168704986572,5.925967693328857,6.83569860458374,12.434026718139648,13.673620223999023,10.198250770568848,1,0.0173599614179633,0.0118797336516668,0.017120679472976,0.0229240905487864,0.0297604020973339,0.0357942632284863,0.0425490284713229,-0.0054813581962134,-0.000239353084155,0.005566344320598,0.0124068505475928,0.0184457637688621,0.0252076866983498,0.0052420119894732,0.0110473654492405,0.0178869923139964,0.0239247029900714,0.0306848051026233,0.0058056896697068,0.0126461660774661,0.0186850343576478,0.0254468862477609,0.0068409786704688,0.0128807419845321,0.0196440987328589,0.0060402955660699,0.0128048408391391,0.0067650685174516
4343,2.232085805076167e-08,1.43468170676897e-08,8.033454790279393e-09,4.6609813786346885e-09,1.954908013246381e-09,7.585011507771354e-10,1.4170158102455588e-10,1.6533936763110657e-12,5.926405633599474e-12,1.0816379909794892e-11,2.0419962595830118e-11,3.3342450328488476e-11,4.756511851056189e-11,5.1509470300192817e-11,2.1425340668290715e-11,0.279902845621109,4.106216907501221,25.10792732238769,56.59669494628906,84.25489044189453,82.20782470703125,67.60789489746094,25.10004997253418,3.752810329160639e-08,3.3337219207396636e-08,3.393384417904599e-08,3.3432534962685174e-08,3.687304328536811e-08,3.398007208943454e-08,4.6523570773615575e-08,3.455600250390489e-08,57.41866683959961,44.8664436340332,45.70957946777344,47.0512580871582,49.20550155639648,55.246368408203125,71.1788558959961,47.33411407470703,1,-0.0061239503446776,-0.002805937764072,0.0015143798614797,0.0055363014715478,0.0118888758099561,0.018719024456026,0.030592757694708,0.0033180695964008,0.0076382593690387,0.011659856500039,0.0180115147923455,0.0248401272682078,0.0367098305066393,0.0043202992674957,0.0083421096449726,0.0146943233795466,0.0215238316933732,0.0333958287149531,0.0040219553303967,0.010374682737108,0.0172051323207108,0.029079725069444,0.0063529924949195,0.0131840893065336,0.0250607007723303,0.0068316690214201,0.0187106872142282,0.0118805368250677
4419,3.985265895067869e-09,3.019927419245505e-09,1.5462270352983862e-09,8.735139833682125e-10,3.5556693700478087e-10,1.2042038199933103e-10,6.903339011543608e-12,2.0836494422221685e-12,1.0663067651073277e-12,2.2845206629207304e-12,3.921866737616186e-12,6.195538873599027e-12,8.548176055889199e-12,8.016655048126431e-12,9.606139668438818e-13,0.5842280387878418,2.5105583667755127,15.38593864440918,33.15340805053711,45.8536491394043,39.76716995239258,27.463342666625977,6.421101093292236,7.674148427838645e-09,5.036692840576506e-09,5.1940549639084566e-09,5.046892237459133e-09,8.923016991957411e-09,8.793673345053321e-09,1.0366044023157885e-08,1.0222954038852096e-08,17.40757179260254,15.52123737335205,14.694315910339355,15.56928825378418,22.35677528381348,22.98311233520508,24.521726608276367,24.76650619506836,1,0.0083766906239591,0.0104086974974199,0.0152786622188939,0.0193952919069441,0.0258054540565629,0.0334168466013308,0.0529549620637281,0.0020321840604806,0.006902855054261,0.0110203917479573,0.0174325317237089,0.0250471672451891,0.0445980545719075,0.0048707393198882,0.0089884089870706,0.0154008932570147,0.0230161547174337,0.0425697286679018,0.0041178499474646,0.0105309439025759,0.0181474498299263,0.037706807705697,0.0064133720700084,0.0140306483714223,0.0335941739584151,0.0076179617943235,0.0271866593068142,0.0195727511649336
4550,7.639683552440601e-09,2.768636431227378e-09,8.370708570737405e-10,2.340050653248937e-10,5.0328644030095404e-11,9.172143079771988e-12,6.27966320436435e-13,2.0553302983172816e-12,1.8793783803511266e-12,1.9175793765369158e-12,1.994071140848375e-12,1.560238483550025e-12,1.1618260607054733e-12,5.894699875788613e-13,8.34821916998775e-14,0.6544748544692993,6.25902271270752,20.986248016357425,30.167734146118164,25.63404083251953,16.666919708251953,7.2405686378479,0.5767198204994202,1.9877668400170023e-09,3.3431009072160123e-09,2.4818402888371342e-09,3.1008393630571614e-09,1.8610137431096522e-08,1.0481514323146255e-08,8.409193341663013e-09,1.888104605995977e-08,2.593398094177246,4.687169075012207,3.943162679672241,4.067539691925049,21.66135597229004,11.428581237792969,10.545406341552734,19.91397857666016,1,0.0037494812851018,0.0112165102238947,0.0198741375443992,0.02893364453506,0.039636617026165,0.0512210454179823,0.0689113617322444,0.0074673429860801,0.0161258579212494,0.0251868956795198,0.0358924699634329,0.0474806829096697,0.0651787214464969,0.0086595576958305,0.0177228859994616,0.0284327475617005,0.0400275318669181,0.057739480951073,0.0090647194874677,0.0197780595211502,0.0313788507309716,0.0491044754127427,0.010715261093139,0.0223204800915686,0.0400575862897939,0.0116079952800129,0.0293549251376627,0.0177529792178495
4562,7.531427925755452e-09,3.167205830933994e-09,1.0477407830222774e-09,3.6593048036159804e-10,1.1531451488133726e-10,1.9462818509619065e-11,3.004639722789526e-12,3.1561721552247897e-12,1.8712230116096906e-12,2.2259965138521358e-12,2.532300541133181e-12,2.488771558631364e-12,2.7122488283071178e-12,1.2818786830626205e-12,4.326077256838756e-13,1.2982559204101562,6.815441131591797,22.569555282592773,34.43860626220703,32.38992691040039,24.31290626525879,10.304679870605469,3.935993671417236,6.608312119738002e-09,8.198322909436229e-09,1.0812273742999425e-08,5.840556926983709e-09,7.82708120539155e-09,1.0153914153931964e-08,9.459183658577786e-09,7.279700842133252e-09,9.036019325256348,12.46636199951172,15.520042419433594,9.99461269378662,10.560887336730955,12.599435806274414,13.41873836517334,11.407318115234377,1,0.0070444015552657,0.0134223121839879,0.0214489814882809,0.0289616772181016,0.0370770564195871,0.0493182203260209,0.0618424325374062,0.0063785137309527,0.0144067567253594,0.0219217480871107,0.0300405010128229,0.0422885105329339,0.0548219137611671,0.0080289808071248,0.0155454080421347,0.0236665221128789,0.0359196857005986,0.0484603457568158,0.0075173655058354,0.015640513285618,0.0278987508504526,0.0404471023989447,0.0081241029748868,0.0203856607295011,0.032939752411018,0.0122635887914102,0.0248222920289363,0.012562527401295
4610,6.6032495027457125e-09,1.2623085909879703e-09,6.246780870355906e-10,3.537806436693103e-10,1.1262454163718516e-10,3.356120242825611e-11,3.246674413689976e-12,1.5401032229037104e-12,1.7635055742093453e-12,9.49827022589389e-13,1.5732860977543672e-12,2.4805108054387626e-12,2.6752627890758167e-12,2.196728693046324e-12,4.268337256991412e-13,0.1865084767341613,1.3295650482177734,3.362325429916382,10.234911918640137,18.269702911376957,15.534035682678224,10.048307418823242,2.6498522758483887,2.211857363931813e-09,2.5887638699373383e-09,2.8324973477822372e-09,3.6851792728498363e-09,7.117028744119125e-09,3.865791242674277e-09,3.2369262825682203e-09,4.032681744092771e-09,5.305627346038818,5.619511604309082,6.211794376373291,8.403596878051758,13.50814723968506,9.565988540649414,8.854063987731934,8.565042495727539,1,0.0024040225725642,0.014493775086083,0.0195454118052513,0.0235906159328473,0.0316339670130544,0.0399986434883975,0.0557346841538268,0.0120901737758259,0.0171421947034663,0.0211877949704188,0.029232167510896,0.0375982362735698,0.0533378081775704,0.0050530681866985,0.009099952275888,0.0171480542344373,0.0255196629507762,0.0412742506541026,0.00404707018432,0.0120960341725752,0.0204692343250023,0.0362287383911544,0.0080493580324975,0.0164235246724943,0.0321863873829011,0.0083752738414015,0.024143284386627,0.0157711995861582
4696,6.0845564142653075e-09,2.4788164854072647e-09,6.882190928259034e-10,2.2917667763522326e-10,4.792337360282062e-11,9.712853785148743e-12,1.18799685800558e-12,2.643895952864073e-12,1.489130975647346e-12,1.7136630656167109e-12,1.6427514730465997e-12,1.5380437808770744e-12,1.116129107539554e-12,6.332455176547014e-13,1.6711554828765382e-13,1.474351406097412,5.433091640472412,17.163820266723633,23.774932861328125,22.62467193603516,13.733452796936035,6.6266045570373535,1.7923814058303833,1.2741770305524371e-08,2.9493372188937883e-09,6.947390218670081e-09,5.218340426438317e-09,1.8095313691901538e-08,1.3893447281532191e-08,6.9181780304461435e-09,1.743019595323858e-08,11.983149528503418,3.473028421401977,8.998359680175781,6.006544589996338,17.68537139892578,13.977747917175291,7.714860439300537,17.672277450561523,1,0.0073415915539078,0.0139308877181365,0.0231839089568075,0.0309867283746656,0.0418786072396337,0.0527387033031982,0.0666651277745241,0.0065899701526854,0.0158450143319295,0.0236505171219123,0.0345476375513666,0.0454146956845045,0.0593525850458607,0.0092560106749543,0.0170632063757654,0.027964033911566,0.0388363485320372,0.0527832601028057,0.0078084289423735,0.0187128667889048,0.0295909749146735,0.0435485256008614,0.0109060314150179,0.0217875801893346,0.0357522540540142,0.0108841350193135,0.0248559143379524,0.0139755601986016
4717,3.028124950787969e-08,1.5414807208458114e-08,5.894908561288048e-09,2.646618479928975e-09,9.5909946651318e-10,4.1614262036304684e-10,1.564459395364537e-10,6.8793590615734415e-12,7.520748780687203e-12,1.0951818445181782e-11,1.4511507447079186e-11,1.8604897136786924e-11,2.34022523581956e-11,2.8945653166023707e-11,2.8333679152892088e-11,1.1580919027328491,10.028268814086914,53.64788436889648,96.21891021728516,105.78750610351562,81.84456634521484,61.01010894775391,39.63674545288086,5.1826070546212584e-08,4.3146417993966686e-08,4.678090093079845e-08,6.920885908812124e-08,5.8027818994332854e-08,7.549342484480803e-08,8.934301831686754e-08,7.321060024878534e-08,47.12838363647461,42.97879409790039,43.14466857910156,59.413692474365234,50.7568244934082,62.32309341430664,73.98025512695312,59.536869049072266,1,0.0025391532777518,0.007622198716344,0.0147698756981816,0.0206464361975853,0.0279951455214416,0.0339579724895532,0.0408521109203764,0.0050831438174062,0.0122311811261499,0.0181082322342412,0.025457801885201,0.0314215285172975,0.0383169322492455,0.0071484817502468,0.0130262874442422,0.0203772950052722,0.026342592142618,0.0332402626536608,0.0058783530755238,0.0132307405336215,0.0191977255072149,0.0260979822383845,0.0073529593342474,0.0133208757059522,0.0202227315959004,0.0059685009735868,0.0128716862417916,0.0069037156438938
