,CLASS1,Frac_Variability,HR_24
6719,2,1.4587234,0.0314181081366052
6720,1,0.0,0.0672430673604345
6721,1,0.8698746,0.0194849701765539
6722,1,0.0,0.0139414737567399
6723,2,0.4502037,0.0506147464793572
6725,2,1.1373132,0.0230879196132127
6727,1,0.33639956,0.0229114825571384
6728,1,0.64080995,0.0213292079534828
6733,1,0.53907526,0.0183185056765853
6737,2,0.0,0.0275410081969438
6739,2,0.4154424,0.0242032198951319
6740,2,0.8170748,0.028827361794573
6743,1,0.0,0.0176134346188396
6747,1,0.0,0.0165642454975012
6754,1,0.0,-0.0004901955973681
6755,1,0.0,0.0202141193128749
6756,2,0.8937147,0.0289108783491097
6757,1,0.3522731,0.0197456041698913
6760,2,0.07910961,0.0209903478670382
6763,1,0.0,0.0208096107872868
6764,2,0.2838994,0.0238041671422501
6765,2,0.68001777,0.0195490467616034
6767,1,0.0,0.0112920197104563
6770,1,0.25038996,0.0202880498916199
6773,2,0.5883918,0.0259827312009802
6774,1,0.40030244,0.0205267131527947
6782,2,1.0694926,0.0205251611372952
6783,2,0.88363355,0.0334332205263733
6787,1,0.0,0.0162880937105509
6790,1,0.30216396,0.0088365878757201
6794,2,0.7960314,0.0328513476412441
6801,1,0.0,0.0147723385377837
6804,1,0.43905032,0.0162306866098623
6808,1,0.67134917,0.0129740631593433
6809,2,0.5827006,0.0343325633461047
6810,2,0.8377627,0.0236456955940327
6815,2,0.7524102,0.0263162159433246
6817,3,0.0,0.0201082091092726
6818,1,0.2962858,0.0133594913987067
6822,1,0.8533176,0.0124361791952854
6824,1,0.0,0.0150663477272571
6829,2,0.58785677,0.0298718207725778
6831,2,0.5546057,0.0216700512630809
6832,2,0.8713592,0.026015634283498
6836,2,1.541038,0.0235848332847922
6837,1,0.08155361,0.017335479029321
6838,1,0.0,0.0074183169339114
6841,1,0.63903695,0.0180446023668812
6846,1,0.26988223,0.015974851197861
6847,2,0.6286675,0.0253753978101576
6848,1,0.38244402,0.0189602482684317
6849,1,0.0,0.022520846293739
6850,2,0.48589805,0.021512027220555
6852,1,0.6985555,0.0200213864542417
6853,1,0.7208689,0.0200157645462986
6855,2,1.3137292,0.0239116196967277
6861,2,0.18075262,0.0203783635604631
6871,1,0.29815573,0.0192997518990518
6877,1,0.19004393,0.0175888994993402
6880,1,0.0,0.0149528051061133
6882,1,0.27445,0.0129691995757883
6883,2,1.4002513,0.0183455633931514
6884,1,0.056179736,0.0139425838706273
6885,1,0.0,0.0191883807505789
6887,2,0.0,0.0244098443630236
6889,1,0.35813496,0.0111661043657472
6891,2,0.92883694,0.0394862040552983
6892,1,0.34200993,0.0009663706809617
6894,1,0.27316505,0.0156539475539256
6896,2,0.0,0.0206973585188593
6898,1,0.018744398,0.0137213095202907
6899,2,0.7303958,0.0278522120504984
6901,2,1.6693679,0.0199390002677901
6903,1,1.243388,0.02835978757071
6907,1,0.42845717,0.0112977180825898
6908,1,0.47272578,0.0193947745263554
6909,1,0.52517474,0.0257796282897225
6912,1,1.0413699,0.0192689773981873
6914,1,0.78405654,0.0120263194531864
6917,1,0.24600123,0.0157130099939699
6918,1,0.23237357,0.0134476254375531
6922,1,0.5418318,0.0131040654040004
6923,2,1.0681067,0.0266252933357755
6926,1,0.7522392,0.0083552338794526
6928,1,0.27125028,0.0177727336712947
6929,2,0.0,0.030351625624521
6930,2,0.4710998,0.037144302735279
6931,1,0.7167652,0.0173553078834505
6935,1,0.3502103,0.0166458883862071
6936,1,0.0,0.0099903271425942
6938,1,1.3263073,0.0177301602807105
6940,2,0.8258648,0.0258398525171788
6941,1,0.26548752,0.0177565570056998
6942,1,0.0,0.0189015227730284
6945,2,0.0,0.014447274500038
6947,1,0.2441916,0.0119627504124382
6948,1,0.053938687,0.0118354823249697
6950,2,1.0295632,0.0210825640620698
6953,2,0.9328458,0.0228778267712089
6961,3,0.19559108,0.0204707932618864
6965,1,0.43575147,0.0125155331408802
6969,1,0.0,0.0253187815486093
6971,1,0.0,0.0264031695140391
6973,1,1.1121039,0.0167391750820437
6979,1,0.0,0.0153675852513845
6982,1,0.98872966,0.0197325151264626
6983,2,0.83446485,0.0234926249689903
6986,2,0.36956525,0.029154355964815
6994,1,0.25671375,0.0118040101662129
6995,1,0.7108706,0.0207994422707753
6999,1,0.0,0.0149491327340963
7002,1,0.4243736,0.0105494285376858
7008,2,0.59910244,0.0245542162471079
7011,1,0.0,0.0145642793399018
7013,1,0.0,0.0072993279054361
7017,2,0.58208406,0.0283283975741955
7018,1,0.0,0.0107716563220759
7022,1,0.7694787,0.0043966411383087
7023,1,0.9651237,0.0173140981300304
7024,2,1.0297147,0.0205512060560892
7025,2,0.8533819,0.0217723036582151
7027,2,0.031038139,0.0232749574084418
7031,1,0.19004568,0.018691408489538
7032,1,0.45397294,0.0082152104432285
7033,1,0.0,-0.0370675787379539
7036,2,0.67326134,0.0224909255899393
7037,2,1.189845,0.0253078306454029
7038,1,0.23300481,0.0136613833511606
7043,1,0.53503674,0.0093828217143535
7044,1,0.36594146,0.0172880759446886
7046,1,0.3976855,0.0172351886833928
7047,1,0.61337763,0.0167548902358821
7048,2,0.39433518,0.0231417808189258
7049,1,0.37219855,0.012576523657134
7054,3,0.0,0.0308641904905783
7056,1,0.0,0.0156119977554208
7057,1,0.2358523,0.0206471868449994
7059,2,0.6658521,0.0316761685054777
7063,2,0.7007946,0.0226077174958852
7065,2,0.5176081,0.0209027809079971
7066,1,0.118671924,0.0139378901508424
7067,2,1.3012283,0.0234759530111809
7068,2,0.58164275,0.0239113801979246
7070,3,0.47547588,0.0192676685396096
7073,1,0.0,0.0184031560404452
7075,2,0.638897,0.02684587880771
7077,1,0.13632597,0.0210685458308111
7078,2,0.75713825,0.0240678320934246
7081,2,0.7966471,0.0248992210032226
7084,2,0.0,0.0203897648654868
7086,2,0.8884199,0.026865128603261
7089,2,1.0725752,0.0273722933266928
7090,1,0.7887312,0.015716825960551
7092,2,0.92608464,0.0266445468107022
7096,1,0.35941696,0.0205826942775467
7098,2,0.7831481,0.023398739945228
7103,2,0.6472941,0.0249133192055395
7104,2,0.09633317,0.0240806820593743
7106,1,0.22809723,0.0167802260005165
7107,1,0.2792547,0.0152321903407327
7113,1,0.08664037,0.0099900036162341
7114,3,0.40009648,0.0188725872849583
7118,1,0.47314188,0.0069960681488364
7120,2,0.0,0.0232362870249729
7121,1,0.6093907,0.0173790677122339
7123,2,1.0179417,0.0192882971673217
7126,1,0.35718876,0.0155298539084184
7127,1,0.09223921,0.0236373014161346
7129,1,0.2028026,0.0124400156879365
7133,2,0.74811906,0.0215127186598314
7136,2,0.5966696,0.0760348036734078
7138,1,0.71857697,0.0176783573773698
7139,2,0.52015245,0.0224484861664691
7141,1,0.0,-0.0202517404484706
7143,1,0.37892577,0.0171929087557331
7146,1,0.21765503,0.0121788497740065
7150,1,0.59875363,0.0137764752874346
7157,1,0.37845632,0.0199845435854775
7158,1,0.14404893,0.013028092428839
7160,1,0.0,0.0126625231598192
7161,2,0.57948977,0.014163106820268
7162,2,0.0,0.023087357727456
7163,2,0.5766442,0.025713606040388
7168,1,0.24800302,0.0133139447051311
7170,1,0.31797215,0.0191800952986054
7171,1,0.23040153,0.0047120040551116
7174,2,1.190136,0.0255806903971333
7179,2,0.7190051,0.0298006123845756
7180,1,0.50635284,0.0170031589111734
7182,1,0.20640358,0.0117570174703584
7184,2,0.6803243,0.0248705343946004
7185,1,0.15037993,0.013203246998
7187,2,1.0689654,0.0301870010143173
7190,1,0.06827292,0.0153786226121361
