,CLASS1,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy,HR_35,HR_37
4453,2,0.90192306,0.0356315616107019,6.689522,865.45557,0.0862971143277737,0.129216485432125
4454,1,0.604382,0.0149091024541568,9.300429,1811.9452,0.0208166467225874,0.1158372110391173
4455,1,0.50320655,0.0198843671149552,12.55653,1785.5568,0.0188431583862685,0.1112446141196516
4459,2,0.74185765,0.0254161248710734,17.447836,1302.0718,0.0343178042163252,0.0915055564830443
4462,2,0.6538573,0.0287815535691624,39.678143,603.1773,0.0290674267369605,0.0908806659879886
4463,2,1.135491,0.0312289256521619,8.054856,595.0667,0.0325506869150209,0.1018148217572733
4469,1,0.6898331,0.0112154440730077,6.540555,2027.682,0.1198672163510298,0.1643763549161581
4472,1,0.0,0.0208946372715081,5.5697074,1612.1394,0.0247897670744951,0.103887268839865
4476,1,0.0,0.0210721639650442,14.909152,1217.8619,0.0206258212858635,0.1047548508952278
4486,1,0.0,-0.0113155474154014,5.427302,13667.256,0.0065151579163812,0.0262693099047683
4498,1,0.0,0.0112733430904674,5.1341133,3095.2734,0.0211421648664602,0.0975171352973977
4503,2,0.1659716,0.0182220537441651,9.99409,2123.7896,0.0207247557261258,0.0939900960813192
4510,1,0.0,0.0198210086504307,12.367158,2284.4634,0.0144746033467484,0.0889229036539349
4516,2,1.5091134,0.0229479668885716,46.0598,1216.4557,0.0265582286092638,0.1067713161674119
4517,2,0.47771704,0.024753079323223,20.817322,630.0877,0.1438118376672704,0.0946105238837012
4520,2,0.7056244,0.0282101715702758,45.134937,614.17456,0.0296225073566164,0.1219265624148964
4523,1,0.3151901,0.0143857339868373,11.901658,4896.468,0.0096818237931406,0.0880336374441557
4530,1,0.45931688,0.0181138123640137,18.411009,4714.076,0.0137090033577418,0.0265818630219637
4531,2,0.43381852,0.0305305137335042,4.389895,298.2922,0.1312400008404981,0.0957678599228111
4535,1,0.4183995,0.0115235102388874,8.276096,4829.4336,0.0084433544965729,0.0817851709651159
4550,1,0.56265694,0.0177228859994616,48.64219,1055.4203,0.0197780595211502,0.0491044754127427
4551,3,0.0,0.0053379906903404,4.105994,4044.2322,0.0165521987430842,0.0842284946487946
4552,2,0.58641756,0.0300552004655356,16.401928,1107.9056,0.0392084220621094,0.1085268147572305
4561,3,0.0,0.0230659878241951,45.70479,819.2377,0.0278014542777098,0.1241150330162014
4562,1,0.3986169,0.0155454080421347,58.748085,1201.961,0.015640513285618,0.0404471023989447
4564,2,0.0,0.0224721422606777,7.0177298,977.17566,0.0708690192873474,0.0255864948271489
4566,1,0.0,0.011886707388115,4.939358,5926.685,0.0130225842030618,0.02221573116918
4587,2,0.79097825,0.0265741536671389,173.67653,612.6254,0.0327335923624287,0.0633390564125308
4595,2,1.6067961,0.0239434163720432,11.388399,962.6597,0.0690625232552447,0.0868116012477947
4600,1,0.1196418,0.0160969448377857,12.691574,2101.4465,0.0154715028873313,0.0894438728523193
4603,1,0.0,0.0193297869696367,5.7923017,2585.3206,0.0207913476111959,0.0859572134564324
4604,1,0.0,0.0161228766437058,6.390117,4562.773,0.0103008836214257,0.0816826428745759
4607,1,0.0,0.0215438033216824,6.118795,4342.6206,0.0137180331450107,0.090088197028165
4608,2,1.0062034,0.0236235843100553,41.690792,590.5953,0.0252881064564255,0.1051923199199546
4609,1,0.86673707,-0.0321381569482072,7.979277,6658.8413,0.0152585053428494,0.0216716355332922
4610,1,0.34216404,0.009099952275888,27.74031,3584.8027,0.0120960341725752,0.0362287383911544
4613,2,0.45124483,0.0303710977750453,24.577503,440.9185,0.0304641438056844,0.0803322616221729
4621,2,0.80596745,0.0236487995376122,16.151144,876.36993,0.0279231513524361,0.1196381303863943
4625,1,0.27302322,0.0178677751306169,11.061593,6334.4297,0.0115017076711497,0.0245631390216034
4628,2,0.80752987,0.0224189405621022,40.33337,1553.8027,0.0251143112439567,0.0842305607336856
4632,1,0.20712158,0.0228841345248845,10.797367,1479.879,0.0232740881459195,0.0835741929761029
4641,1,0.6306942,0.0194687512980924,24.497997,1446.3766,0.0267827512494699,0.0899762569345457
4644,1,0.52523786,0.0258892327024654,5.510499,2150.1904,0.0112022889217778,0.1095458647036879
4645,1,0.0,0.0222290227769675,7.007231,5018.0874,0.0124480206330369,0.0847222446220696
4646,2,0.0,0.0148531901509392,4.83904,2299.995,0.0191420872065414,0.0824650490935439
4647,2,0.6400617,0.0251742170166676,64.95605,1250.6715,0.025371864688339,0.0656597257724815
4648,1,0.41524407,0.0151600837974909,7.9130974,1418.9614,0.0223179545554676,0.0321160236259101
4649,1,0.0,0.0268666221624666,5.465239,1621.4551,0.0116394242232986,0.0603130891062104
4652,1,0.7321667,0.0213809232881828,9.458627,3823.1995,0.0155761698505609,0.0337899299361324
4656,1,0.0,0.0153746201185355,8.131202,4862.785,0.0132521096684662,0.0281493294135178
4667,2,0.6139581,0.029678958486015,26.301123,549.26306,0.0311642125029989,0.0746653040541026
4675,1,0.40869284,0.0085581589017422,10.0319,3210.007,0.019526178629089,0.0862718036766392
4678,1,0.28041726,0.0196936152822193,21.474916,1667.5684,0.0238333752545272,0.1094393443666865
4680,1,0.38917252,0.0197828790417286,9.045097,1865.9171,0.0176848913849919,0.1070934881624838
4681,1,0.31725714,0.0239938298302256,49.66611,921.20667,0.0205340145264446,0.0452601422616557
4696,1,0.5656272,0.0170632063757654,40.15716,1088.7756,0.0187128667889048,0.0435485256008614
4699,1,0.64457494,0.0221978474375164,42.208862,1399.4686,0.0219388177215123,0.1088473942737011
4701,2,0.54163843,0.0247080457844912,13.950311,715.2448,0.0369272819641992,0.1808086088688604
4707,1,0.43391564,0.0165557340075849,16.645594,4914.335,0.0117192830073913,0.0321530569698745
4713,1,0.48799914,0.0138226270162631,15.010175,4037.4783,0.0152535394202047,0.0747107700943288
4717,1,0.3106867,0.0130262874442422,186.86383,1535.0867,0.0132307405336215,0.0260979822383845
4728,1,0.0,0.0288721878799135,5.3640575,755.2868,0.0194722431277616,0.0828221265083844
4732,2,0.91568965,0.0336876753724793,15.724507,769.3177,0.0381679115212802,0.143700453131885
4736,1,0.29513425,0.0121373331008667,21.140455,3497.208,0.0126321818141235,0.0589603846595095
4738,2,0.58236414,0.0231350904828325,10.319147,986.60114,0.0252187735790286,0.0727292002150014
4744,2,0.5990945,0.0246254492851751,59.45079,585.8272,0.0272495449858948,0.1077247940666091
4745,2,0.54515713,0.0299984847057358,5.2012405,505.3787,0.0658561217958927,0.0582411278586847
4748,1,0.0,0.0129397739709785,9.758637,2411.3586,0.018243985594443,0.0725593307206834
4753,2,0.40574622,0.0328032199619107,5.4796147,834.3811,0.0211645846189977,0.0791407022405299
4758,2,0.7218045,0.023132749832871,122.02408,700.6742,0.0282098418472596,0.0524858020636466
4768,1,0.33634308,0.0209566158176742,11.967763,1590.796,0.0247092727740359,0.0816846665466547
4774,1,0.43855995,0.0170374140257788,11.8405075,2588.0151,0.0188950364099173,0.0778009529785777
4777,1,0.16680387,0.0127793799064228,18.455753,3709.2283,0.0100359756617549,0.0946522198429303
4780,2,0.77359223,0.0245998076377501,47.303165,949.7344,0.0296656936963634,0.1306606074914345
4785,1,0.6542308,0.0176352085094248,10.886306,2429.4602,0.0171278939149607,0.1351414738295383
4788,1,0.23847494,0.0168002911605748,22.093771,3981.3474,0.0147358260707972,0.0330464751885253
4791,1,0.31838924,0.0170360748573986,9.916338,1843.6339,0.02398954563509,0.0327993461406711
4795,1,0.0,0.0062430781133218,13.424913,2795.7996,0.0154727287172035,0.1317639339147597
4799,1,0.0,0.0133723319689152,6.749749,15757.253,0.0114377960407535,0.0201351169001381
4812,1,0.0,0.0210471798545567,6.430863,2723.5125,0.0166805859837131,0.0702439900631896
4813,2,0.6543399,0.0278495314644921,7.2899966,603.55457,0.0815348399316128,0.1141246831299998
4814,1,0.119827315,0.0170165573646744,8.191173,2200.0103,0.0373799874848892,0.0866456494205286
4816,2,0.59501463,0.0184705689227145,12.316129,1477.7046,0.027897558849952,0.1120852058911427
4830,2,1.25389,0.0231404864337691,63.250866,634.8621,0.0260634603663052,0.1166769351548935
4849,1,0.0,0.0113338484259232,17.431038,3274.0522,0.0115045618607544,0.0354663149571402
4874,2,0.0,0.02520237514045,5.668084,1752.3317,0.0192766810674856,0.0774062122092019
4875,2,0.53874373,0.0210196138109002,25.100426,1347.0913,0.0211542727313152,0.0833360856057696
4888,1,0.18684898,0.0183971994630084,11.596008,2877.238,0.015632408063855,0.0327054253313663
4890,1,1.0071115,0.0244688355782588,20.246254,1875.8839,0.0306480808914151,0.110992441168517
4892,2,1.7869903,0.0259822737824129,18.794525,1390.8325,0.0303684079961204,0.0790398555789431
4908,1,1.8467355,0.0167816880324721,46.32935,1178.9198,0.0185482472328282,0.1229442810237348
4938,2,0.9181639,0.0405864540310011,8.194879,570.5543,0.0683493085473536,0.0890655637364743
4941,2,0.63775504,0.0200687740557736,29.250694,1222.1324,0.0211569062204319,0.040317166903221
4951,2,0.452156,0.0154809522816865,7.289996,2500.003,0.0153885917995646,0.1104499718887177
4952,2,0.90467393,0.0254709117949912,30.605835,562.5665,0.030340518422391,0.0977763681452898
4953,3,0.0,0.0227019475828513,6.572301,1209.7913,0.0190108861439412,0.0811225376313451
4957,2,0.67771083,0.0298419700862681,11.511403,839.7059,0.022969404877981,0.0892141882520076
4958,1,0.18760088,0.01264756145168,74.61231,2225.9834,0.0127976739753765,0.0332909205942055
4963,1,0.59751326,0.0164631916115572,22.081928,1919.9601,0.0180727360435296,0.1044815542361423
4973,2,0.6183581,0.0258446663292594,80.08854,501.10547,0.0284951677472941,0.138350671045385
4983,2,0.7455269,0.0247864144029882,17.807705,1178.635,0.029092580720253,0.0988079948557775
4985,1,0.48072886,0.0116196588011184,64.907486,1891.1755,0.0122282819658845,0.0269055075522397
4986,2,0.47376657,0.0278073814864447,17.69807,635.4748,0.0766002516152935,0.0856251462163763
5011,2,1.2920439,0.0195489189349003,23.546862,1241.7704,0.0220613189873839,0.087439972788688
5013,1,0.58799076,0.0091481716872804,14.417434,2135.553,0.0168787473270487,0.0741474583054957
5020,1,0.23669057,0.0114813870675612,17.457537,3007.6082,0.0210546266888516,0.086260688744401
5033,2,0.8555626,0.0227022727672198,65.69289,841.2203,0.0272333040776768,0.1061331319746461
5039,1,0.0,-0.0189533324384322,4.186156,7204.266,0.0133764929995008,0.0237605121110447
5040,1,0.0,0.0351010546194561,8.795897,390.215,0.0403332727486997,0.0654907866109949
5048,2,0.8692247,0.0231122583765511,73.00897,775.28784,0.0257100825082283,0.104364034673142
5063,1,0.6469841,0.0098598353742594,19.031548,2685.9875,0.0130355242252036,0.0877791878329095
5070,2,0.32978332,0.0274097434478813,10.581881,774.42834,0.0232481490803251,0.1681721590289206
5087,2,0.49741292,0.0218536243733452,4.5490007,525.0313,0.0777446435497084,0.0940250326309844
5100,2,0.6026463,0.0235979539215346,38.645195,744.6347,0.0234653327067119,0.0955421156796607
5103,2,0.2668396,0.015425660835683,19.565369,2311.1345,0.0161102478969155,0.0810287563225837
5107,2,0.6566526,0.0248792397652078,71.725494,506.60898,0.0256636594295197,0.1017769030610196
5111,1,0.57815295,0.0128987276043452,22.62621,1894.9055,0.0176884577251984,0.1060898370871527
5116,1,0.0,0.0189744777381058,8.83745,2344.9775,0.0167107089019012,0.0803556380350163
5120,1,0.5410264,0.0192886665880272,7.8734555,2185.2285,0.0128424714651281,0.095842173835754
5130,1,0.0,0.0025414794545611,6.310046,2909.3271,0.0888987310770295,0.0775218980497306
5135,1,0.58994585,0.0182911744998226,22.446157,1725.3438,0.0184753198256315,0.1004428591050238
5150,2,0.0,0.0159396163595908,4.912381,2350.3264,0.0242786150317811,0.0777594243215606
5153,1,0.086420424,0.0136547434011888,27.998024,3098.0886,0.0138292529393872,0.0317111409464223
5156,2,0.47560698,0.0297381381442057,9.486367,910.5778,0.0327058806109764,0.0854637334365182
5157,1,0.0,0.0151414488651145,6.921496,5688.1665,0.0097702115228613,0.0177646730988102
5160,1,0.4654885,0.0100669191349681,17.34959,2877.5564,0.0130098021207058,0.0875397886508253
5162,3,0.0,-0.0020998443821319,5.76153,3268.7314,0.023476402146157,0.0978107805418149
5172,1,0.0,0.0169810164954252,26.863043,3271.4268,0.0184301915869469,0.0371783546216041
5177,1,0.0,0.0147200070100871,10.422526,3967.8032,0.0164942615475793,0.0705087281435628
5192,1,0.4953424,0.0125600979407057,5.759626,5031.5835,0.0110753334503562,0.0296223809362136
5194,2,0.16910195,0.0454004955227121,4.869782,346.27356,0.0365785068292112,0.0673256747823131
5205,1,0.529787,0.0106794089046203,7.121262,2046.0865,0.0540095548141916,0.0660160727255961
5206,2,0.5865589,0.0167334802028899,18.273838,1146.5002,0.0239686818476734,0.1037350208431733
5215,1,0.35351115,0.0162142546051192,123.47652,1254.5431,0.0170023639478179,0.0446065740127585
5219,1,0.25491086,0.016069466402605,37.57441,1246.5757,0.0167341486582325,0.1379113145673976
5226,1,0.0,-0.0147245023914106,2.6345878,12930.441,0.0298370767325562,0.0146161257843419
5240,1,0.56554943,0.0207210429641786,89.575905,857.08215,0.0224785614861494,0.0547753712120289
5258,2,1.2833135,0.0213235808894035,10.68391,1585.6884,0.0195010568307576,0.0858353269540525
5262,1,0.79005945,0.0123416647379283,63.182255,1502.4495,0.0166840160543332,0.0451309750618168
5267,1,0.17369032,0.024181000988061,13.083428,1335.8611,0.0253722938435743,0.0971065849051749
5280,1,0.4243185,0.0113830515309954,21.648808,2928.6704,0.0096570867532842,0.0283891105635763
5283,2,0.0,-0.0204132425560971,6.543514,4531.669,0.0164992974062607,0.0738152751620978
5285,1,0.39321488,0.0118102285120197,12.440557,7059.106,0.0117673687975461,0.0273113629517735
5322,1,0.47751617,0.0095595065067573,12.870064,3272.1306,0.0176731238895039,0.0841646325652184
5328,1,0.6081881,0.0211237174461114,182.90518,642.5593,0.0226432092892996,0.0558416815348139
5339,2,1.1910946,0.0230637027568784,53.717644,614.91833,0.0253532727063274,0.1350968514346146
5348,2,1.6100785,0.0235202203956588,58.34715,961.9596,0.0258582695952558,0.1160436180766739
5355,2,0.76683897,0.0260358054894296,9.38155,1243.3116,0.0253266695427095,0.1035028867565966
5361,2,1.2607973,0.0007181922321676,4.58737,3146.2732,0.0197895658295499,0.1477701213084514
5381,1,0.24307708,0.0220718707798115,91.64761,779.6385,0.0231088572117219,0.0958286291474285
5386,1,0.589047,0.0176249711138802,12.047129,2583.2385,0.0210962726348975,0.02495886670068
5388,2,0.7207599,0.02355205605583,8.379415,1543.5413,0.0302459489992081,0.1040163416842303
5389,1,0.0,0.0103924943775658,8.522591,7375.097,0.0121066345731562,0.0867766481109601
5390,2,0.70537645,0.0295028062356956,9.630344,964.5129,0.0185055542132401,0.0882101328755149
5394,1,0.67440826,0.0190817418899718,20.010782,2079.9775,0.0228612871465883,0.0349239643521532
5403,1,0.0,0.0195375821734717,6.087471,2598.7,0.0194483627789657,0.0286996287229103
5408,1,0.31916723,0.0145215109014324,15.274743,3683.166,0.0143776631322443,0.1042582436041806
5411,1,0.3681274,0.0116836621808143,33.50539,2048.3872,0.0157430385583655,0.1101271876045807
5425,1,0.0,0.0088821272760799,17.985785,2560.4734,0.0146411906090448,0.110832943419621
5427,1,0.93350375,0.0110918895142961,10.473063,2438.568,0.0187685074674246,0.0336047821480138
5430,1,0.39235863,0.0099613969466327,33.56098,2890.2349,0.0130850779319451,0.0350248833867878
5447,1,0.9824425,0.0164203679955456,45.487286,2448.5554,0.0154774947910108,0.0370817614094002
5449,1,0.43847334,0.0126486606578414,25.927525,1882.448,0.0190600907072476,0.1124939604323927
5453,1,0.21873826,0.0217386549062856,7.4818077,1734.988,0.0148846613795427,0.0758982789735249
5455,2,0.028623693,0.0271778019465035,4.465415,846.2234,0.0230761971157915,0.1347874409071753
5459,2,0.9703315,0.0308258616255496,4.499397,523.9123,0.016861834568308,0.0747057821363723
5479,2,0.8556616,0.0237249653811002,27.636,849.1598,0.0291679713744591,0.1052975444610891
5500,2,0.55528724,0.023304275727975,23.433247,879.1184,0.029059730972652,0.1007167753547771
5505,1,0.0,0.0164907617061223,12.075187,3693.4229,0.0095043368651529,0.0878319191528242
5513,1,0.5105797,0.0139264420694392,12.39271,5295.3213,0.0083804660671878,0.0285269659380442
5533,1,0.6104121,0.0204535209337335,34.716064,1167.2802,0.025687279965089,0.1015338999222591
5540,1,0.39384457,0.0238484972240215,63.927643,654.16846,0.0245028490331291,0.048621305217733
5567,2,0.46703607,0.0898105571391169,4.08951,571.5524,0.0265191137383872,0.0837406420825309
5580,1,0.3706609,0.0142857167531895,12.895326,5053.23,0.0183872072546532,0.0304218276096968
5582,2,0.9371492,0.0273857231320139,72.46809,664.042,0.0319926081895257,0.1011974070890521
5583,1,0.26546112,0.0104844852363938,25.696165,2501.39,0.0129594170103652,0.0375650711599895
5592,1,0.5175855,0.0043449147112455,7.8838863,2635.7695,0.0185546063636302,0.0739678923474861
5593,1,0.47957236,0.0155948536183504,14.126889,2778.3418,0.0173159578387091,0.0980604739367852
5597,2,1.7297056,0.0198538404243753,11.444273,1859.8389,0.0257862875454181,0.0423978960412917
5614,1,0.1496754,0.0133945458105841,9.061346,3785.5623,0.0201154417466489,0.0313400351260593
5618,1,0.4131807,0.0162754044029927,31.17719,1574.1945,0.0186609886676362,0.0466912057333717
5624,2,1.3800772,0.0275030410723728,203.58696,666.35754,0.0318284872971312,0.1659481057558531
5626,2,0.7179601,0.0215860400597015,17.832067,2900.4236,0.0167870633331173,0.0338317933718691
5632,1,0.5643996,0.0232990377309896,7.96847,1632.4581,0.0320559126254695,0.1111067325473516
5637,1,0.28454697,0.0158094842982934,7.7688546,2634.1248,0.0193647503504762,0.108356216951046
5643,1,0.43319446,0.0208960378931254,11.926914,2183.078,0.024806006395956,0.0457957211528339
5656,1,0.3084403,-0.0238413054186326,13.589539,5394.0415,0.009557122245544,0.0877486926130335
5660,1,0.35902792,0.0183834696889317,7.3818884,4774.057,0.0180818442449711,0.0239941020656225
5664,1,0.46115327,0.0054825280672799,6.568826,3476.682,0.017427277970279,0.1037040232531869
5666,1,0.43293083,0.0128831617963442,77.46251,1689.5078,0.012422775503866,0.032102833330566
5673,2,0.7726083,0.0340832273705108,9.787242,463.48846,0.0377736770958072,0.0688911885440234
5686,1,0.0,0.0129535219517904,18.725918,6590.247,0.0087009189219427,0.0265449629382562
5688,1,0.668801,0.0081766199441465,19.44169,4142.7246,0.0063080418155643,0.0311364912098674
5692,2,0.31837296,0.0268781887837939,12.67804,910.1154,0.0250592641919204,0.1175152871846331
5694,1,0.8452129,0.0067338997269198,13.385889,7583.602,0.0119593664507118,0.0200346143273994
5699,3,0.0,0.0068224530572643,6.7966843,3404.886,0.0145297435779353,0.1139953699560181
5705,1,0.41570172,0.0141785379975731,39.84988,2336.3542,0.0175689782384094,0.042261668382676
5712,1,0.0,0.0191847888433277,23.805899,1487.6514,0.0178805848880748,0.0915031146778457
5741,2,1.2347541,0.022471157700693,33.968452,1214.5948,0.0278535014367368,0.0968356463171816
5742,1,0.4870676,0.0157210582019948,11.873469,7123.577,0.0079320146349483,0.1485128153165697
5743,2,1.1508172,0.025052672472492,30.87326,1422.9845,0.0262144853149038,0.0465932004415736
5749,1,0.4313718,0.0123188741495093,10.839062,4078.8616,0.0137056861049145,0.0720369445404857
5753,1,0.0,0.0167543984129789,13.701247,9996.606,0.0108384534150524,0.02057168106364
5754,2,0.9994158,0.0225876054742307,80.52445,1068.0088,0.0255219608836089,0.1430587302869176
5756,1,0.79715216,0.0202536577532346,10.864395,1742.8378,0.0220823303650953,0.0742293459539314
5759,1,0.37528908,0.0197021060723644,34.15745,1274.849,0.0216859510040596,0.0434798766185141
5764,1,0.0,-0.0091300353590773,9.862997,10607.198,0.011416946508336,0.0181619769649716
5775,2,1.0594854,0.0208253848632292,36.84551,853.72797,0.0207085739890714,0.0877563058776025
5787,1,0.0,0.0153296747925359,4.8764186,3859.8115,0.0172040666963232,0.1050573822251116
5792,1,0.0,-0.0010724130317053,9.126729,3034.7769,0.017751072211534,0.1253413149294808
5802,2,1.1107222,0.0316011411050805,10.511966,549.65125,0.1143640041229386,0.0793272819323761
5835,1,0.101348236,0.0193170105083622,13.150177,1794.3983,0.016007411435716,0.0343754775078339
5840,2,0.26962334,0.0175211952206719,10.106302,1670.889,0.0236782743840542,0.1288083257225896
5871,2,1.4711063,0.0250581634121945,21.600153,822.7577,0.0252328464799385,0.0720619972579548
5873,2,0.73890704,0.0254724259097746,67.46014,631.8528,0.025019949842643,0.0881929379599953
5874,1,0.16605246,0.0141453355805033,109.41743,1312.2651,0.0158861445490668,0.0532170726459506
5882,1,0.50836635,0.0106802458528389,19.977966,4698.9688,0.0133053140659785,0.0238922056557126
5928,2,0.5602549,0.0261469682743273,62.6842,710.9633,0.0295517615009621,0.1053366003349232
5930,1,0.42259508,0.0136140357394765,17.845064,5415.299,0.010521403427602,0.0241163955386907
5939,2,0.0,0.0236852925082423,4.7151303,1463.0538,0.0558943220726069,0.0956568162327345
5943,2,0.0,0.0263524119179988,7.210755,978.1078,0.0697120091849282,0.0999036335383076
5948,2,0.84714437,0.0239607067858018,38.86058,804.1676,0.029218290311839,0.0975546019889394
5957,1,0.30998525,0.0142257318069665,20.920856,2850.1501,0.0143746933933225,0.0376380224655728
5974,1,0.19607812,0.0152424228433716,69.0165,2341.4458,0.0155330723901824,0.0314686743653452
5979,1,0.3354334,0.0124689127766771,58.458576,1488.7122,0.0169768230226769,0.0430116333850596
5983,2,0.35388413,0.0366184971163736,5.9626007,260.7311,0.0721267708113799,0.0969262765778039
5992,1,0.15822737,0.0168261578482224,25.853252,1656.9689,0.0167396894725892,0.0884915192030334
5995,1,0.4267172,0.0102868719557951,32.461773,2982.8706,0.0129582859760414,0.0306623470356736
6005,2,2.0800018,0.0201931320450758,40.971188,908.14404,0.027371664100245,0.1176542822805446
6006,2,0.0,0.0569321428246145,4.4616513,710.7639,0.017566477639676,0.0916397984267653
6007,1,0.4118108,0.0052659266629172,6.5898657,3888.5308,0.0182574516230537,0.0768487844151678
6010,2,0.5733919,0.0223744069786312,42.4482,720.7424,0.0232698773222625,0.1794651480624478
6012,2,0.56868476,0.0935022436400082,5.2448754,615.27515,0.0336639780735587,0.0951757789027366
6013,1,0.0,0.0186538149793255,11.146508,2064.6157,0.0208518243630175,0.0907036964768127
6022,1,0.18044776,-0.0120306183486583,7.523698,6429.5093,0.0164400216435893,0.0282971830100513
6024,1,0.0,0.0261210488670966,4.2670956,1407.953,0.039353202019474,0.0986734622023454
6029,1,0.37706566,0.0123163535306102,49.13504,2776.5198,0.013029868706366,0.0364511761150172
6034,1,0.28031564,0.0183613822928256,36.32135,1616.814,0.020385348512326,0.1023760112191408
6040,1,0.114872456,0.0221478963832869,8.651646,2423.885,0.0259056999073681,0.1068156308663095
6047,1,0.35504055,0.0099106672231334,51.743275,3704.1619,0.0111515122851761,0.0331830653840269
6055,2,0.657518,0.025683823234651,11.624691,649.4135,0.030698413718025,0.1036939167612494
6056,1,0.28658122,0.0125524385687464,29.679762,4596.7607,0.0123695671624956,0.0284049336920508
6062,1,0.0,-0.0100072917297808,9.529383,4482.6753,0.0140295904934788,0.0820907322831902
6064,2,1.3280822,0.0381340728071555,15.597779,404.3649,0.0936052579959524,0.0850213744503646
6065,2,0.49691406,0.0250177085967796,6.082778,2740.627,0.0158623423091931,0.1172642717882979
6072,1,0.40752867,0.0129748805794851,26.508951,4121.7754,0.0127477795376501,0.0257046094553382
6077,2,0.42531326,0.0287928996372453,20.83744,494.56863,0.0448968886904606,0.1091949412785651
6079,2,1.3132875,0.0230588177545782,8.721326,1228.3384,0.022730500983096,0.0704045972715737
6085,1,0.63610184,0.0247635176505292,77.78638,621.87524,0.0266014903435135,0.1270489749526072
6091,1,0.34113112,0.0124124128935485,53.306038,2638.4705,0.0131812642053592,0.0295494845139824
6092,1,0.5711933,0.0200241970173011,8.08617,2457.4553,0.0127554904955234,0.1090691514140549
6099,1,0.33617046,0.0096257056900801,15.202285,5272.196,0.006435063176744,0.0276632943445199
6101,1,0.5940561,0.0118815918209367,31.317549,3666.5996,0.0134512766495287,0.0281831906977102
6104,1,0.19214661,0.0173830434004015,21.077124,1557.8403,0.019866649686612,0.1870614606328474
6125,1,0.4594087,0.015284246286799,16.240795,3745.5396,0.0129274087542682,0.0346816872414565
6138,2,1.1313245,0.0223823337281254,6.0448627,1471.1228,0.0305592641719693,0.1059934584153407
6149,1,0.67306983,0.0241289318218423,26.210123,845.6084,0.0219307458599214,0.0901985835884404
6151,1,0.1001286,0.0175867384734165,17.392117,3813.7249,0.0125680915292066,0.0264904145716919
6152,1,0.43729398,0.0179362116060784,18.067114,3823.84,0.0143625592888854,0.0314419919747276
6153,2,1.1255659,0.0238136535647129,16.244642,972.3315,0.028746235690951,0.0943799217678801
6155,2,0.6304991,0.024498282529411,26.252705,876.55786,0.0271742839378837,0.1368461668194703
6157,1,0.0,0.0104945347478371,13.325186,6276.099,0.0137915889051734,0.0751703558905961
6162,2,0.3990363,0.0297982710621537,9.896333,840.0893,0.0207649066835755,0.1536873520625392
6166,2,1.3437713,0.0222436940220813,108.02428,695.1142,0.0270402046602658,0.1169864252389824
6170,1,0.25144777,0.0105980541406377,29.313831,4289.139,0.0121110417301737,0.0290227851529343
6174,2,1.5005456,0.0226767161576568,20.11736,750.0263,0.0933726136208395,0.0939571925145904
6178,1,0.20002067,0.0099147850604312,39.297695,2366.523,0.0117394212126559,0.0408364522803755
6183,1,0.51520133,0.0128336983522245,180.33183,1827.5332,0.0136772520210782,0.0264315531918809
6184,2,0.0,0.0263179126283263,17.632856,867.4066,0.028276283659706,0.0893499726370654
6185,2,0.26677352,0.0282655470634094,12.747471,953.5158,0.0206420192309725,0.0870880216137944
6186,2,0.93878603,0.0198286845576978,46.636375,1252.1571,0.0222088877729092,0.0427850691016149
6188,1,1.1923257,0.0133133697783768,60.965855,2001.729,0.0165008461170668,0.0414784791337428
6192,1,0.24181266,0.0198929319834203,18.401995,2200.7202,0.020317814256834,0.1089977887179578
6195,1,0.4211986,0.0107016638533289,13.202097,6350.475,0.0086413782528677,0.0214286587853807
6196,1,0.0,-0.0619014828367363,10.03302,10937.345,0.0053741061986674,0.0700715604161361
6201,1,0.61962485,0.0054146828045936,25.337118,4048.907,0.0111824298646758,0.0410161328759219
6202,2,0.68643683,0.0220538412252535,8.943467,1881.5112,0.0222105768325701,0.0935744081296522
6203,1,0.58657485,0.0197378222570326,63.944656,948.347,0.0214844153834209,0.0427692573098361
6204,2,0.7091088,0.0214157207275626,13.913935,1319.7822,0.0311240488683956,0.0628641864367047
6206,2,0.8628438,0.0260660031010033,27.518984,607.516,0.0279690879006744,0.0970376087518971
6215,2,0.9973623,0.0240847463473178,18.784754,1241.707,0.0302497070771347,0.0860644622363417
6222,1,0.3641835,0.0122763065157512,75.737045,1531.9622,0.0153191539235219,0.0291223477306907
6226,2,0.0,0.0280439326210532,4.8287945,1178.1133,0.0650427319409384,0.0696427819663222
6227,1,0.32241347,0.0203241490024376,45.367764,1106.2273,0.0241479875620299,0.0546677164395365
6228,2,2.2061787,0.0232359021442618,0.4749338,1000.0,0.0522237067904765,0.069285996738891
6231,2,0.17798412,0.0408509805126148,7.734793,711.4933,0.0278648677530443,0.0686004246019204
6232,1,0.5330571,0.014297086842758,78.69911,1873.7046,0.0167034131865176,0.0454120007824849
6234,1,0.91488016,0.0347505269718054,14.068282,704.8941,0.0997568589942174,0.0809218749483465
6240,1,0.47125363,0.0140046489293394,14.362011,3641.672,0.0191019740939888,0.0282889864401053
6241,1,0.0,0.0158161811073839,18.385714,4891.6963,0.0131142696931418,0.0312166569564592
