,CLASS1,HR_25,PL_Index,HR_35,HR_24
5408,1,0.0192533489564564,1.9589192,0.0143776631322443,0.0145215109014324
5411,1,0.0212642660423902,1.9597579,0.0157430385583655,0.0116836621808143
5425,1,0.0179822148404796,1.9781705,0.0146411906090448,0.0088821272760799
5427,1,0.0246880355661472,2.1226146,0.0187685074674246,0.0110918895142961
5430,1,0.0177624776986865,1.860491,0.0130850779319451,0.0099613969466327
5447,1,0.0232551191817541,2.0088372,0.0154774947910108,0.0164203679955456
5449,1,0.0243904238937578,2.0885513,0.0190600907072476,0.0126486606578414
5479,2,0.0402930262307793,2.4082842,0.0291679713744591,0.0237249653811002
5500,2,0.0404737617343299,2.4461102,0.029059730972652,0.023304275727975
5505,1,0.0235557121288477,2.0351148,0.0095043368651529,0.0164907617061223
5513,1,0.0182011221620843,1.8388097,0.0083804660671878,0.0139264420694392
5533,1,0.0358395413231841,2.3326998,0.025687279965089,0.0204535209337335
5540,1,0.0370495634673965,2.3869047,0.0245028490331291,0.0238484972240215
5580,1,0.0260451462173451,2.0506613,0.0183872072546532,0.0142857167531895
5582,2,0.0462580131852029,2.5508099,0.0319926081895257,0.0273857231320139
5583,1,0.017858034566538,1.8787156,0.0129594170103652,0.0104844852363938
5592,1,0.016664819407459,2.1014612,0.0185546063636302,0.0043449147112455
5618,1,0.0264168210009182,2.1251214,0.0186609886676362,0.0162754044029927
5624,2,0.0455967014195254,2.5047958,0.0318284872971312,0.0275030410723728
5666,1,0.0202732141860937,1.8503984,0.012422775503866,0.0128831617963442
5673,2,0.054860712754334,2.8670664,0.0377736770958072,0.0340832273705108
5686,1,0.0162863603353743,1.7786722,0.0087009189219427,0.0129535219517904
5688,1,0.0146113500435521,1.855534,0.0063080418155643,0.0081766199441465
5705,1,0.0247215541488467,2.0663114,0.0175689782384094,0.0141785379975731
5712,1,0.0276435264627966,2.1858516,0.0178805848880748,0.0191847888433277
5741,2,0.0373072700251537,2.4177873,0.0278535014367368,0.022471157700693
5743,2,0.0391679753961427,2.4917908,0.0262144853149038,0.025052672472492
5749,1,0.017668009565796,1.9762329,0.0137056861049145,0.0123188741495093
5754,2,0.0366175466453084,2.3210595,0.0255219608836089,0.0225876054742307
5756,1,0.0311423392463445,2.3047352,0.0220823303650953,0.0202536577532346
5759,1,0.0324711132663865,2.2021947,0.0216859510040596,0.0197021060723644
5775,2,0.0324395839580118,2.3029034,0.0207085739890714,0.0208253848632292
5792,1,0.0061265929271259,2.000223,0.017751072211534,-0.0010724130317053
5840,2,0.0327749273260932,2.322233,0.0236782743840542,0.0175211952206719
5873,2,0.0373561830370637,2.394217,0.025019949842643,0.0254724259097746
5874,1,0.0232224810548761,1.950309,0.0158861445490668,0.0141453355805033
5882,1,0.0171674860379996,1.85103,0.0133053140659785,0.0106802458528389
5928,2,0.0423463770319562,2.470447,0.0295517615009621,0.0261469682743273
5930,1,0.0194818388244433,1.8694422,0.010521403427602,0.0136140357394765
5948,2,0.040915988918374,2.4202585,0.029218290311839,0.0239607067858018
5957,1,0.0217578539095029,2.008843,0.0143746933933225,0.0142257318069665
5974,1,0.0238935064504665,1.9452456,0.0155330723901824,0.0152424228433716
5979,1,0.0232505689160183,1.9600378,0.0169768230226769,0.0124689127766771
5992,1,0.0251211610586794,2.1021693,0.0167396894725892,0.0168261578482224
5995,1,0.0191559964661737,1.8343198,0.0129582859760414,0.0102868719557951
6005,2,0.0372410297478404,2.2918608,0.027371664100245,0.0201931320450758
6010,2,0.035765253745822,2.3679469,0.0232698773222625,0.0223744069786312
6013,1,0.0309981818193135,2.3406575,0.0208518243630175,0.0186538149793255
6029,1,0.0191986514345805,1.8997993,0.013029868706366,0.0123163535306102
6034,1,0.0298718997829414,2.178055,0.020385348512326,0.0183613822928256
6047,1,0.016486512069124,1.8430037,0.0111515122851761,0.0099106672231334
6055,2,0.0434652325116054,2.5772872,0.030698413718025,0.025683823234651
6056,1,0.0203718867173595,1.8753916,0.0123695671624956,0.0125524385687464
6072,1,0.0216649876783772,1.8172626,0.0127477795376501,0.0129748805794851
6077,2,0.0598244812494467,2.6669242,0.0448968886904606,0.0287928996372453
6085,1,0.0393209643687053,2.4135468,0.0266014903435135,0.0247635176505292
6091,1,0.0198945915183981,1.8574362,0.0131812642053592,0.0124124128935485
6092,1,0.0249271517060813,2.191525,0.0127554904955234,0.0200241970173011
6099,1,0.014178563360142,1.6915332,0.006435063176744,0.0096257056900801
6101,1,0.020138642222936,1.8362507,0.0134512766495287,0.0118815918209367
6104,1,0.0307258050818685,2.2319746,0.019866649686612,0.0173830434004015
6125,1,0.0238744486656473,2.026916,0.0129274087542682,0.015284246286799
6149,1,0.0347667179068042,2.4259932,0.0219307458599214,0.0241289318218423
6153,2,0.0392615310433113,2.4438539,0.028746235690951,0.0238136535647129
6155,2,0.0393187981289005,2.5063188,0.0271742839378837,0.024498282529411
6162,2,0.0373014023970129,2.5616488,0.0207649066835755,0.0297982710621537
6166,2,0.0376994825378321,2.264824,0.0270402046602658,0.0222436940220813
6170,1,0.0180218387838388,1.8330315,0.0121110417301737,0.0105980541406377
6178,1,0.0174107181822825,1.8210855,0.0117394212126559,0.0099147850604312
6183,1,0.0205037041740956,1.8149698,0.0136772520210782,0.0128336983522245
6184,2,0.0421198258000738,2.5020084,0.028276283659706,0.0263179126283263
6186,2,0.0334869424876687,2.237818,0.0222088877729092,0.0198286845576978
6188,1,0.022863497956107,2.0027843,0.0165008461170668,0.0133133697783768
6192,1,0.0307404272224177,2.211985,0.020317814256834,0.0198929319834203
6195,1,0.0162374241675962,1.7665766,0.0086413782528677,0.0107016638533289
6203,1,0.0321165293484749,2.229691,0.0214844153834209,0.0197378222570326
6204,2,0.0424463742885784,2.4205434,0.0311240488683956,0.0214157207275626
6206,2,0.0411522080773837,2.476534,0.0279690879006744,0.0260660031010033
6215,2,0.0440078198029768,2.4848082,0.0302497070771347,0.0240847463473178
6222,1,0.0214335731221986,1.8407868,0.0153191539235219,0.0122763065157512
6227,1,0.0341481148475074,2.2877939,0.0241479875620299,0.0203241490024376
6231,2,0.0446322561260842,2.8058057,0.0278648677530443,0.0408509805126148
6232,1,0.0239075939168161,2.0254116,0.0167034131865176,0.014297086842758
6240,1,0.0266032508778788,1.996364,0.0191019740939888,0.0140046489293394
6241,1,0.0216620070897022,1.8957744,0.0131142696931418,0.0158161811073839
6245,1,0.0330336687193776,2.258147,0.0229182117853321,0.0209677897914904
6249,2,0.0391798206927665,2.482489,0.0296904759429219,0.022241636929567
6253,1,0.0219419753806028,1.9764923,0.0157998182663762,0.0140184214084768
6271,1,0.0248081220683836,2.07634,0.0190931906510313,0.0120839138971043
6274,1,0.0321400683134882,2.1839645,0.0224719129651762,0.0191616732577119
6277,1,0.032491439016836,2.2769759,0.0222249146616267,0.0201065894336013
6283,2,0.0264209246521186,2.0863962,0.0178335312979936,0.0167909786426069
6285,1,0.0341315423261172,2.1743,0.0311855152294252,0.0093775468963563
6288,1,0.0231426823847737,2.021238,0.0139351183051585,0.0160936392395231
6289,2,0.04183631183467,2.4808981,0.0286236073992601,0.0258972355189579
6293,2,0.0314304543470008,2.1608403,0.0219589459464247,0.0167775726871877
6295,1,0.0597765703801709,2.6561403,0.0449690436239256,0.0290918123023759
6296,2,0.0378171787158185,2.2871056,0.0264698927851394,0.0228599298502904
6298,2,0.0449267134060189,2.589048,0.0306982658237359,0.0274836746504558
6312,1,0.040399733255488,2.4725385,0.0307021743474327,0.0239436823476253
6316,2,0.0353305595557719,2.2620678,0.0228935937311737,0.0197130074850058
6319,2,0.0165421045436527,1.8794802,0.0096587047975215,0.0128039693307515
6324,1,0.0206819041066942,1.9077779,0.0143556682096071,0.0104508926661455
6330,1,0.0310208996720822,2.403568,0.0200900883046777,0.0227388044349498
6341,2,0.0373370572121141,2.4874952,0.0251709600860649,0.0242300160688727
6342,1,0.0212752526257073,1.9699249,0.0130919680275075,0.0125808422698284
6347,2,0.0410934240697208,2.4200997,0.0293253590270121,0.0245365941372618
6352,1,0.025068824857548,2.0415506,0.0187117927198165,0.0128119428556946
6361,2,0.0551881906993708,2.6067865,0.0431840054950076,0.0272937761418539
6362,1,0.0266758646461826,2.0824003,0.017967602339878,0.0169439764632435
6373,1,0.0172741833538119,1.7695533,0.0109268077923329,0.0122338734692394
6374,2,0.0495350647832886,2.4092429,0.0388431373693388,0.0240459412650933
6380,1,0.0234372051542523,1.9251289,0.0111416355299031,0.0148310568106942
6382,1,0.0249281777673834,1.9467443,0.01589360752947,0.0138470435461017
6407,1,0.0219681402853268,1.925356,0.0133647930058997,0.0144634269245455
6408,1,0.0318276975438914,2.165801,0.0266729565433494,0.014868013000956
6421,1,0.044293573381623,2.5045836,0.0320966745073544,0.0252451523587774
6427,2,0.0336482179679001,2.2927113,0.0218917265752744,0.0196839319342664
6440,1,0.0165500494250492,1.8236498,0.0123929865855686,0.0091220490136779
6453,2,0.0443393893811823,2.4580948,0.0305519173550157,0.0274942565989622
6482,1,0.0265692698204818,2.0111463,0.0190369463079396,0.0155761949284773
6495,1,0.0231973092914485,2.068986,0.0163639323761237,0.0152945067952352
6499,2,0.0508723846677785,2.7705722,0.0343809300663325,0.0292035009314746
6500,1,0.0257952376948488,2.0505629,0.0191293748397573,0.0161707952916922
6506,1,0.0237918584943442,2.0577338,0.0137162786714653,0.0168549961114644
6518,1,0.0207888752907552,1.8807862,0.0097630613738058,0.0135818417664357
6534,2,0.0383200184906638,2.3827722,0.0259532183457797,0.0233632342819008
6537,1,0.0389601680638245,2.176171,0.029239141187832,0.0167882712868389
6539,1,0.0223405621633008,1.9325618,0.0155659566297744,0.013226508134108
6546,1,0.0260445727066892,2.1057646,0.0159987930760731,0.0232587596094109
6565,2,0.0314121295308974,2.2120557,0.0206639839735327,0.0194488267354232
6571,2,0.0335439323743118,2.3555973,0.0195567183617427,0.0232734084186797
6579,2,0.0444629685398164,2.5144746,0.0297617615648319,0.0244552024456464
6584,1,0.0213943335697847,1.983648,0.0151388608643294,0.0129733281450546
6598,1,0.0151104113876455,1.7812898,0.0122440738648585,0.0091823333202116
6603,1,0.0179005309611146,1.8285372,0.0109391675953574,0.0125947872031088
6607,1,0.0211744574469477,1.920442,0.0125667078998928,0.0122440834405289
6611,1,0.0266532966013804,2.1046567,0.0147512796360128,0.0174597375954374
6612,1,0.0352172990003428,2.2737103,0.0240936513609565,0.0204987072478675
6615,1,0.0230529546008065,2.0040212,0.0160350521912928,0.014807168297446
6616,2,0.03719859525667,2.3865764,0.0260609857308387,0.0229774318161682
6623,1,0.0250297288612435,1.8822082,0.0146974957456638,0.0129781896509425
6628,1,0.0264351632856374,2.0116365,0.0177740504581828,0.0162423655038928
6635,2,0.0390714212524508,2.5261652,0.0263069422571463,0.0275242534473003
6640,2,0.0323667995219027,2.3348892,0.0198803009104512,0.0219084948676305
6643,1,0.0316983923033796,2.1453204,0.0210196376286342,0.018203568069483
6645,2,0.0402396105866311,2.4975708,0.0263372336242931,0.0260265641423608
6648,1,0.0244082957137885,2.141145,0.0162678574592682,0.0181483216360373
6654,2,0.0374586952372855,2.3270025,0.0263684695811219,0.0232880626952423
6658,1,0.0152692590152876,1.7618624,0.0100410669782248,0.0093664715269543
6663,2,0.0426819490310631,2.5398853,0.0289572636363744,0.0279787020190275
6665,2,0.0401311452628507,2.4164867,0.0278551386762107,0.0244045087938843
6669,1,0.0179991471794859,1.9792423,0.0158445940548512,0.0082884663804105
6673,1,0.0309305188251725,2.137528,0.0230586816307877,0.015655337828323
6675,1,0.0115900944449822,1.7791034,0.0095257628636438,0.0019176748722631
6678,1,0.0149198829100625,2.0389597,0.0177195535250318,0.0065686412801168
6680,1,0.0150607328225322,1.9966658,0.0130123320600747,0.0069320029285701
6681,2,0.0518069103448798,2.6181073,0.0393740558352008,0.028701279478149
6682,2,0.0600790760126,2.825877,0.0409643409313838,0.0381080322138879
6690,2,0.0425312978740474,2.555139,0.027880250426469,0.0279803042764477
6693,1,0.013402195049773,1.7449222,0.0103161358978871,0.0076388983068081
6698,1,0.0228755098482384,2.1278987,0.0139887403492763,0.0147621458485611
6701,2,0.0423161674857912,2.3303459,0.0318043686347897,0.0220609504087803
6703,2,0.0288497452321907,2.1716816,0.0191043567689624,0.0203305595931553
6705,1,0.0218777574902958,1.8572594,0.014622085563259,0.0136931457357648
6706,1,0.0202695905105437,1.924071,0.0139160382313826,0.0124074405279797
6710,1,0.0244255910871492,2.0743673,0.0129784832533491,0.0154530281754837
6711,1,0.0378320322047861,2.3803895,0.0248230457573479,0.0193522129343863
6717,2,0.0453012110389712,2.500358,0.032576549537668,0.0251212950706044
6719,2,0.0512723979885396,2.6801965,0.035965098181183,0.0314181081366052
6721,1,0.0312209803035344,2.1342802,0.0209054071041729,0.0194849701765539
6723,2,0.0378369150264907,2.5831287,0.0221663957832276,0.0506147464793572
6725,2,0.0355532393235129,2.3370929,0.0234682464140258,0.0230879196132127
6727,1,0.0364210824055781,2.368836,0.0256773394116721,0.0229114825571384
6733,1,0.040742312887452,2.250528,0.0313855687342432,0.0183185056765853
6739,2,0.0398833158074802,2.4250252,0.0268752846490929,0.0242032198951319
6756,2,0.0476402864192922,2.6790664,0.0306315773810029,0.0289108783491097
6760,2,0.0324297579450727,2.248541,0.0215237478983419,0.0209903478670382
6763,1,0.0285688497687222,2.2038476,0.019494829795333,0.0208096107872868
6764,2,0.0377838642862405,2.4255228,0.0264309207436991,0.0238041671422501
6765,2,0.0329609553919707,2.2406604,0.0226498606719498,0.0195490467616034
6774,1,0.0298348900772241,2.2395775,0.018710189617323,0.0205267131527947
6782,2,0.0353864151496153,2.2952187,0.0249115021629211,0.0205251611372952
6787,1,0.0264968242489659,2.143585,0.0171570586695395,0.0162880937105509
6790,1,0.0155120655422179,1.7859567,0.0119766682441743,0.0088365878757201
6804,1,0.0247198802663563,2.2344398,0.0189442738204846,0.0162306866098623
6810,2,0.0414357406440099,2.4272556,0.0287454978534513,0.0236456955940327
6818,1,0.024139731865265,2.0380015,0.0177162816762352,0.0133594913987067
6824,1,0.0212436860631986,1.8654393,0.0121794636307669,0.0150663477272571
6829,2,0.0505494977904842,2.5859838,0.035666760529001,0.0298718207725778
6831,2,0.0315230715291916,2.3888113,0.0202099757875237,0.0216700512630809
6832,2,0.0375067821785126,2.441911,0.0235216887448961,0.026015634283498
6836,2,0.0397638229549425,2.3030477,0.0275786130300171,0.0235848332847922
6841,1,0.0271990038152355,2.0817912,0.0174618530766523,0.0180446023668812
6847,2,0.0367861138785781,2.4517908,0.0231289841064371,0.0253753978101576
6848,1,0.0327117242646273,2.2197626,0.023256339847137,0.0189602482684317
6849,1,0.0291683996462818,2.2639325,0.0181584960512291,0.022520846293739
6850,2,0.0352404845742134,2.2319756,0.024780734472761,0.021512027220555
6852,1,0.0332748458286898,2.1719177,0.0230489561735346,0.0200213864542417
6861,2,0.0448747438516228,2.4241984,0.0359507227117253,0.0203783635604631
6871,1,0.0308178165471418,2.2820876,0.0200131543165745,0.0192997518990518
6877,1,0.0311121313297428,2.1216867,0.0229827339295605,0.0175888994993402
6880,1,0.0193313851633233,1.9892974,0.0134939199434317,0.0149528051061133
6882,1,0.0201821534755419,1.8775946,0.013877019353525,0.0129691995757883
6883,2,0.0311149507097606,2.1513267,0.0215916162905679,0.0183455633931514
6894,1,0.0250407218922807,2.038306,0.0142680682241161,0.0156539475539256
6898,1,0.0174994688420441,1.7356893,0.0085295227841805,0.0137213095202907
6901,2,0.0327216042623283,2.2471476,0.0229675840541916,0.0199390002677901
6907,1,0.0205625523907016,1.7696037,0.0135141711747417,0.0112977180825898
6908,1,0.0297899534320007,2.1448152,0.0203075690844904,0.0193947745263554
6912,1,0.0325204449228186,2.1904783,0.0228052352261116,0.0192689773981873
6914,1,0.0198176041685302,1.8987992,0.0120700135964553,0.0120263194531864
6917,1,0.0252920304270262,2.0681581,0.0166660023631136,0.0157130099939699
6922,1,0.0210583956732223,2.0180743,0.0165342952662767,0.0131040654040004
6923,2,0.0451509141957175,2.3968475,0.0320133704072255,0.0266252933357755
6928,1,0.0259607069814071,2.0832589,0.0173200359414703,0.0177727336712947
6931,1,0.0301621351160067,2.1491718,0.0211950269867621,0.0173553078834505
6935,1,0.0287005424349601,2.1448438,0.0187425147313451,0.0166458883862071
6940,2,0.0447537469020523,2.4455106,0.0328533676483752,0.0258398525171788
6941,1,0.0238234553749092,2.1065428,0.0166472952077463,0.0177565570056998
6945,2,0.0306549141720591,2.1272404,0.0229339082914051,0.014447274500038
6947,1,0.01716014379776,1.7995179,0.0074917063956388,0.0119627504124382
6948,1,0.0205601285795457,1.9147677,0.0149107806663869,0.0118354823249697
6953,2,0.0387286214921708,2.3433788,0.0267399083118624,0.0228778267712089
6965,1,0.0184205679589682,1.7997249,0.0083418874144575,0.0125155331408802
6982,1,0.0291988802161468,2.1592152,0.0213158701794205,0.0197325151264626
6983,2,0.0412560014163023,2.3471231,0.0293886255400565,0.0234926249689903
6986,2,0.0449284073064529,2.7324927,0.028330060452779,0.029154355964815
6994,1,0.019287664062874,1.8244174,0.0134970802151945,0.0118040101662129
7002,1,0.0213478970592199,1.9884073,0.016071221191792,0.0105494285376858
7011,1,0.0237452492952954,2.00309,0.0172605408347772,0.0145642793399018
7018,1,0.0185418544817528,1.853509,0.016681625674538,0.0107716563220759
7022,1,0.0168697482480595,1.8090864,0.0148636472413768,0.0043966411383087
7024,2,0.0369757865707606,2.2729967,0.0267414837423661,0.0205512060560892
7025,2,0.0331737648479186,2.2793775,0.0210497246573015,0.0217723036582151
7032,1,0.0198534928171381,1.9314321,0.017214474819684,0.0082152104432285
7036,2,0.0377808193101604,2.270182,0.0263975774719913,0.0224909255899393
7037,2,0.0421175920159496,2.4232132,0.0323317112611273,0.0253078306454029
7038,1,0.0206744402398978,1.9067622,0.0121425826664189,0.0136613833511606
7043,1,0.0163802235991313,1.762362,0.0109610694904909,0.0093828217143535
7044,1,0.0284726040810345,2.1733146,0.017500373318747,0.0172880759446886
7046,1,0.0282396932774819,2.1254606,0.0195029469468765,0.0172351886833928
7047,1,0.0255357177536749,2.0699673,0.0166912822580604,0.0167548902358821
7048,2,0.0441918255367818,2.3125663,0.0334007925177227,0.0231417808189258
7057,1,0.036361722190002,2.378719,0.0257853699186807,0.0206471868449994
7059,2,0.0491969481599124,2.7170525,0.0327529649398719,0.0316761685054777
7063,2,0.0377494930666998,2.3813598,0.0258111550252771,0.0226077174958852
7066,1,0.0208790332860213,1.8826205,0.0119510512350196,0.0139378901508424
7067,2,0.0392036930084941,2.2914443,0.0274645264463865,0.0234759530111809
7070,3,0.0296359050857542,2.3074393,0.0232674281544643,0.0192676685396096
7078,2,0.0443304152063332,2.3723354,0.0314869143777959,0.0240678320934246
7090,1,0.0224989373359715,1.9911814,0.014250492627467,0.015716825960551
7092,2,0.0424373938330679,2.5347924,0.0302534873159665,0.0266445468107022
7096,1,0.0282318492873981,2.232809,0.0187213429163056,0.0205826942775467
7098,2,0.0367087279119514,2.3608704,0.0251273942122432,0.023398739945228
7103,2,0.042448240168128,2.4551406,0.0310131460873501,0.0249133192055395
7106,1,0.0234852621761877,2.0297945,0.0154062288429971,0.0167802260005165
7107,1,0.0237870523438463,1.9883764,0.0157865469365485,0.0152321903407327
7113,1,0.0184731475034479,1.9109637,0.0131176059187558,0.0099900036162341
7118,1,0.013242803962722,1.693093,0.0119732644349582,0.0069960681488364
7121,1,0.0297666485176181,2.1511123,0.0202396386007559,0.0173790677122339
7123,2,0.0332664119740003,2.1681778,0.0235353878099469,0.0192882971673217
7126,1,0.0247375797794741,1.9021542,0.014418710012598,0.0155298539084184
7127,1,0.0368870238368615,2.387874,0.0260902713904495,0.0236373014161346
7129,1,0.0205128940594763,1.8325304,0.0146421479799274,0.0124400156879365
7133,2,0.0348486601236683,2.2676253,0.0239006717253637,0.0215127186598314
7143,1,0.0252211044144702,2.0724583,0.0154289074422544,0.0171929087557331
7146,1,0.0224453800696431,1.9969406,0.0170939410213385,0.0121788497740065
7150,1,0.0259690372132905,2.0805233,0.0187704038652488,0.0137764752874346
7158,1,0.0312325459535113,2.1326883,0.0255055092554931,0.013028092428839
7160,1,0.0309500877884012,2.119407,0.0233156732221874,0.0126625231598192
7162,2,0.032692561045055,2.3343658,0.0219481083568633,0.023087357727456
7163,2,0.0387059323330484,2.5088623,0.0256473262049843,0.025713606040388
7168,1,0.0226501822979479,1.9186448,0.0145710253190669,0.0133139447051311
7170,1,0.0343842100568092,2.2818823,0.0273046137425181,0.0191800952986054
7171,1,0.0100828976022605,1.6777258,0.0068003287776875,0.0047120040551116
7179,2,0.0530843294208315,2.558956,0.0386270037421519,0.0298006123845756
7180,1,0.0245367561177724,2.0461242,0.014478947616403,0.0170031589111734
7182,1,0.0198188487331609,1.9098594,0.0135651557909488,0.0117570174703584
7190,1,0.0221225131809594,1.9284763,0.0130067734513144,0.0153786226121361
