,CLASS1,HR_25,PL_Index,HR_35,HR_24,LP_Index,PLEC_IndexS,HR_34,HR_15,HR_16,HR_26
4963,1,0.0282424922521805,2.1317525,0.0180727360435296,0.0164631916115572,2.0764508,2.03254,0.0062892954475414,0.0317224293861048,0.0428778270177709,0.0394006536690274
4973,2,0.0414293312617981,2.4371493,0.0284951677472941,0.0258446663292594,2.3346117,2.324019,0.0128995326664459,0.0510838447954619,0.0732009784750094,0.063571011266933
4983,2,0.0408885400251481,2.4729185,0.029092580720253,0.0247864144029882,2.4691427,2.42403,0.0129802061324821,0.0482500353299438,0.0538534351350455,0.0464958571614011
4985,1,0.0191287114077503,1.7845904,0.0122282819658845,0.0116196588011184,1.7296035,1.7310053,0.0047179932735573,0.026118989088878,0.0310030028173911,0.0240144378905939
5013,1,0.0169308825546127,2.057034,0.0168787473270487,0.0091481716872804,1.8226585,1.784622,0.0090960258961817,0.0288261840583071,0.131214575301328,0.1195000766378392
5020,1,0.0229561402484213,2.24462,0.0210546266888516,0.0114813870675612,2.125208,2.0615146,0.0095791632329269,-0.0085958649617832,0.0042363619594046,0.0357773610445446
5033,2,0.0389787639714383,2.3859344,0.0272333040776768,0.0227022727672198,2.285435,2.2585752,0.0109472537496809,0.0477896499599283,0.0658510314098206,0.057056868551051
5048,2,0.0369224673187595,2.3242218,0.0257100825082283,0.0231122583765511,2.2572575,2.2351785,0.0118923045056125,0.046391133436729,0.0617364339307149,0.0522821359142221
5063,1,0.0172340363786287,1.9083678,0.0130355242252036,0.0098598353742594,1.7421986,1.7112293,0.0056606141764609,0.0158078136909539,0.0276733592995744,0.0290988218463326
5070,2,0.0396160845435824,2.6431322,0.0232481490803251,0.0274097434478813,2.632615,2.6372662,0.0110316730311448,0.0512021963380606,0.0639275179601996,0.0523567147146656
5100,2,0.0343901393057889,2.3532767,0.0234653327067119,0.0235979539215346,2.2911363,2.2970917,0.0126675925268821,0.0435962780020286,0.0532147196740804,0.0440163537363726
5103,2,0.0252786175852691,2.0767207,0.0161102478969155,0.015425660835683,2.0063486,1.943524,0.0062544407697441,0.0380579242013651,0.048841751781542,0.0360726759097902
5107,2,0.0391380602629358,2.4700568,0.0256636594295197,0.0248792397652078,2.4165263,2.4127574,0.0113951151453833,0.0498756132241308,0.0636330709624922,0.0529107396133624
5111,1,0.0246974107370419,2.0509388,0.0176884577251984,0.0128987276043452,1.8604132,1.8415531,0.0058872438075132,0.031700108684954,0.0405046513250838,0.0335059777385363
5116,1,0.0274899423401011,2.1675506,0.0167107089019012,0.0189744777381058,2.1080637,2.0275414,0.0081919665740687,0.0300533125364525,0.0478685597086081,0.0453086341830595
5135,1,0.028817696438431,2.1705544,0.0184753198256315,0.0182911744998226,2.1500192,2.1243203,0.0079447922557773,0.0393419051058837,0.0489456343922553,0.0384292983739103
5153,1,0.0217260325694714,1.9215798,0.0138292529393872,0.0136547434011888,1.8870759,1.853141,0.0057562113028523,0.0255061226766482,0.0336026214154839,0.0298242258233872
5160,1,0.0193106059922169,1.9598087,0.0130098021207058,0.0100669191349681,1.7813978,1.7555702,0.003764770790827,0.0316255468652394,0.0392257819134278,0.0269163258373459
5172,1,0.0258150472646373,2.0560393,0.0184301915869469,0.0169810164954252,2.047984,2.0365674,0.0095938492701917,0.0325219686470826,0.036621103687197,0.0299159007001579
5177,1,0.0234482364887864,1.9633778,0.0164942615475793,0.0147200070100871,1.9485266,1.9047728,0.0077641365639612,0.0377649852308003,0.0389382071675384,0.0246225078276581
5194,2,0.0571811277215369,2.94953,0.0365785068292112,0.0454004955227121,2.8454227,2.7499993,0.0247779169397218,0.0701576378355249,0.1150942954933377,0.1022187988962755
5206,2,0.0313420978696364,2.2521217,0.0239686818476734,0.0167334802028899,2.0621846,2.050001,0.0093556760927541,0.0410978702371029,0.0543356959765971,0.044591008640784
5215,1,0.0257390517856746,2.0241244,0.0170023639478179,0.0162142546051192,1.9379336,1.93804,0.0074748010382396,0.0320169911886335,0.0415411443328185,0.0352672321201513
5219,1,0.0258842687243615,2.058634,0.0167341486582325,0.016069466402605,1.9884857,1.9632393,0.0069163986444767,0.0345772566798041,0.0447976780510841,0.0361109779802407
5240,1,0.0331770915959326,2.231412,0.0224785614861494,0.0207210429641786,2.1441367,2.1417205,0.0100167504392426,0.0405908568848963,0.0531869760099003,0.0457812898667659
5262,1,0.0220505072080878,1.9199656,0.0166840160543332,0.0123416647379283,1.7593787,1.765971,0.0069736606192306,0.0280438747066652,0.0356096165785819,0.0296188658129154
5267,1,0.0373863612925376,2.43373,0.0253722938435743,0.024181000988061,2.4227176,2.4214091,0.0121590621510858,0.0483116986688575,0.0541596349202661,0.0432401605385138
5280,1,0.0183505377882332,1.8380291,0.0096570867532842,0.0113830515309954,1.6722237,1.6379007,0.0026883257112391,0.0245979045119356,0.033247707126104,0.0270031305325547
5322,1,0.0211337289218704,2.0155687,0.0176731238895039,0.0095595065067573,1.836264,1.8079641,0.0060978102600569,-0.0158711992109205,-0.010681602406282,0.0263213183731192
5328,1,0.0338044073389465,2.242063,0.0226432092892996,0.0211237174461114,2.1796448,2.1767764,0.0099563187812058,0.0425864120014462,0.0562356441561663,0.0474644532885311
5339,2,0.0379191450217381,2.3756824,0.0253532727063274,0.0230637027568784,2.3103373,2.3146496,0.0104887810451277,0.046939083641758,0.0554637166433107,0.0464509747970024
5348,2,0.0381802958276139,2.3889592,0.0258582695952558,0.0235202203956588,2.3272378,2.2928288,0.0111892629362976,0.0471439508382671,0.0697593890403127,0.0608176684340741
5355,2,0.0362953597918862,2.488068,0.0253266695427095,0.0260358054894296,2.4623935,2.396898,0.0150613282497208,0.0444811432626716,0.1050301091982193,0.0969145461254883
5381,1,0.0347272529728042,2.316174,0.0231088572117219,0.0220718707798115,2.265073,2.2554767,0.0104468248173888,0.0436248957617805,0.0594154557738236,0.050531067005235
5388,2,0.0431016432077779,2.4485323,0.0302459489992081,0.02355205605583,2.4372668,2.3674002,0.0106828193885792,0.0533082646116749,0.1035006694456028,0.0933694044051327
5389,1,0.0148038821240622,1.7872989,0.0121066345731562,0.0103924943775658,1.7414135,1.6385753,0.0076949790629204,0.03704370017203,0.0383591277566654,0.016120867168413
5394,1,0.0329230421538762,2.253177,0.0228612871465883,0.0190817418899718,2.2502909,2.2446046,0.0090141400472037,0.0406190923861607,0.0494136757437307,0.0417232079415944
5403,1,0.0313749934696179,2.233476,0.0194483627789657,0.0195375821734717,2.2111597,2.033145,0.0076054427852478,0.038937389601092,0.1030118168286755,0.0955146692005573
5408,1,0.0192533489564564,1.9589192,0.0143776631322443,0.0145215109014324,1.8964343,1.8435102,0.0096451581138054,0.0232505699712486,0.0323495033221221,0.0283541602096383
5411,1,0.0212642660423902,1.9597579,0.0157430385583655,0.0116836621808143,1.8030049,1.7905351,0.0061609833355225,0.0323282068020044,0.0413159997850407,0.0302582891633889
5425,1,0.0179822148404796,1.9781705,0.0146411906090448,0.0088821272760799,1.7727273,1.7460169,0.0055403876412081,0.0300397965625495,0.0373238083022987,0.0252710887883126
5427,1,0.0246880355661472,2.1226146,0.0187685074674246,0.0110918895142961,1.938439,1.9512246,0.0051699568961231,0.0285994640324084,0.0959363831000392,0.0920567595114507
5430,1,0.0177624776986865,1.860491,0.0130850779319451,0.0099613969466327,1.70096,1.7061502,0.0052831560075931,-0.0427001874239478,-0.0344054405693386,0.026065582420956
5447,1,0.0232551191817541,2.0088372,0.0154774947910108,0.0164203679955456,1.9806153,1.9449692,0.0086410471468794,0.0329376074568616,0.0417056892344219,0.0320287223861282
5449,1,0.0243904238937578,2.0885513,0.0190600907072476,0.0126486606578414,1.8887035,1.8795638,0.0073163418425697,0.0266451708497562,0.0376088635581503,0.0353556503732481
5479,2,0.0402930262307793,2.4082842,0.0291679713744591,0.0237249653811002,2.300185,2.291032,0.0125901472162661,0.0494297083794096,0.0574244644527869,0.0482949381380518
5500,2,0.0404737617343299,2.4461102,0.029059730972652,0.023304275727975,2.2962275,2.2670777,0.0118799682119967,0.0479341494817048,0.1458870598570494,0.1385632720769449
5505,1,0.0235557121288477,2.0351148,0.0095043368651529,0.0164907617061223,1.9889767,1.850342,0.0024368046737416,0.0331169120770072,0.0456432065599879,0.0360903044118728
5513,1,0.0182011221620843,1.8388097,0.0083804660671878,0.0139264420694392,1.7940174,1.7305194,0.0041048492559075,0.0266443925952402,0.0351252193637299,0.0266857703985843
5533,1,0.0358395413231841,2.3326998,0.025687279965089,0.0204535209337335,2.1801906,2.1873357,0.0102940441077231,0.0383560404239526,0.0530171414748019,0.0505039256614949
5540,1,0.0370495634673965,2.3869047,0.0245028490331291,0.0238484972240215,2.3289852,2.3370447,0.011293764677685,0.0470093755574808,0.0578655421776008,0.0479160166636932
5580,1,0.0260451462173451,2.0506613,0.0183872072546532,0.0142857167531895,2.0465682,2.0324113,0.0066248337639373,0.0318563030143639,0.0382027764270753,0.0323939916106884
5582,2,0.0462580131852029,2.5508099,0.0319926081895257,0.0273857231320139,2.518695,2.4682138,0.0131043022919,0.0575294264425536,0.1180035860354297,0.106844586962505
5583,1,0.017858034566538,1.8787156,0.0129594170103652,0.0104844852363938,1.6970291,1.692778,0.005585020642292,0.0202805455090191,0.0292121301614463,0.0267906381107191
5592,1,0.016664819407459,2.1014612,0.0185546063636302,0.0043449147112455,1.9167384,1.827784,0.0062352349744809,0.0284079352117088,0.0435244678585278,0.0317920470967966
5618,1,0.0264168210009182,2.1251214,0.0186609886676362,0.0162754044029927,2.024431,2.0173466,0.0085168224407335,0.034815601393655,0.0478872311501195,0.0394966190811091
5624,2,0.0455967014195254,2.5047958,0.0318284872971312,0.0275030410723728,2.4187708,2.3831446,0.0137200193374225,0.0557519683687693,0.0868242973007331,0.0767109590624209
5666,1,0.0202732141860937,1.8503984,0.012422775503866,0.0128831617963442,1.771406,1.7583474,0.0050312544678739,0.0266204564487839,0.0342186617197747,0.0278740494627717
5673,2,0.054860712754334,2.8670664,0.0377736770958072,0.0340832273705108,2.8169434,2.7401943,0.0169706127652257,0.0691586902282797,0.1502614533071447,0.1362027585657424
5686,1,0.0162863603353743,1.7786722,0.0087009189219427,0.0129535219517904,1.7099142,1.6525924,0.0053675329599505,0.0291555082356292,0.0377036599565765,0.0248404570671473
5688,1,0.0146113500435521,1.855534,0.0063080418155643,0.0081766199441465,1.5231563,1.4907892,-0.0001274623166563,-0.0117166630471013,0.0019410496834634,0.0282631121777664
5705,1,0.0247215541488467,2.0663114,0.0175689782384094,0.0141785379975731,1.9558474,1.9362388,0.007023566732419,0.0323916950504488,0.04333760030941,0.035673179907788
5712,1,0.0276435264627966,2.1858516,0.0178805848880748,0.0191847888433277,2.0903192,2.0829973,0.0094187842422336,0.0194384049087468,0.0347123966194243,0.0429097014460634
5741,2,0.0373072700251537,2.4177873,0.0278535014367368,0.022471157700693,2.2790866,2.2661853,0.0130103218726881,0.038025754170893,0.1279158787617297,0.127208081635017
5743,2,0.0391679753961427,2.4917908,0.0262144853149038,0.025052672472492,2.5296092,2.4665296,0.0120897958953572,0.0514091450265844,0.080589290600551,0.0683910268811501
5749,1,0.017668009565796,1.9762329,0.0137056861049145,0.0123188741495093,1.9409666,1.8723502,0.00835599893741,0.0263019648291089,0.0324214361123044,0.0237901293090592
5754,2,0.0366175466453084,2.3210595,0.0255219608836089,0.0225876054742307,2.2880867,2.251145,0.0114845215897644,0.0441025021665857,0.0583219419851791,0.0508471118234445
5756,1,0.0311423392463445,2.3047352,0.0220823303650953,0.0202536577532346,2.2320104,2.1893969,0.0111894687193702,0.0414990942897174,0.0712350830500824,0.0609099211512985
5759,1,0.0324711132663865,2.2021947,0.0216859510040596,0.0197021060723644,2.1508367,2.1515021,0.0089112387904977,0.0376503680901679,0.0450148844265216,0.039838589437038
5775,2,0.0324395839580118,2.3029034,0.0207085739890714,0.0208253848632292,2.2271006,2.21483,0.0090887108579666,0.041122768526174,0.0601443952963355,0.0514765311047216
5792,1,0.0061265929271259,2.000223,0.017751072211534,-0.0010724130317053,1.8533784,1.7618613,0.0105534621704327,-0.0367976875285715,-0.027510643057581,0.0154221700818597
5840,2,0.0327749273260932,2.322233,0.0236782743840542,0.0175211952206719,2.2609153,2.1992354,0.0084188201737856,0.04500963754356,0.0544342910118914,0.0422096582842812
5873,2,0.0373561830370637,2.394217,0.025019949842643,0.0254724259097746,2.273766,2.269748,0.0131287812366434,0.0457763886223439,0.0701074503659976,0.0617093118905468
5874,1,0.0232224810548761,1.950309,0.0158861445490668,0.0141453355805033,1.8266928,1.8179835,0.006806998242752,0.0279376691078903,0.0391502354604234,0.0344383477634045
5882,1,0.0171674860379996,1.85103,0.0133053140659785,0.0106802458528389,1.8222536,1.8119552,0.0068174727644168,0.032638882091901,0.0424272048936629,0.0269648447956496
5928,2,0.0423463770319562,2.470447,0.0295517615009621,0.0261469682743273,2.3921666,2.3515751,0.01334078999664,0.0527197916506147,0.1188733441539185,0.1086109494232958
5930,1,0.0194818388244433,1.8694422,0.010521403427602,0.0136140357394765,1.818685,1.7764804,0.0046523309327627,0.0080868922728376,0.0182503325879515,0.0296409095269252
5948,2,0.040915988918374,2.4202585,0.029218290311839,0.0239607067858018,2.2973435,2.2592044,0.0122524451863729,0.0489259165919212,0.101699854075517,0.0937503825907485
5957,1,0.0217578539095029,2.008843,0.0143746933933225,0.0142257318069665,1.9762338,1.9569532,0.0068409801315824,0.0336385068846241,0.0443747789183013,0.0325025720544125
5974,1,0.0238935064504665,1.9452456,0.0155330723901824,0.0152424228433716,1.9254673,1.9162807,0.0068797617792429,0.0293304985188222,0.0357160307595809,0.0302811100742723
5979,1,0.0232505689160183,1.9600378,0.0169768230226769,0.0124689127766771,1.7998828,1.7791166,0.0061931741909592,0.0297091069683868,0.0430427720306645,0.0365899484303885
5992,1,0.0251211610586794,2.1021693,0.0167396894725892,0.0168261578482224,2.0134842,1.985115,0.0084423513077718,0.0302009826241828,0.0425542596466898,0.0374786890232068
5995,1,0.0191559964661737,1.8343198,0.0129582859760414,0.0102868719557951,1.6966863,1.7022926,0.0040878833208774,-0.0054509903919152,0.0012122417557217,0.0258158894436728
6005,2,0.0372410297478404,2.2918608,0.027371664100245,0.0201931320450758,2.1374493,2.1089206,0.0103157537639112,0.0449449107010788,0.0621226438350644,0.0544319405579155
6010,2,0.035765253745822,2.3679469,0.0232698773222625,0.0223744069786312,2.309131,2.301585,0.0098713846849574,0.0446275250124734,0.0603686958202641,0.0515198641237043
6013,1,0.0309981818193135,2.3406575,0.0208518243630175,0.0186538149793255,2.3255544,2.2424524,0.0085025052892686,0.0418239769572045,0.0631411586487856,0.0523371316601739
6029,1,0.0191986514345805,1.8997993,0.013029868706366,0.0123163535306102,1.7933288,1.7754312,0.0061464943673202,0.0238681178466155,0.0328213634683807,0.0281540731815386
6034,1,0.0298718997829414,2.178055,0.020385348512326,0.0183613822928256,2.1168768,2.1044748,0.0088705967525044,0.0333643429182397,0.0418534021619481,0.0383630879395837
6047,1,0.016486512069124,1.8430037,0.0111515122851761,0.0099106672231334,1.6547822,1.6530015,0.0045749283580909,0.0238714283817055,0.0309191301445899,0.0235366826740171
6055,2,0.0434652325116054,2.5772872,0.030698413718025,0.025683823234651,2.4358945,2.3811402,0.0129041836841496,0.0524035567196463,0.1375603674598891,0.1287603175178285
6056,1,0.0203718867173595,1.8753916,0.0123695671624956,0.0125524385687464,1.8321722,1.8047981,0.0045485590013927,0.0327210871782173,0.0398155820406084,0.027471660799312
6072,1,0.0216649876783772,1.8172626,0.0127477795376501,0.0129748805794851,1.7936884,1.7648143,0.0040556783699658,0.0260652305470998,0.0308691066868011,0.0264699750738864
6077,2,0.0598244812494467,2.6669242,0.0448968886904606,0.0287928996372453,2.5805721,2.55191,0.0138310653043963,0.0715826890300622,0.1444286759660924,0.1328464714358848
6085,1,0.0393209643687053,2.4135468,0.0266014903435135,0.0247635176505292,2.3414788,2.3243172,0.0120345197612601,0.0490635065858413,0.0650755041566929,0.0553492893850816
6091,1,0.0198945915183981,1.8574362,0.0131812642053592,0.0124124128935485,1.7764152,1.7663823,0.0056977995576657,0.0218752082731904,0.0288788804490826,0.0268989405932212
6092,1,0.0249271517060813,2.191525,0.0127554904955234,0.0200241970173011,2.1545327,2.042371,0.0078505785105565,0.0334794471459165,0.0535949894998116,0.0450562200306458
6099,1,0.014178563360142,1.6915332,0.006435063176744,0.0096257056900801,1.510875,1.4561261,0.0018816391895231,-0.0317900564832077,-0.0275787039667252,0.0183925121318731
6101,1,0.020138642222936,1.8362507,0.0134512766495287,0.0118815918209367,1.8027965,1.7678466,0.0051928269291147,0.0282041969043276,0.0327235769162344,0.0246599507361752
6104,1,0.0307258050818685,2.2319746,0.019866649686612,0.0173830434004015,2.2103953,2.1690292,0.0065184865385352,0.0433459198368399,0.053810777393233,0.0412018496869945
6125,1,0.0238744486656473,2.026916,0.0129274087542682,0.015284246286799,2.0065053,1.9332776,0.0043345521646047,0.0383124747978205,0.0475968197580921,0.0331683895506513
6149,1,0.0347667179068042,2.4259932,0.0219307458599214,0.0241289318218423,2.3850493,2.382702,0.0112866637447821,0.0447314108397317,0.061323670353857,0.0513748991857586
6153,2,0.0392615310433113,2.4438539,0.028746235690951,0.0238136535647129,2.3270507,2.311211,0.0132898086467064,0.0496383144923901,0.0553418808870308,0.0449707106730032
6155,2,0.0393187981289005,2.5063188,0.0271742839378837,0.024498282529411,2.450227,2.4196498,0.0123444551768719,0.0505031330761781,0.1461636822862783,0.1351785160585747
6162,2,0.0373014023970129,2.5616488,0.0207649066835755,0.0297982710621537,2.5457594,2.5286067,0.0132554937363911,0.0430497523043699,0.0543453240414953,0.0486029362751041
6166,2,0.0376994825378321,2.264824,0.0270402046602658,0.0222436940220813,2.1296172,2.1139772,0.0115762865283278,0.0449996247107563,0.0595434233466382,0.0522536276776808
6170,1,0.0180218387838388,1.8330315,0.0121110417301737,0.0105980541406377,1.7844683,1.7597558,0.0046862603208478,0.0289657034349556,0.0350043796402224,0.0240640224785298
6178,1,0.0174107181822825,1.8210855,0.0117394212126559,0.0099147850604312,1.6394204,1.6168835,0.0042425672945101,0.0152310219000483,0.0237064958975087,0.0258854324197927
6183,1,0.0205037041740956,1.8149698,0.0136772520210782,0.0128336983522245,1.7623795,1.7738734,0.0060058576032087,0.0247182723214275,0.0316010601440792,0.0273880044185725
6184,2,0.0421198258000738,2.5020084,0.028276283659706,0.0263179126283263,2.4843495,2.4728205,0.0124624091607731,0.0512631889377008,0.057538908481502,0.0484012792772251
6186,2,0.0334869424876687,2.237818,0.0222088877729092,0.0198286845576978,2.1923215,2.177379,0.0085441481650146,0.0407951122614978,0.0523940596657426,0.0450931825283024
6188,1,0.022863497956107,2.0027843,0.0165008461170668,0.0133133697783768,1.8763152,1.8736019,0.006948905466812,0.0306894373204541,0.0402589871112783,0.0324377798463374
6192,1,0.0307404272224177,2.211985,0.020317814256834,0.0198929319834203,2.192531,2.1719944,0.0094657690360487,0.0317918703633826,0.0388307027736124,0.0377797750486111
6195,1,0.0162374241675962,1.7665766,0.0086413782528677,0.0107016638533289,1.6544809,1.5981337,0.0031048043855303,0.0271026615691263,0.0341281568584796,0.0232667671668631
6203,1,0.0321165293484749,2.229691,0.0214844153834209,0.0197378222570326,2.1733809,2.1716824,0.0091002780716352,0.0405226174542396,0.0541766774116096,0.045780511232605
6204,2,0.0424463742885784,2.4205434,0.0311240488683956,0.0214157207275626,2.3114264,2.2218962,0.0100808651608058,0.0489646496924589,0.1027294014136109,0.0962621435581827
6206,2,0.0411522080773837,2.476534,0.0279690879006744,0.0260660031010033,2.37487,2.3630755,0.0128721201633596,0.0493843256245117,0.1088729753923017,0.1007145436024923
6215,2,0.0440078198029768,2.4848082,0.0302497070771347,0.0240847463473178,2.430558,2.3763182,0.0103117155338282,0.0505709238211297,0.0599916735780322,0.0534350166686308
6222,1,0.0214335731221986,1.8407868,0.0153191539235219,0.0122763065157512,1.7619551,1.7739697,0.0061603415859703,0.0267840457440625,0.0317451485180665,0.0263960885360997
6227,1,0.0341481148475074,2.2877939,0.0241479875620299,0.0203241490024376,2.1665583,2.1422422,0.010317867500112,0.0415410311836448,0.0588084480426363,0.0514274202555197
6231,2,0.0446322561260842,2.8058057,0.0278648677530443,0.0408509805126148,2.981368,2.8717413,0.0240792269905558,0.0579787014377949,0.1095440319070673,0.0963041243045555
6232,1,0.0239075939168161,2.0254116,0.0167034131865176,0.014297086842758,1.8910981,1.8823327,0.0070907586883825,0.0305549282452601,0.0416258627904505,0.0349833560758248
6240,1,0.0266032508778788,1.996364,0.0191019740939888,0.0140046489293394,1.9706255,1.9689177,0.0065002414643471,0.03122907760933,0.0386174149841672,0.0339938195627615
6241,1,0.0216620070897022,1.8957744,0.0131142696931418,0.0158161811073839,1.8734775,1.8292693,0.0072669974907606,-0.0057931265528729,0.0002347174821225,0.0276862277985369
6245,1,0.0330336687193776,2.258147,0.0229182117853321,0.0209677897914904,2.2088974,2.1689155,0.0108469712922296,0.0407315548712826,0.0521921820885948,0.0445018279436792
6249,2,0.0391798206927665,2.482489,0.0296904759429219,0.022241636929567,2.668175,2.577926,0.0127439335260699,0.0239733606596576,0.0447014458106813,0.0598814595382389
6253,1,0.0219419753806028,1.9764923,0.0157998182663762,0.0140184214084768,1.8427333,1.8454148,0.0078748124803878,0.0280746575669228,0.0396489211763465,0.033520614550056
6271,1,0.0248081220683836,2.07634,0.0190931906510313,0.0120839138971043,1.9147116,1.8819183,0.0063667141126799,0.0267008225931864,0.03844746942102,0.0365561762851497
6274,1,0.0321400683134882,2.1839645,0.0224719129651762,0.0191616732577119,2.0843208,2.0772617,0.009488289100911,0.0379996095453841,0.0460575690632328,0.0402017255207074
6277,1,0.032491439016836,2.2769759,0.0222249146616267,0.0201065894336013,2.2167628,2.2106318,0.0098346776522799,0.0415339982222544,0.0528974824806481,0.0438637134790614
6283,2,0.0264209246521186,2.0863962,0.0178335312979936,0.0167909786426069,1.939982,1.9118057,0.0082007202122761,0.0289160070205161,0.0496592527413999,0.0471681114860595
6285,1,0.0341315423261172,2.1743,0.0311855152294252,0.0093775468963563,2.0699935,2.0506763,0.006428558466294,0.053187278939752,0.0436662279740083,0.0245963389933882
6288,1,0.0231426823847737,2.021238,0.0139351183051585,0.0160936392395231,1.9889565,1.9557872,0.0068841252401329,0.0310068485800838,0.041108776897918,0.0332497203653967
6289,2,0.04183631183467,2.4808981,0.0286236073992601,0.0258972355189579,2.364153,2.337424,0.0126730313806312,0.0497567091967716,0.1413922464168488,0.1336052616086777
6293,2,0.0314304543470008,2.1608403,0.0219589459464247,0.0167775726871877,2.0458403,2.0116677,0.0073006836744506,0.0388916665019767,0.0508706800138558,0.0434168355691024
6295,1,0.0597765703801709,2.6561403,0.0449690436239256,0.0290918123023759,2.8436875,2.7057717,0.0142505295768818,0.0733287333358788,0.1167333040277146,0.1032855918198121
6296,2,0.0378171787158185,2.2871056,0.0264698927851394,0.0228599298502904,2.194562,2.1734984,0.0115042608898391,0.0462265338214363,0.063043866107908,0.0546488076379196
6298,2,0.0449267134060189,2.589048,0.0306982658237359,0.0274836746504558,2.506132,2.42798,0.0132407614384358,0.0541307703693661,0.1453394190408933,0.136295692904451
6312,1,0.040399733255488,2.4725385,0.0307021743474327,0.0239436823476253,2.3265076,2.2570922,0.014237390000769,0.0445734743383363,0.1258767038048977,0.1217595182960359
6316,2,0.0353305595557719,2.2620678,0.0228935937311737,0.0197130074850058,2.251765,2.2743826,0.0072677572369724,0.0453745830694084,0.0516061510123427,0.0415675804368163
6319,2,0.0165421045436527,1.8794802,0.0096587047975215,0.0128039693307515,1.8718442,1.712228,0.0059199914524535,0.0342780541338448,0.0392808901463857,0.0215499000004787
6324,1,0.0206819041066942,1.9077779,0.0143556682096071,0.0104508926661455,1.7443867,1.7443792,0.004123050611313,0.0297699922784251,0.0356698184879594,0.026584754633291
6330,1,0.0310208996720822,2.403568,0.0200900883046777,0.0227388044349498,2.330566,2.305552,0.0118041123839476,0.0432602398014335,0.1205256643510963,0.1084300433195507
6341,2,0.0373370572121141,2.4874952,0.0251709600860649,0.0242300160688727,2.4149597,2.403421,0.0120560316496993,0.0443403963161962,0.0675656712278456,0.060579431421795
6342,1,0.0212752526257073,1.9699249,0.0130919680275075,0.0125808422698284,1.8691723,1.7868991,0.0043957303840138,0.0306313088753526,0.0421175928628948,0.0327683563406957
6347,2,0.0410934240697208,2.4200997,0.0293253590270121,0.0245365941372618,2.3432095,2.3145432,0.0127580188313489,0.0510010383846743,0.0650773299374695,0.0551845631485267
6352,1,0.025068824857548,2.0415506,0.0187117927198165,0.0128119428556946,1.9119569,1.8791745,0.0064524531176967,-0.0461868092877387,-0.0393232329596073,0.0319393840483305
6361,2,0.0551881906993708,2.6067865,0.0431840054950076,0.0272937761418539,2.469733,2.395255,0.0152659273227702,0.0534219903861294,0.0990478424080277,0.100801579138426
6362,1,0.0266758646461826,2.0824003,0.017967602339878,0.0169439764632435,1.9491895,1.9418362,0.0082327536203938,0.0323040970606018,0.0477239447878586,0.0421021765782759
6373,1,0.0172741833538119,1.7695533,0.0109268077923329,0.0122338734692394,1.7206534,1.681134,0.0058857567366602,0.0272099496300993,0.0322355932829401,0.0223023011644253
6374,2,0.0495350647832886,2.4092429,0.0388431373693388,0.0240459412650933,2.20894,2.1659153,0.013336837359947,0.0546159619992347,0.0540479042658344,0.048966707190688
6380,1,0.0234372051542523,1.9251289,0.0111416355299031,0.0148310568106942,1.8710916,1.7618608,0.0025327376016732,0.0343068287974731,0.0378419310239847,0.0269746649110152
6382,1,0.0249281777673834,1.9467443,0.01589360752947,0.0138470435461017,1.929741,1.922712,0.0048094943209497,0.0271695682043331,0.0311325192263072,0.0288916271219374
6407,1,0.0219681402853268,1.925356,0.0133647930058997,0.0144634269245455,1.8574097,1.806223,0.0058582821464487,-0.0389666156582379,-0.0315736632764196,0.0293654244635421
6408,1,0.0318276975438914,2.165801,0.0266729565433494,0.014868013000956,1.9852691,1.8382676,0.0097096370088459,-0.021460461522885,-0.0177202766976866,0.0355650699186726
6421,1,0.044293573381623,2.5045836,0.0320966745073544,0.0252451523587774,2.410165,2.3622906,0.0130349080803389,0.0543525943207932,0.1109119920268807,0.10094158472414
6427,2,0.0336482179679001,2.2927113,0.0218917265752744,0.0196839319342664,2.1649854,2.1200473,0.0079206084101327,0.0375558191152461,0.1039114940157283,0.1000396205896927
6440,1,0.0165500494250492,1.8236498,0.0123929865855686,0.0091220490136779,1.6768852,1.6566892,0.0049643216571371,0.0272548020024338,0.0324356575436275,0.0217336238730731
6453,2,0.0443393893811823,2.4580948,0.0305519173550157,0.0274942565989622,2.3583226,2.338763,0.0136932798310139,0.0541895988853975,0.0720171484787109,0.0621874355635791
6482,1,0.0265692698204818,2.0111463,0.0190369463079396,0.0155761949284773,1.8686574,1.88485,0.0080410035432412,0.0283502512276224,0.0371076067290228,0.0353276192846024
6495,1,0.0231973092914485,2.068986,0.0163639323761237,0.0152945067952352,2.009186,1.9548489,0.0084594194065993,0.026554611691649,0.03917950999947,0.0358248534561334
6499,2,0.0508723846677785,2.7705722,0.0343809300663325,0.0292035009314746,2.733825,2.6858182,0.0126892735457366,0.0652417752526791,0.1305863892268212,0.1163882714255743
6500,1,0.0257952376948488,2.0505629,0.0191293748397573,0.0161707952916922,2.0465994,2.0420856,0.0095026663842236,0.0264993106590806,0.0324887646170486,0.0317849376109414
6506,1,0.0237918584943442,2.0577338,0.0137162786714653,0.0168549961114644,2.031696,1.9855474,0.0067772785125303,0.033714621498281,0.0470329055977197,0.037119514273241
6518,1,0.0207888752907552,1.8807862,0.0097630613738058,0.0135818417664357,1.6740788,1.6305453,0.0025541721293258,0.005161780298967,0.0172211496076986,0.0328410826585619
