,Signif_Avg,PL_Flux_Density,LP_SigCurv,PLEC_IndexS,PLEC_SigCurv,Npred,Variability_Index,ASSOC_PROB_BAY,Flux_Band_1,Flux_Band_5,CLASS1
1039,24.497997,7.4682654e-13,4.0221367,2.24902,3.9110994,2254.3542,167.60861,0.99956155,1.4094969635891632e-08,2.4990766400723168e-11,1
1040,64.95605,2.5055067e-12,4.4697194,2.3817277,3.754744,8248.833,685.838,1.0,4.5547473348506173e-08,7.245179456383255e-11,2
1041,26.301123,3.164407e-12,4.7385354,2.346031,4.858305,2155.1912,169.0833,0.9917964,8.012485785968693e-09,4.537352264744055e-12,2
1042,21.474916,2.8202684e-13,1.936769,2.2024958,1.5346562,1559.4683,30.960262,0.9992937,7.464861617734186e-09,1.727014017904871e-11,1
1043,40.15716,8.716798e-13,2.900394,2.0255532,2.6255736,2165.8535,223.97388,0.9997401,6.0845564142653075e-09,4.792337360282062e-11,1
1044,42.208862,1.9198928e-12,2.6658013,2.2755928,2.7009447,4043.1013,351.87646,0.99995655,3.92722228070852e-08,1.1346728417960248e-10,1
1045,13.950311,1.5644011e-12,2.9922209,2.3170288,3.0136595,1224.319,54.905666,0.94294995,9.536568867929418e-09,2.120399342220303e-12,2
1046,16.645594,1.02375096e-14,0.39744258,1.7598385,0.8856292,455.62146,31.412687,0.9981417,3.014271332535401e-10,2.3804165236174235e-11,1
1047,186.86383,3.67698e-12,2.9995852,1.7540393,3.4840076,12707.437,704.1761,1.0,3.028124950787969e-08,9.5909946651318e-10,1
1048,15.724507,2.7401404e-12,4.521874,2.8210766,4.0642204,2100.8303,157.86981,0.9998231,2.93910797921626e-08,2.1908911317092272e-12,2
1049,21.140455,6.5999486e-14,2.806761,1.6975389,3.201732,670.5486,22.701248,0.99996924,6.32402685774025e-10,8.133976131530217e-11,1
1050,10.319147,2.6370578e-13,0.48968425,2.448021,0.0,842.56195,43.89262,0.98810387,2.0846475656810526e-09,3.3230471326028965e-12,2
1051,59.45079,7.733222e-12,5.041149,2.3332548,4.4304237,5259.4287,702.4065,0.9998053,2.7729823770528128e-08,2.6841980027558776e-11,2
1052,9.758637,2.6472748e-14,0.7435278,2.0180435,0.69858116,435.13364,12.735886,0.9937316,2.928780329369829e-09,7.722355740980014e-12,1
1053,122.02408,1.2064614e-11,10.722037,2.2230463,10.49027,12396.276,2930.4006,0.9998853,5.0728257150467484e-08,6.519502993018733e-11,2
1054,18.455753,2.4784846e-14,1.7126493,1.7278254,2.0698607,518.8575,14.625203,0.9986612,1.602532218036856e-09,3.8241892291734914e-11,1
1055,47.303165,3.4404027e-12,7.1959515,2.3539126,7.0154424,5063.1606,659.5299,0.99995047,3.3029056822897473e-08,2.6213697879029496e-11,2
1056,22.093771,6.063984e-14,0.0,1.9285069,0.29994294,1100.9858,23.425278,0.999497,9.6764170010033e-09,6.592967838336959e-11,1
1057,9.916338,5.142352e-14,0.38935566,2.2032397,0.0,555.77563,17.919489,0.9887638,2.9661686440363155e-09,3.787932207482969e-12,1
1058,63.250866,6.6987375e-12,5.316781,2.2552092,4.963599,5116.8843,2310.8494,0.99975413,2.252888009479648e-08,3.4186455749596334e-11,2
1059,17.431038,3.158923e-14,2.5406773,1.6184938,2.7602487,357.68976,9.231927,0.99596673,7.810108670902594e-10,4.152002006097e-11,1
1060,20.246254,6.9780423e-13,3.6110258,2.4486272,3.2219303,2474.112,257.51065,0.99999404,5.58262840399948e-08,2.597813457405617e-11,1
1061,46.32935,1.2321677e-12,4.888874,1.943497,5.4366,2531.8965,1457.4011,0.9999779,1.019752371433924e-08,8.977495136175405e-11,1
1062,29.250694,8.9877075e-13,2.4781685,2.1711142,1.5361863,1963.0898,137.42485,0.9998075,1.2191858189680715e-08,4.4157726086790916e-11,2
1063,30.605835,4.371252e-12,3.082256,2.390151,3.2002778,2617.778,434.38394,0.9986283,1.486863254740456e-08,7.896710195465229e-12,2
1064,11.511403,4.946561e-13,0.5356849,2.6584907,0.0,1237.547,74.71301,0.96957815,7.106925714595036e-09,5.625047302948438e-12,2
1065,74.61231,7.1178946e-13,4.201471,1.761832,4.901424,3807.1438,55.12528,0.99998665,1.5127188390806623e-08,3.625878208790567e-10,1
1066,22.081928,1.1320217e-13,1.6615833,2.03254,2.0239186,1095.3844,82.22323,0.9991563,1.8129741041761351e-09,1.9857502794873305e-11,1
1067,80.08854,1.8400299e-11,7.744457,2.324019,7.6805553,8148.7373,1218.9529,0.99945164,4.2685808665510194e-08,3.6021522570317543e-11,2
1068,17.807705,6.8791923e-13,2.3061807,2.42403,1.6756697,1800.468,111.0958,0.9992162,8.972844689481008e-09,9.76529187374231e-12,2
1069,64.907486,4.0968474e-13,1.8897448,1.7310053,2.1934185,2403.565,200.24084,0.9997523,6.033711308361944e-09,1.59849480874108e-10,1
1070,14.417434,6.020073e-14,3.020645,1.784622,2.9580345,364.6412,36.031734,0.9994946,1.2561521822718191e-09,2.0578719284181087e-11,1
1071,17.457537,1.9455004e-13,4.1373553,2.0615146,3.925058,1264.6024,21.068777,0.99990815,2.218712366608422e-11,7.739105190029959e-11,1
1072,65.69289,1.01547555e-11,8.181327,2.2585752,8.170953,7433.9824,1229.17,1.0,6.456312462432835e-08,9.171931963924962e-11,2
1073,73.00897,5.9470536e-12,6.6586547,2.2351785,6.508037,6733.334,1617.4458,0.99890107,3.4641328028328644e-08,5.66430652382266e-11,2
1074,19.031548,6.2139726e-14,3.0777469,1.7112293,3.0822918,492.18936,52.20917,0.9998718,4.249166296599327e-10,4.435342024211586e-11,1
1075,10.581881,1.192414e-12,0.75490403,2.6372662,0.0,1226.0717,21.309265,0.99027294,1.2161250673159433e-08,8.80838110783877e-12,2
1076,38.645195,2.4633247e-12,2.4227479,2.2970917,1.9543372,2890.1863,284.1615,0.9966383,1.2621444334115496e-08,2.8197383664108067e-11,2
1077,19.565369,7.157636e-14,1.5751373,1.943524,2.1553833,862.46014,21.838642,0.99551994,5.218215637370349e-09,2.4342007576283464e-11,2
1078,71.725494,1.5024877e-11,3.556615,2.4127574,3.334371,7277.5996,1218.9609,0.9993267,4.032332157066777e-08,4.0341729956594457e-11,2
1079,22.62621,1.2425075e-13,3.4159892,1.8415531,3.4438906,737.4176,68.428345,0.99815583,2.082214844989494e-09,2.308981651710784e-11,1
1080,8.83745,2.578113e-14,0.8994071,2.0275414,1.0562004,419.13864,13.796962,0.9952204,6.625561210782394e-10,8.709905192916256e-12,1
1081,22.446157,1.610502e-13,0.773851,2.1243203,0.86339265,1285.1434,92.66001,0.99902254,5.704042571608171e-09,2.2198059362876776e-11,1
1082,27.998024,8.651903e-14,1.2995673,1.853141,1.713856,1212.1757,14.393631,0.9997452,2.553739886224093e-09,7.058708478835385e-11,1
1083,17.34959,5.450369e-14,2.1815557,1.7555702,2.486303,491.47665,35.958996,0.99831694,3.1272147094085767e-09,3.6002981845806303e-11,1
1084,26.863043,1.4382484e-13,0.4201338,2.0365674,0.0,1711.3137,12.139182,0.9999677,8.261173078949469e-09,8.908057624879007e-11,1
1085,10.422526,1.1309273e-14,0.0,1.9047728,0.0,327.8892,10.396377,0.9992867,2.371322249672403e-09,1.0853900243856796e-11,1
1086,4.869782,6.3658523e-12,1.929409,2.7499993,2.075848,1121.6422,14.489731,0.9788638,9.323052552190347e-09,3.646414496304845e-13,2
1087,18.273838,3.784504e-13,2.720543,2.050001,2.7828894,868.4236,66.59305,0.9993952,3.960390682067327e-09,1.153766492067998e-11,2
1088,123.47652,2.883677e-12,6.4257145,1.93804,6.9687443,8904.713,489.2022,0.99986225,2.34075816507584e-08,2.90787588452801e-10,1
1089,37.57441,6.394106e-13,2.0846074,1.9632393,2.8555307,1871.6553,42.858746,0.999818,7.471403051795278e-09,5.946207415341576e-11,1
1090,89.575905,9.110269e-12,7.4280705,2.1417205,7.004379,8447.746,1069.4337,0.9997777,4.737605863169848e-08,1.8354595621161707e-10,1
1091,63.182255,8.528255e-13,6.6149693,1.765971,6.7234435,2790.9773,566.87134,0.9998954,6.971309751691024e-09,1.4141564308456367e-10,1
1092,13.083428,2.4568837e-13,0.7987047,2.4214091,0.0,1048.5653,15.064207,0.9992118,7.103074128878006e-09,7.480294161865686e-12,1
1093,21.648808,4.115232e-14,2.4843247,1.6379007,2.9415724,474.48785,36.007103,0.999495,1.2999494813925592e-09,3.958923466829134e-11,1
1094,12.870064,2.516921e-14,2.5010655,1.8079641,2.3579662,383.65546,37.229206,0.9957492,1.2900330760221013e-12,1.3926944666953212e-11,1
1095,182.90518,2.4325014e-11,8.87911,2.1767764,9.056501,19105.44,4267.8237,0.9999732,8.117854832789818e-08,2.480780303404373e-10,1
1096,53.717644,6.374672e-12,3.4373014,2.3146496,2.9527414,4634.181,1609.5737,0.9997024,2.1736157762575203e-08,3.1351903712062423e-11,2
1097,58.34715,5.431136e-12,6.899894,2.2928288,6.61282,6408.966,3046.668,0.99998444,5.057782104245234e-08,7.697012471830078e-11,2
1098,9.38155,2.2151729e-13,1.6969028,2.396898,1.3618346,850.77014,48.775005,0.9971651,3.635573619931165e-09,6.353854942187098e-12,2
1099,91.64761,6.8169524e-12,5.0098405,2.2554767,5.133026,8796.799,265.0568,0.9999406,3.709786966510365e-08,9.106397580449508e-11,1
1100,8.379415,1.170534e-13,1.358407,2.3674002,1.0414258,730.95276,33.29332,0.9990709,4.88272577925386e-09,2.330853825921464e-12,2
1101,8.522591,2.4283526e-15,0.4058159,1.6385753,0.66160405,170.77701,12.631659,0.99909526,2.280492905626374e-09,1.1580273198696922e-11,1
1102,20.010782,1.3951955e-13,0.59913415,2.2446046,0.0,1518.1521,105.68312,0.99868566,5.214200626824095e-09,1.6690610699088282e-11,1
1103,6.087471,2.3345658e-14,2.05556,2.033145,2.1815627,264.1451,12.828579,0.99286616,1.739613786355676e-09,6.5249598259209396e-12,1
1104,15.274743,2.6938133e-14,1.3768615,1.8435102,1.5843475,540.098,21.746656,0.9985175,9.696448088902796e-10,3.541900106540652e-11,1
1105,33.50539,2.2857053e-13,3.7387798,1.7905351,4.079791,1243.5676,62.85853,0.99989784,6.376247529971124e-09,6.948697867104059e-11,1
1106,17.985785,4.9676073e-14,2.5309231,1.7460169,2.8040712,460.66888,12.456059,0.9969236,1.75251546608024e-09,2.45183283398287e-11,1
1107,10.473063,5.7616956e-14,2.1233115,1.9512246,1.4751023,393.43558,53.375458,0.99428153,8.93484508601716e-10,1.4832303787959408e-11,1
1108,33.56098,1.5760082e-13,4.5741606,1.7061502,4.2000833,1126.3673,59.62868,0.9999675,2.126292712864228e-13,1.259254783780861e-10,1
1109,45.487286,3.552215e-13,1.8967626,1.9449692,2.7410858,3419.2388,493.29218,0.9999204,1.6159063420673192e-08,1.7179369038444747e-10,1
1110,25.927525,3.0682805e-13,4.6871657,1.8795638,4.4122167,1152.2231,56.244793,0.9987831,2.3155601880375798e-09,5.399759805957416e-11,1
1111,27.636,2.0626925e-12,3.7086573,2.291032,3.1149776,2304.457,314.0016,0.9989167,1.4190307595640661e-08,1.3590427394571948e-11,2
1112,23.433247,2.1241216e-12,4.60574,2.2670777,4.429411,2176.7686,145.95497,0.99968976,1.3123157671657282e-08,1.555233719585658e-11,2
1113,12.075187,2.4012288e-14,0.46066764,1.850342,1.4500829,534.069,10.739111,0.999475,3.432442330364438e-09,3.19885264110642e-11,1
1114,12.39271,7.806234e-15,0.6488526,1.7305194,0.7796728,302.68326,22.975172,0.999115,1.1895572304965183e-09,2.6749510592671832e-11,1
1115,34.716064,8.5039094e-13,3.7093055,2.1873357,3.6641583,2457.519,173.75603,0.99948156,4.451919277670413e-09,1.9628654604475493e-11,1
1116,63.927643,6.8303436e-12,3.6885545,2.3370447,2.8851361,5644.937,305.03433,0.99985904,3.0350037150128635e-08,4.4779482205603565e-11,1
1117,12.895326,2.416971e-14,0.0,2.0324113,0.0,707.57275,20.794975,0.99080867,2.719347413915329e-09,2.999433340589164e-11,1
1118,72.46809,1.2702136e-11,9.192645,2.4682138,8.652283,8978.6,3101.1152,0.99991584,7.544190339103808e-08,2.6459433602465943e-11,2
1119,25.696165,7.3677514e-14,3.1903517,1.692778,3.342276,643.7713,25.64201,0.9996038,8.180172650362747e-10,4.5681430860256e-11,1
1120,7.8838863,3.239176e-14,2.3377106,1.827784,2.1926243,261.0106,23.325607,0.9962702,6.792711393366344e-10,1.1414888131944244e-11,1
1121,31.17719,4.3956882e-13,2.6918411,2.0173466,2.6381857,1634.7883,70.68556,0.9993931,7.235652521586644e-09,5.5503369261744595e-11,1
1122,203.58696,1.1016282e-10,22.160545,2.3831446,21.792383,33933.773,37330.152,1.0,5.265005711407866e-07,3.0134128525816085e-10,2
1123,77.46251,7.8536315e-13,3.2703776,1.7583474,4.47582,3587.1165,267.8498,0.9999417,9.5626315754771e-09,2.4184673708127486e-10,1
1124,9.787242,3.066408e-12,2.20144,2.7401943,2.0329752,1167.1979,70.636536,0.91140085,1.1698293000961256e-08,5.527117934341075e-13,2
1125,18.725918,1.1787657e-14,1.4837114,1.6525924,1.9099395,536.6931,10.95236,0.99971163,3.7270804220668205e-09,6.210139347206933e-11,1
1126,19.44169,2.6368229e-14,4.054497,1.4907892,4.247908,319.04245,52.236286,0.9997065,1.0321367024945792e-11,5.737667632677024e-11,1
1127,39.84988,4.0565085e-13,4.944921,1.9362388,4.8127017,2427.7407,99.017365,0.9998611,1.146868555679248e-08,1.2880650712698838e-10,1
1128,23.805899,2.640362e-13,2.1594174,2.0829973,1.9725116,1129.2156,12.5360775,0.99941665,5.093466759475973e-10,3.154248737202714e-11,1
1129,33.968452,1.4625228e-12,5.896298,2.2661853,5.527162,3474.3828,768.0249,1.0,6.5660845649517804e-09,3.1338483891252267e-11,2
1130,30.87326,8.9332524e-13,3.869502,2.4665296,3.4919999,4275.4346,777.0281,0.99988216,3.8103767252550824e-08,3.028774800406531e-11,2
1131,10.839062,1.2660836e-14,0.13283353,1.8723502,0.47208598,386.5749,22.186,0.9951512,8.704111875701415e-10,2.0233856257156895e-11,1
1132,80.52445,3.584045e-12,8.080342,2.251145,7.990741,9356.1875,2557.618,1.0,3.3231849272397085e-08,7.537880042374212e-11,2
1133,10.864395,1.2189266e-13,1.4163357,2.1893969,1.3803811,784.82965,59.665447,0.98963815,4.428398980849124e-09,1.227441932816209e-11,1
1134,34.15745,9.463288e-13,3.1699216,2.1515021,2.096096,2436.0808,92.62185,0.99973005,8.868281220486551e-09,4.57758241034778e-11,1
1135,36.84551,1.7869665e-12,2.9322884,2.21483,3.0166202,2661.4717,614.12384,0.999919,1.1689710532891697e-08,3.723063524141424e-11,2
1136,9.126729,1.9948968e-14,2.1913245,1.7618613,2.0429325,208.12709,9.197365,0.9871395,4.83489387848729e-14,1.3579811754260708e-11,1
1137,10.106302,7.9609333e-14,0.95840955,2.1992354,1.0767689,626.9653,16.51565,0.99560815,3.202862419726671e-09,5.111020981440895e-12,2
1138,67.46014,8.951844e-12,7.494909,2.269748,6.8799653,5839.8647,1177.6882,0.9995184,3.036121754007581e-08,5.3588505161128446e-11,2
1139,109.41743,2.2377746e-12,7.897072,1.8179835,8.646311,6766.3354,100.67292,0.99994653,1.4203966003378813e-08,3.0475794110529364e-10,1
1140,19.977966,2.2352735e-14,0.8697372,1.8119552,0.0,668.74646,41.8367,0.99965024,4.446792267742694e-09,4.521948093749728e-11,1
1141,62.6842,1.2412402e-11,8.634259,2.3515751,8.607525,7736.9165,765.7605,0.998733,7.239183474894163e-08,5.100225450305196e-11,2
1142,17.845064,1.954715e-14,1.1387709,1.7764804,1.2436383,572.6294,30.140232,0.99878603,1.8808549162585564e-10,5.894452287380503e-11,1
1143,38.86058,3.3658842e-12,6.451269,2.2592044,6.4114003,3544.788,522.8455,0.9994907,1.8585838645890362e-08,1.971654783883281e-11,2
1144,20.920856,5.768669e-14,0.79211205,1.9569532,0.4732288,892.38354,24.659334,0.99946797,4.507379802731748e-09,3.9669517670759546e-11,1
1145,69.0165,6.1112926e-13,1.5645802,1.9162807,1.6988343,4033.4792,68.78417,0.9999961,1.4227551581313946e-08,2.506253815592885e-10,1
1146,58.458576,1.1029198e-12,6.5468206,1.7791166,7.366738,3040.8164,117.688545,0.9999628,9.981071080744641e-09,1.6304535499500616e-10,1
1147,25.853252,4.3622544e-13,2.116195,1.985115,2.6181605,1419.9236,18.419872,0.9999297,5.327240870656169e-09,7.800909224142669e-11,1
1148,32.461773,1.3133091e-13,3.7426488,1.7022926,3.435977,1013.2193,67.594696,0.99991864,4.670131642514619e-11,1.0256023807997392e-10,1
1149,40.971188,2.6839245e-12,5.8803964,2.1089206,6.1590323,2902.4053,2029.2921,0.99980974,1.5941479247771895e-08,2.987516831143289e-11,2
1150,42.4482,5.212702e-12,3.0140517,2.301585,2.9335659,3823.0513,298.59528,0.99993527,2.4709898127639466e-08,5.053515592101654e-11,2
1151,11.146508,1.7037073e-13,1.2474922,2.2424524,1.6798191,1279.647,10.771675,0.9977898,9.087973928956217e-09,2.556137246312317e-11,1
1152,49.13504,1.8647512e-13,3.9670482,1.7754312,4.4430656,2205.8313,93.99457,0.9999246,3.9337781920778525e-09,1.406259414471478e-10,1
1153,36.32135,4.2012582e-13,3.2233453,2.1044748,2.8283217,2389.534,46.47922,0.9999316,4.658767593923585e-09,4.2768608099486016e-11,1
1154,51.743275,2.120225e-13,5.121897,1.6530015,5.7085514,1976.6564,96.95094,0.99991906,8.17403211783585e-09,3.0270638773366443e-10,1
1155,11.624691,1.4244437e-12,2.773648,2.3811402,2.6912441,1023.9783,63.603523,0.8587751,5.919584378233367e-09,3.3103550282909122e-12,2
1156,29.679762,5.689655e-14,1.5709683,1.8047981,1.7230448,1155.9991,29.45439,0.999982,9.871388151339032e-09,1.0468866051827064e-10,1
1157,26.508951,4.179149e-14,0.75168115,1.7648143,0.9900511,867.0401,50.65221,0.99978006,2.2132868870983202e-09,5.5999468950851394e-11,1
1158,20.83744,6.7826513e-12,3.36804,2.55191,3.0966895,2388.3098,81.75252,0.9994598,2.1155400986572204e-08,7.519207153618146e-13,2
1159,77.78638,1.2760115e-11,7.099302,2.3243172,6.5941057,8113.213,1299.9594,0.9998677,4.929638208750475e-08,5.6673797599327e-11,1
1160,53.306038,3.6910432e-13,2.767466,1.7663823,3.3636284,2423.9407,89.46213,0.99999243,5.0809423335351775e-09,2.441578883516371e-10,1
1161,8.08617,4.6824036e-14,0.70256525,2.042371,1.114035,519.3718,24.739439,0.983871,2.948657318313508e-09,2.578962564336873e-11,1
1162,15.202285,1.1304324e-14,2.1029985,1.4561261,2.382101,205.0737,16.867884,0.99967724,3.2360350293511586e-13,3.843297555206071e-11,1
1163,31.317549,7.618883e-14,1.3484923,1.7678466,1.8903567,1156.1682,96.411064,0.99990994,4.3984482722692064e-09,8.490126657267894e-11,1
1164,21.077124,3.8070315e-13,0.8539542,2.1690292,1.4339509,1594.2421,23.773067,0.99964154,1.3796538134158709e-08,3.223192893142546e-11,1
1165,16.240795,3.9801455e-14,0.0,1.9332776,0.96472174,741.196,32.815716,0.9998695,9.458146266183576e-09,4.4566308976534685e-11,1
1166,26.210123,2.2967546e-12,2.2729003,2.382702,1.3785483,2429.9521,210.82176,0.999686,1.9133718609509746e-08,3.763280659319079e-11,1
1167,16.244642,1.0381936e-12,2.6496487,2.311211,2.2099915,1368.4899,210.46684,0.9997779,1.1220524065436166e-08,1.016707898426894e-11,2
1168,26.252705,1.6912188e-12,2.5565796,2.4196498,2.609394,2563.02,159.75821,0.9984211,1.7613576375197226e-08,1.4724152452849637e-11,2
1169,9.896333,8.013473e-13,0.9724641,2.5286067,0.0,1069.2985,26.871778,0.8840251,5.066888242311052e-09,1.1295503594965783e-11,2
1170,108.02428,1.6730414e-11,12.915052,2.1139772,12.395848,10588.447,6701.895,0.9999304,5.5865573500568644e-08,1.1688913725826922e-10,2
1171,29.313831,5.84377e-14,1.8113348,1.7597558,1.8671905,1173.0725,34.087986,0.9991038,5.719484885702286e-09,1.0048643861448879e-10,1
1172,39.297695,1.9537181e-13,4.9563613,1.6168835,5.560214,1176.8767,26.44643,0.9997948,1.0472154254870247e-09,1.2221908207710186e-10,1
1173,180.33183,2.4817995e-12,3.926571,1.7738734,3.7928503,12855.96,1637.4388,0.99997777,2.424326517314057e-08,8.414782759480486e-10,1
1174,17.632856,1.3178155e-12,1.6783992,2.4728205,0.3690642,1830.7395,5.9548945,0.9988389,1.2145729755275171e-08,8.716435559441571e-12,2
1175,46.636375,1.6994486e-12,3.754773,2.177379,3.1885653,3849.1018,601.41785,0.99989927,2.084310857242145e-08,7.31414651067297e-11,2
1176,60.965855,8.228243e-13,5.496781,1.8736019,5.8034086,3820.632,1443.3435,0.9999882,1.552834305584838e-08,2.267679655165722e-10,1
1177,18.401995,1.0730725e-13,1.4970913,2.1719944,0.8050763,1309.862,21.987988,0.9994203,1.9605670420475008e-09,2.1365570770925928e-11,1
1178,13.202097,6.4072393e-15,1.1979097,1.5981337,1.5519102,304.35373,23.855434,0.0,1.3044396673933534e-09,2.757082236126696e-11,1
1179,63.944656,2.780533e-12,3.476168,2.1716824,3.4204314,5323.327,623.4765,0.99995464,2.052954606313051e-08,7.483659525409081e-11,1
1180,13.913935,2.7134214e-13,3.2956247,2.2218962,3.3744678,976.6337,59.132214,0.98748183,3.774433654513132e-09,3.3785819194415145e-12,2
1181,27.518984,4.877961e-12,3.3835733,2.3630755,3.1574333,2547.7427,319.88074,0.99953336,1.5626525851075712e-08,1.5218423743412757e-11,2
1182,18.784754,5.0454926e-13,3.1076055,2.3763182,3.009838,1758.8633,181.72684,0.9967699,7.448821559563612e-09,5.624741557935797e-12,2
1183,75.737045,1.1078218e-12,3.4548814,1.7739697,3.51814,3595.779,178.54335,1.0,8.949377239275691e-09,2.2033676272403824e-10,1
1184,45.367764,1.4970954e-12,5.9580407,2.1422422,5.858832,3574.022,117.51962,0.99974734,1.3415144550776862e-08,4.067973041754769e-11,1
1185,7.734793,1.0934807e-12,3.0207224,2.8717413,2.8088892,1166.1316,17.943846,0.9840384,1.3846716662158089e-08,3.690132401035218e-12,2
1186,78.69911,1.4342358e-12,7.766378,1.8823327,8.138794,5625.784,570.5496,0.99997216,2.2431091650787494e-08,3.4172284446576384e-10,1
1187,14.362011,3.388053e-14,0.8330421,1.9689177,0.0,609.76514,28.033813,0.9993893,1.6910800537672799e-09,1.9825342756352168e-11,1
1188,18.385714,2.2665472e-14,0.6767533,1.8292693,0.8268085,614.18744,9.97145,0.9998176,2.0933532685063483e-11,4.8733461710526165e-11,1
1189,29.782116,7.973223e-13,4.2164955,2.1689155,3.64351,2111.2302,15.636668,0.99994904,1.1995527238184422e-08,4.053506835743903e-11,1
1190,28.320824,6.791276e-13,9.772375,2.577926,9.512896,7098.368,267.60178,1.0,2.874674720487746e-09,9.968197101084542e-11,2
1191,33.78586,3.9995993e-13,3.537138,1.8454148,3.3445327,1304.955,32.981857,0.9999311,4.55639170837685e-09,8.978883608845578e-11,1
1192,14.815451,8.003103e-14,3.077523,1.8819183,2.7013867,520.0162,25.854311,0.9996467,1.0006231399017902e-09,2.2105154512397363e-11,1
1193,25.486313,6.728911e-13,3.347547,2.0772617,2.9466143,1582.3097,67.18291,0.99980825,5.919050583003127e-09,2.812698685072945e-11,1
1194,39.12261,1.4048166e-12,2.6141696,2.2106318,2.5497854,3216.5854,122.8125,0.9998796,1.3841487955801313e-08,4.212965393213253e-11,1
1195,32.69935,7.209808e-13,4.66917,1.9118057,4.874815,1516.4587,32.16569,0.9997799,3.843689810878459e-09,6.642330435679966e-11,2
1196,4.272764,2.21186e-14,0.663872,2.0506763,0.0,244.78113,9.991941,0.9896033,1.978041508365891e-09,8.688800005006436e-13,1
1197,21.119448,7.0411254e-14,0.7899543,1.9557872,1.0140454,886.32965,22.477312,0.99983054,4.306422773936447e-09,5.5377563645819805e-11,1
1198,21.250467,3.2068072e-12,3.6353853,2.337424,3.3726666,1871.0505,128.82076,0.9993201,1.030747220909234e-08,9.095726775931734e-12,2
1199,26.999588,5.951529e-13,3.4724176,2.0116677,3.689315,1413.402,111.47644,0.9993227,7.107875177325695e-09,3.008158305783937e-11,2
1200,18.326307,1.1118789e-12,6.7452106,2.7057717,6.260233,3390.1328,144.05247,0.99912846,7.534912072060251e-08,2.5004709674342207e-12,1
1201,141.7713,2.8734036e-11,13.8453865,2.1734984,13.604619,15201.229,4088.8635,0.99991965,9.996102079412594e-08,1.8550735947364672e-10,2
1202,6.920618,6.1827914e-13,1.5641828,2.42798,1.5175073,693.9163,25.280787,0.99474823,4.171158973775846e-09,1.7262536886053505e-12,2
1203,25.115232,1.5025375e-12,6.7069254,2.2570922,6.5209255,2603.113,166.63773,0.99912393,1.0259522120747988e-08,1.948228557646648e-11,1
1204,7.1477213,4.264291e-14,0.0,2.2743826,0.0,398.25586,88.45017,0.99760145,3.112548663253278e-09,4.689730808554726e-12,2
1205,10.019969,8.447881e-15,0.0,1.712228,0.7303757,256.76678,12.296336,0.9982775,3.245151036779248e-09,2.5419784333013947e-11,2
1206,27.904266,1.4367157e-13,3.0219185,1.7443792,3.2674985,871.2461,26.088676,0.9999547,3.943923410076877e-09,6.033083060907883e-11,1
1207,14.658494,2.361046e-13,1.1272752,2.305552,1.0664285,1196.4988,58.928917,0.9990982,1.0266428596139576e-08,2.3646409483268904e-11,1
1208,22.001745,1.0395656e-12,1.9761606,2.403421,1.7198546,2005.5114,257.21298,0.99967575,1.0504500380648096e-08,2.0688561974679945e-11,2
1209,14.576458,3.4348955e-14,1.9087316,1.7868991,2.30004,544.31177,20.40526,0.99953103,2.319946457163269e-09,3.029294176615238e-11,1
1210,69.155266,8.857228e-12,7.470409,2.3145432,7.3765473,7560.3037,3393.6082,0.99988264,5.7174947443172654e-08,5.0393748202148814e-11,2
1211,22.998333,1.1113768e-13,3.8274462,1.8791745,3.477689,984.2828,37.51986,0.9997656,2.5477070540042e-14,2.9949626112468763e-11,1
1212,22.966518,2.445405e-12,6.4532566,2.395255,6.682112,3140.3318,158.92795,0.99840766,6.698470222943342e-09,3.257184452709616e-12,2
1213,48.395634,1.66005e-12,5.1031837,1.9418362,5.3903694,2529.358,78.190834,0.99988526,9.45973077648432e-09,1.0621047791259386e-10,1
1214,22.004496,1.8417666e-14,1.0058411,1.681134,1.403806,567.40424,27.198574,0.9992503,2.177894975474714e-09,4.663372465962823e-11,1
1215,12.242559,6.899533e-13,2.6843557,2.1659153,2.5787477,722.2718,53.313305,0.99434716,2.789317221640885e-09,1.0234757919641568e-12,2
1216,12.072107,9.4853545e-15,0.42936975,1.7618608,1.1358327,352.73532,8.17747,0.9995434,2.263849330219614e-09,1.721243113317339e-11,1
1217,23.05113,5.4138233e-14,0.62883395,1.922712,0.0,938.64594,33.96336,0.99990535,1.8523348410681702e-09,3.953680438595342e-11,1
1218,9.9458,2.1458765e-14,1.3732316,1.806223,0.9940755,341.75082,15.884436,0.9842688,6.170100373551271e-14,2.342945108757544e-11,1
1219,7.8418694,7.396814e-14,2.853516,1.8382676,2.8927433,302.3764,34.422535,0.99674994,1.5170670438196393e-13,4.0695914520216806e-12,1
1220,27.128372,3.7910534e-12,4.1298428,2.3622906,4.357303,2455.0664,71.35419,0.99648046,1.7413537278798685e-08,8.211406381242181e-12,1
1221,15.982144,4.888888e-13,2.527186,2.1200473,2.6875305,902.42017,140.5519,0.999522,3.004875681611452e-09,1.445140361544528e-11,2
1222,34.39025,1.1853512e-13,3.5174003,1.6566892,3.99152,1086.6378,26.915615,0.9980296,5.092141819318385e-09,1.1360692941941863e-10,1
1223,125.05174,4.8943478e-11,12.561039,2.338763,11.612307,14571.782,3081.8293,0.9998995,1.0487950419246773e-07,6.224794291131985e-11,2
